uc_2024_id,uc_2025_id,lineage_status,agency_abbreviation,bureau,name_2024,purpose_benefits,outputs,commercial_ai,dev_method,dev_stage,name_2025,problem_statement_2025,expected_benefits_2025,system_outputs_2025,ai_classification_2025,vendor_name_2025,system_name_2025,bureau_2025,entry_type_2025,is_generative_ai_2025,ai_sophistication_2025,deployment_scope_2025,scope_detail_2025,is_enterprise_wide_2025,is_general_llm_access_2025,is_coding_tool_2025,is_cots_commercial_2025,tool_product_name_2025,tool_vendor_2025,is_microsoft_copilot_2025,is_openai_2025,is_anthropic_2025,is_google_2025,is_github_copilot_2025,is_aws_ai_2025,architecture_type_2025,use_type_2025,is_public_facing_2025,entry_type_2024,is_generative_ai_2024,ai_sophistication_2024,deployment_scope_2024,scope_detail_2024,is_enterprise_wide_2024,is_general_llm_access_2024,is_coding_tool_2024,is_cots_commercial_2024,tool_product_name_2024,tool_vendor_2024,is_microsoft_copilot_2024,is_openai_2024,is_anthropic_2024,is_google_2024,is_github_copilot_2024,is_aws_ai_2024,architecture_type_2024,use_type_2024,is_public_facing_2024,confidence_2024,reasoning_2024,tagged_by_agent_2024
35145,135059,renamed,TREAS,Internal Revenue Service,Generative AI Toolbox for Contract Document Assistance,"Exploring / planning potential use of generative AI to assist with contract document tasks such as:
- Assisting with drafting contract statements of work.
- Reviewing contracts and supporting documents for completeness, consistency, and policy compliance.
- Reducing barriers for small businesses / new entrants to bid on Treasury contracts by offering AI powered proposal writing assistance.","The AI system generates accurate, contextually relevant, and human readable text outputs based on user input queries and uploaded documents. Its outputs include: Document Summaries., Draft Responses, Content Rewrite, Question-Answer Pairs, Data Extraction, Analysis and Recommendations.",Summarizing the key points of a lengthy report using AI.,,Acquisition and/or Development,AI Contract Document Toolbox,Extensive documentation is required in official contract files when procuring goods and services for agency mission needs. Procurement document drafting is currently largely manual and time-consuming. Further quality reviews of documents add more time to the procurement process and fail to catch some errors.,"Generative AI chat reduces the friction in the procurement process by providing automated assistance with drafting and reviewing documents. Procurement professionals can quickly generate first drafts of procurement documents and then refine according to specific agency needs. Further quality reviews occur more quickly when both AI and government staff vets documents. Further, AI can be instructed to incorporate lessons learned, new procurement policy goals, and detect common errors that have occurred in the past.","The AI system generates accurate, contextually relevant, and human readable text outputs based on user input queries and uploaded documents. Its outputs include: Document Summaries., Draft Responses, Content Rewrite, Question-Answer Pairs, Data Extraction, Analysis and Recommendations.",Generative AI,N/A,N/A,Internal Revenue Service (IRS),product_deployment,1,general_llm,bureau,Internal Revenue Service (IRS),0,1,0,1,,,0,0,0,0,0,0,unknown,administrative,0,custom_system,1,general_llm,bureau,Internal Revenue Service,0,0,0,,,,0,0,0,0,0,0,inference_only,mission_critical,0,medium,"""Exploring / planning potential use of"" — LLM use, bureau (Internal Revenue Service).",wave1-C
35146,135088,renamed,TREAS,Internal Revenue Service,Integrate Google Doc AI for Digitalization,"This Digital Enablement Platform (DEP) implementation has the goal to increase access to high quality data extraction, reduce reliance on paper and manually intensive processes utilizing artificial intelligence. Therefore, eliminating the need for transcription and manual data corrections by the Business.
DEP Artificial Intelligence (AI) will include updates to the existing business unit processes to leverage the UiPath Robotic Process Automation (RPA) platform. The UiPath RPA platform will also integrate with Google Document AI to implement a new extraction engine that will work in conjunction with and in support of the DEP.
The UiPath Automation Suite software for RPA platform in the Integrated Enterprise Portal (IEP) Amazon Web Services (AWS) provides support for multiple optical character recognition (OCRs), included the native UiPath OCR engine for intelligent document processing. Eliminating the need for transcription and manual data corrections by the Business.
Humans in the loop will validate AI OCR classification and extraction within the UiPath Action Center. Any extraction confidence levels that fail both UiPath and Google DocAI confidence level requirements necessitate human verification as well as 10 percent of all documents that are processed through the DEP AI system.
The benefit of the DEP AI system revolves around the of transition to being a modern, digitally capable, customer-centric agency. It will ensure taxpayers file accurate returns as well as allowing for the IRS to identify inconsistencies and streaming correspondence. 
The DEP AI aims to enhance efficiency by transitioning to end-to-end digital processes, eliminating paper backlogs, and improving accuracy in translating return data. These digital tools will be accessible to individuals with disabilities and offered in taxpayers’ preferred languages. Additionally, this commitment to digitalization reduces the environmental impact by minimizing paper usage and storage. Overall, the decision benefits taxpayers, improves operations, and contributes to environmental conservation efforts.
IRS business units tied to paper-driven processes as well as U.S. taxpayers.",The output is a metadata file that contains the data that has been extracted from the images we have scanned.,None of the above.,Developed with contracting resources.,Implementation and Assessment,Integrate Word Processor AI for Digitalization,"The intended purpose of the Digitalization Enablement Platform (DEP) and the integration of AI into processing taxpayer submitted documents is to minimize the transcription and storage of paper documents, streamline case management, and enhance the accuracy and efficiency with which taxpayer information is extracted, organized, and made accessible. The expected benefits include a massive reduction in physical storage requirements, cost savings, improved data security, a reduction in backlogged cases, and improved service.","Use of this system automates what formally required IRS staff to transcribe data form taxpayer submitted forms. This OCR automation, allows for the faster processing of taxpayer submissions and for efficiencies of IRS staff time.","The AI will extract taxpayer information from IRS forms agnostic of any demographic bias, in accordance with federal AI use regulations and standards.",Classical/Predictive Machine Learning,N/A,N/A,Internal Revenue Service (IRS),bespoke_application,0,classical_ml,bureau,Internal Revenue Service (IRS),0,0,0,0,,,0,0,0,0,0,0,custom_trained,cybersecurity,0,custom_system,0,computer_vision,bureau,Internal Revenue Service,0,0,0,1,,,0,0,0,0,0,0,rag_pipeline,mission_critical,1,high,"""Digital Enablement Platform (DEP) implementation has"" — computer vision, bureau (Internal Revenue Service).",wave1-C
35148,135073,renamed,TREAS,Internal Revenue Service,Modernization Accelerator - International Business Machines (IBM) Cognitive Data Mapper (CDM) and AWS SageMaker+LLAMA,"The Business Masterfile Modernization (BMF Mod) project will reproduce the legacy BMF system, written in 60-year-old mainframe technology, into a modern, cloud-based system. BMF Mod will also add additional features to the system as new technology permits.

Note that this software will only be used in an isolated development (sandbox) environment, to assist developers in programming the new modernized system. It will not be promoted into Production. 

These Artificial Intelligence/Machine Language (AI/ML) tools analyze the existing legacy BMF system code, after it has been prepared by other non-AI/ML International Business Machines (IBM) tools, to automatically produce: Business logic in natural language, which describe what actions or data transformations the code performs: Modernized Java code to implement the business rules; Microservice recommendations, meaning that code snippets are grouped together by function and access patterns, to split very large programs that are hard to understand into smaller chunks that can be more easily maintained.

These tools take in code from the existing BMF system, after it has been prepared by other non-AI/ML IBM tools, and analyze the code to produce the business logic, code, and microservice recommendations.
IBM Cognitive Data Mapper (CDM) uses Natural Language Processing (NLP) Machine Learning (ML) models to automatically analyze the source system's data and metadata, map to a target model or business glossary, and/or classify the information. CDM will be used for automated data mapping to automatically identify and establish relationships between data elements in different data sources and source systems.
Amazon Web Services (AWS) SageMaker with LLAMA accepts prepared code from other non-AI/ML IBM tools, then further analyzes the code to extract business logic and convert the code to modern Java.

The tools analyze existing code from the BMF system, which are very large programs, and suggest how to translate the code into smaller, more manageable and understandable business logic, code, and microservices.

All output business logic, code, and microservice recommendations will be reviewed by both IBM and IRS employees prior to being used in development of the new modernized BMF system. The outputs will be put into a spreadsheet that can be shared with subject matter experts, who will then manually check accuracy of the work. Code will also be packaged and extensively tested to ensure accuracy.

These AI/ML tools will accelerate our development process, allowing us to deliver a modernized system a few years faster than otherwise. The output business logic and microservice recommendations are also very useful as documentation artifacts, helping to understand how the BMF system functions.

Approval will allow BMF Mod work to continue. Without approval we would need to extend our modernization plans to account for performing these functions manually.

While these AI/ML tools are only intended to be used by IBM consultants working on the BMF Mod program, its impacts will benefit all BMF stakeholders including IRS business operating divisions, Treasury, and taxpayers.","IBM CDM uses Natural Language Processing (NLP) Machine Learning (ML) models to automatically analyze the source system's data and metadata, map to a target model or business glossary, and/or classify the information. CDM will be used for automated data mapping to automatically identify and establish relationships between data elements in different data sources and source systems.
AWS SageMaker with LLAMA accepts prepared code from other non-AI/ML IBM tools, then further analyzes the code to extract business logic and convert the code to modern Java.",None of the above.,Developed with contracting resources.,Acquisition and/or Development,Modernization Accelerator,N/A,N/A,N/A,N/A,N/A,N/A,Internal Revenue Service (IRS),product_deployment,0,classical_ml,bureau,Internal Revenue Service (IRS),0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,bespoke_application,0,nlp_specific,bureau,Internal Revenue Service,0,0,0,1,AWS SageMaker,AWS,0,0,0,0,0,1,inference_only,mission_critical,1,high,"""Business Masterfile Modernization (BMF Mod) project"" — specialized NLP, bureau (Internal Revenue Service).",wave1-C
35149,135043,renamed,TREAS,Internal Revenue Service,Joint Committee on Taxation Research Aide,The Joint Committee on Taxation Review (JCTR) Research Aide is a generative AI (GenAI) system that uses Retrieval Augmented Generation (RAG) search to answer questions on JCTR policies and procedures that are provided in natural language. This tool has a use case specific user interface (UI) that uses the Certara platform via Application Programming Interface (API) to perform the RAG search and generation.,"This system uses an embedding model to produce a vector representation of texts for contextual searching, and Large Language Model to generate a response to user inquiries. Outputs of the tool include the model generated response to a user's inquiry, as well as the text from relevant documents identified in the retrieval stage and used by the model in generating said response.",None of the above.,Developed with contracting resources.,Acquisition and/or Development,Joint Committee on Taxation Review Research Aide,The Joint Committee on Taxation Review (JCTR) Research Aide is a generative AI (GenAI) system that uses Retrieval Augmented Generation (RAG) search to answer questions on JCTR policies and procedures that are provided in natural language. This tool has a use case specific user interface (UI) that uses the Certara platform via Application Programming Interface (API) to perform the Retrieval-Augmented Generation (RAG) search and generation.,Operational efficiency and reduced cost by providing the necessary information to agents to quickly fins answer to JCTR questions reducing the time and effort needed to research responses.,"This system uses an embedding model to produce a vector representation of texts for contextual searching, and Large Language Model to generate a response to user inquiries. Outputs of the tool include the model generated response to a user's inquiry, as well as the text from relevant documents identified in the retrieval stage and used by the model in generating said response.",Generative AI,N/A,N/A,Internal Revenue Service (IRS),product_deployment,1,general_llm,bureau,Internal Revenue Service (IRS),0,1,0,1,Aretec SEARCH,Aretec,0,0,0,0,0,0,inference_only,administrative,0,bespoke_application,1,general_llm,bureau,Internal Revenue Service,0,0,0,1,,,0,0,0,0,0,0,rag_pipeline,mission_critical,0,medium,"""Joint Committee on Taxation Review (JCTR)"" — LLM use, bureau (Internal Revenue Service).",wave1-C
35161,135077,renamed,TREAS,Internal Revenue Service,Taxpayer 90 (Palantir prototype),"Palantir AIP will interact with synthetic data and public information (e.g. IRM and tax forms) to summarize documentation and parse through information more quickly. AIP is enabled within SaaS platform (only within SaaS, no firewall changes/proxy exceptions needed), shared with Selection aNd Analytic Platform (SNAP), but AIP is only permissioned to users with the Taxpayer 90 Business Entitlement Access Request System (BEARS) entitlement. Data is contained within the Software as a Service (SaaS) tenant.",Summary of synthetic data and public information (e.g. Internal Revenue Manual (IRM) and tax forms).,None of the above.,Developed with contracting resources.,Acquisition and/or Development,Taxpayer 90,N/A,N/A,N/A,N/A,N/A,N/A,Internal Revenue Service (IRS),product_deployment,0,classical_ml,bureau,Internal Revenue Service (IRS),0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,bespoke_application,1,general_llm,bureau,Internal Revenue Service,0,0,0,1,,,0,0,0,0,0,0,inference_only,mission_critical,0,medium,"""Palantir AIP will interact with synthetic"" — LLM use, bureau (Internal Revenue Service).",wave1-C
35165,135052,renamed,TREAS,Internal Revenue Service,Generative AI for Form 1040X: Tax Examiner Assistant,"Develop a workflow assistant that leverages generative AI to consolidate and analyze complex policies from various documents (e.g., IRMs, SERP, desk guides). This tool will leverage Large Language Model (LLM) to provide real-time, accurate guidance for Tax Examiners handling individual amended returns. Future iterations will incorporate additional features that may include generating correspondence for taxpayers that prioritizes their actions. Key stakeholders, including Research, Applied Analytics, and Statistics (RAAS), Information Technology (IT), Submission Processing, and Accounts Management, will collaborate to enhance existing RAAS capabilities, integrate new documents, and fine-tune the solution for this specific use case. The tool will be made available to a select pool of Tax Examiners, who will verify and validate the outputs of the tool prior to finalizing the processing of the amended returns. Benefits and impacts include operational efficiency, reduce processing times, and provide timely, accurate guidance.",The 1040X Tax Examiner Assistant tool produces a comprehensive response with a plain text summary of the answer with relevant resources and links to the resources. The tool also outputs a feedback prompt where Tax Examiners can provide user feedback.,None of the above.,Developed with contracting resources.,Acquisition and/or Development,Generative AI for Form 1040X: Support Tool for Amended Returns (STAR),N/A,N/A,N/A,N/A,N/A,N/A,Internal Revenue Service (IRS),product_deployment,1,general_llm,bureau,Internal Revenue Service (IRS),0,1,0,0,,,0,0,0,0,0,0,unknown,administrative,0,bespoke_application,1,general_llm,bureau,Internal Revenue Service,0,0,0,1,,,0,0,0,0,0,0,rag_pipeline,mission_critical,1,medium,"""Develop a workflow assistant that leverages"" — LLM use, bureau (Internal Revenue Service).",wave1-C
35166,135078,renamed,TREAS,Internal Revenue Service,ServiceNow Generative AI Pilot,"As part of a Chief Technology Officer (CTO) sponsored objective to enable and utilize Generative Artificial Intelligence (Gen AI) capabilities the User and Network Services Information Technology (IT) Service Desk in cooperation with Enterprise Operations will be implementing a limited production challenge to support AI generated Incident Summarization; providing agents with concise summary of case notes and history, Resolution Notes generation; generating accurate resolution notes based on actions taken and solution achieved, and Knowledge Article Generation; generating complete knowledgebase articles base on incident or case records. With the above we expect to see significant time savings when conducting warm handoffs between teams, while reducing the mean time to restore incidents. Additionally, the effort should ensure high-quality resolution notes are generated to assist in solving future incidents, while feeding existing knowledge review and publication processes potentially empowering self-service capabilities which will reduce time to closure activities.","Incident Summarization; providing agents with concise summary of case notes and history, Resolution Notes generation; generating accurate resolution notes based on actions taken and solution achieved, and Knowledge Article Generation; generating complete knowledgebase articles base on incident or case records",Summarizing the key points of a lengthy report using AI.,,Initiated,Ticket Management Generative AI Pilot,"As part of a Chief Technology Officer (CTO) sponsored objective to enable and utilize Generative Artificial Intelligence (Gen AI) capabilities the User and Network Services Information Technology (IT) Service Desk in cooperation with Enterprise Operations will be implementing a limited production challenge to support AI generated Incident Summarization; providing agents with concise summary of case notes and history, Resolution Notes generation; generating accurate resolution notes based on actions taken and solution achieved, and Knowledge Article Generation; generating complete knowledgebase articles base on incident or case records.","We expect to see significant time savings when conducting warm handoffs between teams, while reducing the mean time to restore incidents. Additionally, the effort should ensure high-quality resolution notes are generated to assist in solving future incidents, while feeding existing knowledge review and publication processes potentially empowering self-service capabilities which will reduce time to closure activities.","Incident Summarization; providing agents with concise summary of case notes and history, Resolution Notes generation; generating accurate resolution notes based on actions taken and solution achieved, and Knowledge Article Generation; generating complete knowledgebase articles base on incident or case records",Generative AI,N/A,N/A,Internal Revenue Service (IRS),product_deployment,1,agentic,bureau,Internal Revenue Service (IRS),0,1,0,1,Microsoft Teams,Microsoft,0,0,0,0,0,0,inference_only,it_operations,0,custom_system,1,general_llm,bureau,Internal Revenue Service,0,0,0,,,,0,0,0,0,0,0,inference_only,mission_critical,0,medium,"""As part of a Chief Technology"" — LLM use, bureau (Internal Revenue Service).",wave1-C
35326,135117,renamed,USDA,FPAC-BC: FPAC Business Center,Land Change Analysis Tool (LCAT),"The Land Change Analysis Tool (LCAT) creates high resolution maps to help make land use decisions. For example, it has been used to monitor eastern redcedar for about 40 years in South Dakota and to support wildlife hazard assessments at airports with various organizations. This tool reduced the labor hours needed by the Farm Service Agency (FSA) to review land data accuracy in Georgia by 100 times.",The model outputs land cover maps.,None of the above.,Developed in-house.,Implementation and Assessment,LCAT - Land Change Analysis Technique,Generating landcover from imagery,"Benefits include reduced waste, fraud, and abuse; informed decision making; land use planning and crop reporting; habitat management",Maps of landcover,Classical/Predictive Machine Learning,,,Farm Production and Conservation,custom_system,0,computer_vision,bureau,Farm Production and Conservation,0,0,0,0,,,0,0,0,0,0,0,custom_trained,administrative,0,custom_system,0,computer_vision,bureau,FPAC-BC: FPAC Business Center,0,,,0,,,,,,,,,custom_trained,mission_critical,0,high,"""Land Change Analysis Tool (LCAT)"" → imagery/CV model.; in-house build",wave1-D
35347,135136,renamed,USDA,NASS: National Agricultural Statistics Service,Census Propensity Scores via ML,This model predicts how likely individuals or operations are to complete the Census of Agriculture. The predictions can help data collectors decide where they need to focus their efforts in order to get more complete census responses.,The model outputs a probability score (all values from and including 0 to 1).,None of the above.,Developed in-house.,Operation and Maintenance,Census of Agriculture Propensity Scores via Machne Learning,The Census of Agriculture is collected every 5 years and requires high participation levels from individuals and agricultural operations to provide relevant agricultural data to the nation.,This model predicts how likely individuals or operations are to complete the Census of Agriculture. The predictions can help data collectors decide where they need to focus their efforts in order to get more complete census responses.,The model outputs a probability score (all values from and including 0 to 1).,Classical/Predictive Machine Learning,,NASS REE CIPSEA Citrix Env,"Research, Education and Economics",custom_system,0,classical_ml,bureau,"Research, Education and Economics",0,0,0,0,,,0,0,0,0,0,0,custom_trained,mission_critical,0,custom_system,0,predictive_analytics,bureau,NASS: National Agricultural Statistics Service,0,,,0,,,,,,,,,custom_trained,mission_critical,0,high,"""predicts"" → predictive/forecasting model.; in-house build",wave1-D
35369,135156,renamed,USDA,FSA: Farm Service Agency,File Rename Automation,The purpose of this tool is to rename thousands of documents converted from physical to digital records that were given a generic file name. This tool can grab text from page 1 of each document and apply a correct file rename instead of employees having to spend hours manually renaming documents.,The model outputs renamed files.,None of the above.,Developed in-house.,Implementation and Assessment,File Rename,This tool extracts specific text from a PDF and renames the file to comply with electronic standard naming conventions,Cost and time savings in regard to file management and data governance,Outputs either an updated file name or moves the document to a problem folder if specific text is not found,Natural Language Processing (NLP),,,Farm Production and Conservation,custom_system,0,nlp_specific,bureau,Farm Production and Conservation,0,0,0,0,,,0,0,0,0,0,0,custom_trained,administrative,0,custom_system,0,classical_ml,bureau,FSA: Farm Service Agency,0,,,0,,,,,,,,,custom_trained,mission_critical,0,medium,"""File Rename Automation"" → classical ML model.; in-house build",wave1-D
35376,135163,renamed,USDA,APHIS: Animal and Plant Health Inspection Service,U.S. Poultry Operations and Populations Dataset,"The purpose of this case is to develop a dataset that addresses the problem of not having complete information about where poultry farms are located and how many birds they have. Filling this gap provides detailed data on poultry farm locations and populations, which is essential for planning animal health emergencies and predicting the spread of diseases.",Output is a national-level dataset of domestic poultry operations and estimated populations.,None of the above.,Developed in-house.,Operation and Maintenance,US Poultry and Operations Dataset,Identifies the location and distribution of poultry agricultural facilities in the United States.,"Developing this dataset/model provides detailed data on poultry farm locations and populations, which is essential for planning animal health emergencies and predicting the spread of diseases.",Output is a national-level dataset of domestic poultry operations and estimated populations.,Classical/Predictive Machine Learning,,,Marketing and Regulatory Programs,custom_system,0,classical_ml,bureau,Marketing and Regulatory Programs,0,0,0,0,,,0,0,0,0,0,0,custom_trained,administrative,0,custom_system,0,predictive_analytics,bureau,APHIS: Animal and Plant Health Inspection Service,0,,,0,,,,,,,,,custom_trained,mission_critical,0,high,"""predicting"" → predictive/forecasting model.; in-house build",wave1-D
35378,135165,renamed,USDA,NASS: National Agricultural Statistics Service,NASS - Naggle 2.0 Automated Editing Tool,"The purpose of this model is to determine if an answer on a survey is valid or invalid. If an answer is classified as invalid, a regression model will then suggest a corrected value. This approach will help reduce errors and improve the accuracy of survey forms, saving time and reducing the number of labor hours spent on editing.","The classification model outputs an excel sheet with the survey, person, variable, and whether the variable is valid or invalid. The regression model outputs an excel sheet containing the invalid records, which includes the survey, person, variable, original value, and new predicted value.",None of the above.,,Initiated,NASS Automated Editing Tool,"The purpose of this model is to determine if an answer on a survey is valid or invalid. If an answer is classified as invalid, a model will then suggest a corrected value.",The main benefit is reducing labor hours on redundant data cleaning tasks. It could possibly increase the accuracy of National Agricultural Statistics Service data.,"The classification model outputs an excel sheet with the survey, person, variable, and whether the variable is valid or invalid. The regression model outputs an excel sheet containing the invalid records, which includes the survey, person, variable, original value, and new predicted value.",Classical/Predictive Machine Learning,,,"Research, Education and Economics",custom_system,0,classical_ml,bureau,"Research, Education and Economics",0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,custom_system,0,predictive_analytics,bureau,NASS: National Agricultural Statistics Service,0,,,0,,,,,,,,,unknown,mission_critical,0,medium,"""predicted"" → predictive/forecasting model.",wave1-D
35380,135167,renamed,USDA,NASS: National Agricultural Statistics Service,NASSportal Intranet Bot,This model will assist National Agricultural Statistics Service (NASS) staff in finding answers to questions on how to administer programs. This will decrease labor hours and increase efficiency of NASS staff in program administration.,The chatbot will provide text outputs.,Searching for information using AI.,,Initiated,NASSportal Intranet Agent,Quick identification of internal policies and procedures for staff to execute programs,Increased data quality and program efficiency,Identifies and returns approved policies and procedures for program execution.,Agentic AI,Microsoft,O365,"Research, Education and Economics",bespoke_application,1,agentic,bureau,"Research, Education and Economics",0,0,0,0,,,0,0,0,0,0,0,custom_trained,administrative,0,custom_system,1,general_llm,bureau,NASS: National Agricultural Statistics Service,0,,,0,,,,,,,,,inference_only,mission_critical,0,medium,"""chatbot"" indicates generative-AI use.",wave1-D
35386,135173,renamed,USDA,FS: Forest Service,Fire Resilent Landscapes,The goal of this tool is to quantify the cost of forest treatments. Benefits include providing the ability to accurately map treatment costs for users to make more informed decisions.,The tool outputs predictions in the form of raster surfaces/maps.,None of the above.,Developed in-house.,Implementation and Assessment,Fire Resilient Landscapes,Assists in planning treatments to reduce wildfire risk and calculate treatment costs,Cost savings and improving efficiencies,"Raster and vector surfaces, summary statistics, and graphics",Classical/Predictive Machine Learning,,,Natural Resources and Environment,custom_system,0,classical_ml,bureau,Natural Resources and Environment,0,0,0,0,,,0,0,0,0,0,0,custom_trained,administrative,0,custom_system,0,computer_vision,bureau,FS: Forest Service,0,,,0,,,,,,,,,custom_trained,mission_critical,0,high,"""raster"" → imagery/CV model.; in-house build",wave1-D
35399,135185,renamed,USDA,FS: Forest Service,Markov random fields,The purpose of this tool is to improve the accuracy of estimates in machine learning models. The benefits include helping stakeholders make more informed and effective decisions for managing mixed forests.,"The model outputs predicted counts of tree species in a location, and the degree of competition between different tree species in the same location.",None of the above.,Developed in-house.,Acquisition and/or Development,Markov random fields for mixed forests,"A level of uncertainty can exist in model predictions and sometimes that level of uncertainty is incorrectly assessed, leading to less effective decision-making when based on the model predictions.",These methods to correctly evaluate uncertainty in model predictions help stakeholders make more informed and effective decisions.,"Outputs include predicted species counts, presence/absence of species, and uncertainty intervals",Classical/Predictive Machine Learning,,,Natural Resources and Environment,custom_system,0,classical_ml,bureau,Natural Resources and Environment,0,0,0,0,,,0,0,0,0,0,0,custom_trained,administrative,0,custom_system,0,predictive_analytics,bureau,FS: Forest Service,0,,,0,,,,,,,,,custom_trained,mission_critical,0,high,"""estimates"" → predictive/forecasting model.; in-house build",wave1-D
35424,133659,renamed,FDIC,Chief Information Officer Organization,Invoice and Contract Data Extraction,The purpose is to extract data from invoices and contracts (PDFs) and use the data for reconciliation.  The benefit is to improve the accuracy of invoice and  contract reconciliation and to reduce the time for Oversight Managers (OMs) to perform this activity.,"The system generates an excel output sent via email to OMs that show the results of the reconciliation, including discrepancies and errors.",None of the above.,Developed with both contracting and in-house resources.,Acquisition and/or Development,Data Extraction from Contract PDF Files,"Reduce the time to extract specific information from electronic forms, saving time and reducing errors from this manual process.",The AI model will extract specific information (dates) from an electronic form. This will turn a manual process into an automated one saving worker time and increasing accuracy.,The output will be a spreadsheet that flags any contract actions that do not meet FDIC procurement standards- specifically wherein the contracting officer signs after the effective date.,Generative AI,,,Division of Administration,custom_system,0,general_llm,office,Division of Administration,0,1,0,0,,,0,0,0,0,0,0,unknown,administrative,0,custom_system,0,nlp_specific,office,CIO Organization,0,,,0,,,,,,,,,unknown,administrative,0,medium,"Names 'extract data from invoices and contracts (PDFs)' for reconciliation — non-generative document NLP, contracted/in-house build.",wave1-F
35468,133652,renamed,FDIC,Division of Resolutions and Receiverships,Deposit Insurance Determination,"Extract and format data from unstructured documents, which will reduce the cost and effort to release or retain provisional holds placed on accounts for banks exceeding $250M .",Structured data sets that can be analyzed by Claims Specialists.,None of the above.,,Initiated,Provisional Holds Model,"This solution will enable the FDIC to proactively manage financial risk by providing the ability to estimate potential overpayments, even without real-time account-level data. The strategic insights gained will allow for the optimization of financial holds, minimizing both overpayment risk and operational inefficiencies.","The model supports the provisional holds process by estimating potential overpayment. Appropriate provisional holds allow depositors access to their funds in a timely manner, while controlling risks to the DIF from overpaying uninsured depositors during a bank failure.",This solution will enable FDIC to proactively manage financial risk by estimating potential overpayments under different levels of provisional holds in the absence of current account-level data and provide strategic insights needed to optimize our financial holds.,Classical/Predictive Machine Learning,,,Division of Resolutions and Receiverships,custom_system,0,classical_ml,office,Division of Resolutions and Receiverships,0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,custom_system,1,general_llm,office,DRR,0,,,,,,,,,,,,unknown,mission_critical,,low,'Extract and format data from unstructured documents' to support deposit insurance determination.,wave1-F
35479,133662,renamed,FERC,,Leverage AI in the Rulemaking Process Use Case,"The AI solution will be designed to streamline the manual review of public feedback, providing insights on sentiment and key themes for FERC’s rulemaking process. Enabling FERC analysts to complete their work more efficiently and accurately saving costs, shorten the regulatory timelines, and ensure timely implementation of policies that benefit the energy industry and the public.",Initial Comment Sentiment Analysis,None of the above.,Developed with both contracting and in-house resources.,,Summarization & Policy Analysis for Regulatory Comments (originally Leverage AI in the Rulemaking Process Use Case),"Addresses duration, efficiencies, and accuracies in initial comment analysis.",Reduces the time required for comment analysis as part of mission processes.,"1.Groups public comments by topic and identifies the overall sentiment: positive, negative, or neutral toward each issue.
2.Provides interactive summaries and visualizations that help analysts quickly understand what commenters are saying and how many are engaged on each topic.
3.Enables analysts to ask questions about the comments and receive AI-generated answers, making it easier to explore large volumes of feedback efficiently.",Natural Language Processing (NLP),Zvolvant (Small Business),Microsoft Azure Commercial,FERC,bespoke_application,0,nlp_specific,enterprise_wide,,1,1,0,0,,,0,0,0,0,0,0,fine_tuned,administrative,0,bespoke_application,1,general_llm,department,,0,,,,,,,,,,,,unknown,mission_critical,,medium,"'Streamline the manual review of public feedback, providing insights on sentiment and key themes' — rulemaking GenAI.",wave1-F
35506,133721,renamed,FRB,Division of Supervision and Regulation,Earnings Calls Search Tool,NLP tool that summarizes earnings calls to capture key takeaways,Interface to query various sections of public earnings reports,Searching for information using AI.,,Operation and Maintenance,Monitoring Earnings Conference Calls,Need to identify mentions of using genAI alongside research and development,Information on R&D at reported organizations,Call transcripts with keywords,Natural Language Processing,,,Division of Monetary Affairs,custom_system,1,general_llm,bureau,Division of Monetary Affairs,0,1,0,0,,,0,0,0,0,0,0,unknown,it_operations,0,custom_system,1,general_llm,bureau,Division of Supervision and Regulation,0,0,0,,,,0,0,0,0,0,0,inference_only,mission_critical,0,medium,"""NLP tool that summarizes earnings calls"" — LLM use, bureau (Division of Supervision and Regulation).",wave1-C
35533,133703,renamed,FRB,Division of Supervision and Regulation,Bank Exam Quality Control,A traditional machine learning NLP model of bank performance that utilizes information in news articles among various inputs,Model outcomes are used as a component of quality control,None of the above.,Developed in-house.,Acquisition and/or Development,Bank Exam Quality Control – Model 1,Enhance quality control by incorporating external news data into performance assessment models,A traditional machine learning NLP model of bank performance that utilizes information in news articles among various inputs,Model outcomes are used as a component of quality control,Natural Language Processing,,,Division of Supervision and Regulation,custom_system,0,nlp_specific,office,Division of Supervision and Regulation,0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,custom_system,0,nlp_specific,bureau,Division of Supervision and Regulation,0,0,0,0,,,0,0,0,0,0,0,inference_only,mission_critical,0,medium,"""traditional machine learning NLP model of"" — specialized NLP, bureau (Division of Supervision and Regulation).",wave1-C
