agency,use_case_name,bureau_component,stage_normalized,ai_classification_normalized,is_generative_ai,is_general_llm_access,is_coding_tool,ai_sophistication,tool_product_name,system_name,vendor_name,development_type,has_custom_code,problem_statement,expected_benefits,system_outputs
DOI,"Integration of AI, specifically CoPilot for GitHub,  for BTFA Software Development Life Cycle Process for DME and O&M applications.",BTFA,pilot,Generative AI,1,1,1,general_llm,GitHub Copilot,,Microsoft,Purchased from a vendor,FALSE,"Reductions in BTFA Application and Database Staff has lead to increase workload for remaining staff for DME and O&M activities of applications and servers. This code is considered sophisticated in nature, code resides in Azure App Workspace (Web/Function/Logic Apps) and standalone applications and servers.","Due to reduce staffing, BTFA needs to integrate AI for its DME and O&M of  applications and servers (database/application/web/etc) which has sophisticated code base.  AI has show promise in reducing staff hours for all phases of SDLC.",changes in source code after review by application/dba staff along with appropriate testing before going to production.
DOI,Invasive Carp Harvest Predictive Model,USGS,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,identify where invasive carp are congregating in large numbers in the Mississippi River for targeted harvest,target for commercial harvesters seeking invasive carp in the Mississippi River,"predictions, maps"
DOI,Invasive Grass Mapping,USGS,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,"USGS mapping of invasive exotic annual grasses is critical because these species, such as cheatgrass, alter ecosystems by increasing the frequency and intensity of wildfires and outcompeting native vegetation. Accurate, large-scale maps help land managers anticipate fire risk, prioritize restoration efforts, and guide grazing or herbicide treatments. Beyond fire management, these maps support wildlife habitat conservation, water resource protection, and long-term monitoring of ecosystem change, providing essential information for both local decision-making and national land management strategies.","DNNs have greatly improved our ability to accurately map invasive annual exotic grasses. We now produce weekly estimates of invasive grasses for the western US from early April until July, providing fire and land managers with critical data.","Weekly maps depicting invasive exotic annual grass extent and coverage for the western United States, with weekly products from early April to early July."
DOI,Inventorying landforms with convolutional neural networks [2024 INV#WO0000000108738; WO0000000109117],USGS,pilot,Classical/Predictive Machine Learning,0,0,0,computer_vision,,,,Developed in-house,FALSE,efficiently identify and inventory these features landform features from LiDAR derived topographic data images,efficient identification of landform features,inventory of landform features
DOI,LANDFIRE,USGS,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,"USGS EROS has provided the expertise and staff to conduct LANDFIRE mapping for over 20 years.  LANDFIRE products provide the nationally consistent, high-quality vegetation and fuels data needed to support wildfire management, land-use planning, ecosystem restoration, and habitat management. By producing and updating these datasets, EROS ensures that federal, state, tribal, and local partners all work from the same trusted information, improving coordination and decision-making. The national scope and scientific rigor of EROS mapping make LANDFIRE an indispensable foundation for assessing risk, allocating resources, and sustaining resilient landscapes across the United States.","LANDFIRE produces a variety of geospatial products to support the fire community, including Existing Vegetation Cover, Existing Vegetation Type, Existing Vegetation Height, Environmental Site Potential, Biophysical Settings, and more","LANDFIRE produces a variety of geospatial products to support the fire community, including Existing Vegetation Cover, Existing Vegetation Type, Existing Vegetation Height, Environmental Site Potential, Biophysical Settings, and more."
DOI,LLM-Assisted Volcanic Alert Monitoring,USGS,pilot,Natural Language Processing,0,0,0,general_llm,,,,Developed in-house,FALSE,The primary goal of this project is to automate the monitoring of volcanic alert levels from the public websites of our partner observatories.,"Currently, this process can involve manual checks, which are time-consuming. This project aims to create a rapid, efficient, and resilient method for gathering this critical data, increasing the quality of our situational awareness and value",Data collection
DOI,Lake-wide monitoring and assessment of Great Lakes fisheries with autonomous vehicles and image analysis,USGS,pilot,Computer Vision,0,0,0,computer_vision,,,,Developed in-house,FALSE,Fisheries monitoring and assessment,"Improved management of economically valuable predator stocks that underpin recreational, economic, and subsistence fisheries of the Great Lakes",Whole-lake and site level estimates of species abundance for the Great Lakes
DOI,"Lava lake thermal pattern classification using self organizing maps and relationships to eruption processes at Kilauea Volcano, Hawaii [2024 INV#WO0000000109098]",USGS,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,classify lava lake thermal patterns,ability to classify Lava lake thermal patterns from thermal infrared time-lapse imagery,classified lava lake thermal patterns
DOI,Machine Learning Image Classification of Wetlands and Soil moisture [2024 INV#WO0000000108779],USGS,pilot,Classical/Predictive Machine Learning,0,0,0,computer_vision,,,Google,Developed with both contracting and in-house resources,FALSE,"inform land managers, planners, and researchers about historical and current changes to human and natural environments, focused on floods, droughts, and fires",ability to classify wetlands and soil moisture at large scales,quantification of causal processes behind wildfire
DOI,Machine Learning approach to predict the composition of seafloor massive sulfide deposits [2024 INV#WO0000000108420],USGS,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,predict the composition of seafloor massive sulfide deposits,time and cost savings,publications
DOI,Machine Learning for Avalanche Frequency Modeling,USGS,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,The machine learning (Random Forest) was used to identify vegetation characteristics in avalanche paths. This helps determine avalanche return periods in specific avalanche paths.,"Benefits include results that inform avalanche forecasters, transportation departments, and infrastructure planners on estimating spatial extents of avalanche return periods.",The Random Forest model outputs vegetation classification that is necessary for identifying avalanche return periods.
DOI,Machine Learning for Bat Acoustics,USGS,pilot,Other,0,0,0,classical_ml,,,,Developed in-house,FALSE,Improving the accuracy and timeliness of species status assessments and science to support deregulation efforts.,This effort will result in significant cost savings related to environmental review for permitting.,This model will be refined and used for prediction and decisions.
DOI,Machine Learning for automatic fracture mapping and rock identification [2024 INV#WO0000000109499],USGS,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,"Machine learning algorithms are being used to improve detection and characterization of fault surface geometries using the spatial patterns of earthquake locations. We have improved our ability to generate long, continuous, fault surface representations and have implemented non-planar machine learning based fitting approaches.",Improved fault geometries that advance our ability to accurately model earthquake hazards.,"The outputs are 3D fault models that are meshed at the user's specified resolution, fault model quality metrics, and a fully 3D render of the fault surfaces."
DOI,Machine Learning to evaluate water quality [2024 INV#WO0000000109241],USGS,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,Examining the effect of physicochemical and meteorological variables on water quality indicators of harmful algal blooms in a shallow hypereutrophic lake,Better understanding of physicochemical and meteorological variables on water quality indicators of harmful algal blooms in a shallow hypereutrophic lake,Better understanding of physicochemical and meteorological variables on water quality indicators of harmful algal blooms in a shallow hypereutrophic lake
DOI,"Machine learning based shoreline time-series imputation, classification and forecasting (time-series analyses) [2024 INV#WO0000000108117]",USGS,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,"data generation and QC/QA procedures, for large scale and short-term forecasting of shoreline trends",time savings,data generation and QC/QA procedures
DOI,Machine learning for tsunami source zones [2024 INV#WO0000000109313],USGS,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,State of the art tsunami hazard analysis for coastal communities and infrastructure is computationally demanding.,computational efficiency,ML will be used to select the most representative source zones (among thousands of offshore earthquake ruptures)
DOI,Machine learning in remote sensing-based wildfire and natural resource risk assessments,USGS,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,"Predict the risks of wildfire, drought, and invasive species spread on assets of value to the American public",Predictions inform land management planning and decision-making to mitigate risk and save American taxpayers millions of dollars in damage from the additive effect of these stressors.,"Maps of risk, prediction of which factors contribute to risk, highlight areas for potential mitigation actions."
DOI,Machine learning-based landscape feature classification using satellite and airborne imagery [2024 INV#WO0000000108791; 2024 INV#WO0000000108794],USGS,pilot,Classical/Predictive Machine Learning,0,0,0,computer_vision,Esri ArcGIS AI,,ESRI,Purchased from a vendor,FALSE,need to increase the accuracy of habitat and land cover classifications,enhanced accuracy of habitat and land cover classifications,habitat and land cover classifications
DOI,Machine-learning model to delineate sub-surface agricultural drainage from satellite imagery [2024 INV#WO0000000109078],USGS,pilot,Classical/Predictive Machine Learning,0,0,0,computer_vision,,,,Developed in-house,FALSE,delineate sub-surface agricultural drainage,ability to delineate sub-surface agricultural drainage from satellite imagery,classification of sub-surface agricultural drainage
DOI,Mapping vegetation classes to understand wildfire fuel conditions,USGS,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,Mapping vegetation classes that can be used to understand wildfire fuel condition across space and through time.,The machine learning mapping process we have developed can be use to more efficiently and effectively manage fuels for wildland fire,Predicted ecological states for the upper Colorado River Basin
DOI,"Mapping wood and wood hazards in the Willamette Basin, Oregon",USGS,pilot,Other,0,0,0,computer_vision,,,,Developed in-house,FALSE,"Large wood in rivers pose hazards to people and infrastructure, particularly post wildfire. This work uses neural network models to map large wood in rivers from aerial imagery to understand how wood is distributed throughout river systems pre and post wildfire.","This work will help inform infrastructure hazards such as at dams and bridges, as well as to river users, such as rafters, inter-tubers, and fishermen.",The system output is mapping the location and extent of large wood pre and post wildfires
DOI,Microsoft eDiscovery Attorney-Client Privilege Detection,SOL,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,Microsoft,Purchased from a vendor,FALSE,Identifying information subject to a FOIA exemption.,Improving speed and accuracy in identifying information that may fall under a FOIA exemption. This tool has recently been activated and we are gathering data to see if it is useful in FOIA operations,The model provides an attorney-client privilege score and indicates if an attorney is a participant in the document.
DOI,Modeling Rupture Directivity Effects on Ground Motion Using Neural Networks,USGS,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,"We use Artificial Neural Networks (ANNs) to more accurately modeling ground motion amplification effects caused by rupture directivity during earthquakes. These effects are complex and challenging to capture using traditional methods, which can impact the accuracy of seismic hazard assessments.",computationally efficient method to improve seismic hazard modeling by incorporating rupture directivity effects,The outputs here are adjustments to the median and standard deviation of ground-motion model predictions. The AI system predicts the amplified ground motion effects due to rupture directivity and are used to refine seismic hazard assessments in a computationally lightweight manner.
DOI,National Land Cover Database (NLCD) [2024 INV#WO0000000107887],USGS,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,"Characterization of the physical land cover is critical for managing the lands, waters, and resources of the United States. The National Land Cover Database (NLCD) is easily one of the most widely used datasets produced within the Department of Interior, with applications including natural resource management, hydrology, biodiversity and habitat, energy and minerals, natural disasters, agricultural sustainability, and more. The criticality of these data demand 1) frequent updates, and 2) a characterization of how our landscapes are changing across time and space. Our linkage of three deep learning models, including a generative transformer-based AI model, has been vital for not only improving our characterization of the landscape with NLCD, but for enabling us to produce land cover products faster and more efficiently.  The application of AI to this problem has saved the government valuable resources.","Our revamping of the NLCD methodology with a series of 3 linked deep learning models has allowed us to improve the product, reduce latency of delivery, and to produce that product more cheaply.",Maps of land cover change over time for the United States.
DOI,National Oceanographic Partnership Program (NOPP) [2024 INV#WO0000000108018],USGS,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,Machine Learning based coastal sediments assessment and prediction,time savings,coastal sediments assessment and prediction
DOI,National-Extent Groundwater Quality Prediction for the National Water Census and Regional Integrated Water Availability Assessments [2024 INV#WO0000000109709],USGS,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,provide Nationally consistent predictions of groundwater quality (salinity and nutrients) relevant for human and ecological uses and its influence on surface-water,Nationally consistent predictions of groundwater quality can be integrated into comprehensive water-availability assessments including the National Water Census and regional Integrated Water Availability Assessments,predictions of groundwater quality and integration into comprehensive water-availability assessments including the National Water Census and regional Integrated Water Availability Assessments
DOI,Non-Generative AI use for Trust Information Analysis and Reporting Tool [2024 INV#WO0000000110516],BTFA,pilot,Computer Vision,0,0,0,general_llm,,,Microsoft Azure,Purchased from a vendor,FALSE,"When records are scanned, both front and back pages are captured, even though back pages are generally blank. For Department of Justice litigation or other records research and discovery, this doubles the page count, making manual review unnecessarily time-consuming and resource-intensive. Automating blank page detection with Non-Generative AI (e.g., Azure Computer Vision and Document Intelligence Read) helps streamline this process and reduce burden.",Staff no longer need to inspect and remove every blank page. Fewer pages to review means lower costs for records storage and contract/labor expenses. Enables BTFA to respond more quickly to DOJ litigation requests by streamlining document preparation.,The output provides the final documents with the blank pages removed.
DOI,"Oceanographic, coastal, and geomorphic change analysis: data generation, QC/QA, and data management [2024 INV#WO0000000109310]",USGS,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,Machine learning to quantify coastal/marine change across broad scales.  QC/QA processes in place to assess data robustness.,"Verified data will be used by USGS projects for forecasting trends (ie, shorelines, role of permafrost) in a variety of coastal/marine settings for US coasts.",quantified coastal/marine change across broad scales and verified data for forecasting
DOI,Office of Grants Management (PGM) Grants Utility Tool,OS,deployed,Agentic AI,1,0,0,agentic,,,,Developed in-house,FALSE,"PGM faced growing operational and compliance challenges across the entire financial assistance lifecycle. Manual processesproject description reviews, pre-award SAM.gov validations, and detailed budget analyseswere extremely labor-intensive, inconsistent across bureaus, and vulnerable to human error. Staff were required to review thousands of records each year, including over 8,000 project descriptions, more than 13,000 pre-award validation actions, and more than 8,000 detailed budget submissions. Each task required extensive reading, cross-checking across multiple systems, and detailed documentation. These demands strained a shrinking grants workforce, delayed internal control reviews, increased the risk of compliance failures under 2 CFR 200, and diverted staff from higher-value oversight activities. The Department needed a standardized, accurate, and scalable way to conduct internal controls testing, ensure timely eligibility checks, and complete budget reviews without overwhelming staff resources or jeopardizing compliance.","Automated analysis increased objectivity, removed inconsistencies in how staff interpreted regulatory requirements, and provided faster, more reliable information to support program decisions.","The combined AI tools automatically generate standardized compliance outputs across project descriptions, budget reviews, and entity validations, replacing thousands of hours of manual analysis. They produce automated scoring, flags for risks or inconsistencies, cross-walks between budget documents, and complete audit-ready records aligned with internal control requirements. Together, these outputs streamline oversight, strengthen regulatory compliance, and create a consistent, defensible documentation trail for more than 29,000 annual financial assistance actions."
DOI,Oil Spill Response for Ice-Covered Rivers [2024 INV#WO0000000109142],USGS,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,"The goal of this DOI Inland Oil Spill Preparedness Program (IOSPP) funded work is to provide rapid, near real-time information to oil spill response crews concerning about the safety of ice-covered areas","provide rapid, near real-time information to oil spill response crews concerning about the safety of ice-covered areas",near real-time information to oil spill response crews concerning about the safety of ice-covered areas
DOI,PAWSC Ecotoxicology PFAS Machine Learning [2024 INV#WO0000000112908],USGS,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,assess the ecological health risk of PFAS in Pennsylvania stream surface water,predict potential PFAS exposure effects in unmonitored stream reaches,"Leveraging a tailored convolutional neural network (CNN), a validation accuracy of 78% was achieved, directly outperforming traditional methods that were also used, such as logistic regression and gradient boosting (accuracies of 65%)"
DOI,PRObability of Streamflow PERmanence (PROSPER models) [2024 INV#WO0000000109074],USGS,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,predictions of reliable surface flow in streams at regional scales to inform land and water resource decisions related to water availability.,"more accurate estimates of water availability for more efficient use of field verification efforts, expected increased success of restoration or species conservations projects.",prediction of the annual probability of a stream reach having year round surface flow.
DOI,Pacific Northwest Stream Flow Permanence [2024 INV#WO0000000109137],USGS,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,streamflow classification of perennial versus non-perennial which is the charge of many land steward agencies,inform management decisions that require streamflow classification of perennial versus non-perennial,models used to inform management decisions that require streamflow classification of perennial versus non-perennial
DOI,Pathogen identification in salmon,USGS,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,"Ichthyophonus, the most ecological and economically important pathogen of wild marine fish, is hypothesized to be a major driver of premature mortality in Yukon River Chinook salmon. Currently, evaluation of Ichthyophonus infection in salmon requires lethal sampling, which is often prohibited in rapidly declining populations. We are using a transcriptomic approach in conjunction with random forest modelling to identify a panel of biomarkers capable of identifying Ichthyophonus in salmon using a non-lethal muscle tissue sample.",ability to aid in the conservation of sensitive salmon species,prediction
DOI,Patterns in the Landscape  Analyses of Cause and Effect,USGS,deployed,Classical/Predictive Machine Learning,0,0,0,computer_vision,,,,Developed in-house,FALSE,ML satellite image classification is being used to better map flooding and fire events/characteristics for more effect hazard management.,High quality mapping of disasters allows us to better understand the causes and effects.,Classified maps are based on a prediction based on the characteristics of the input training information and the spatial data used to predict the presence of a feature
DOI,Performance Modeling / Performance Forecasting,SOL,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,Estimating the number or requests that can be processed by a FOIA processor or bureau each year.,Expected performance. Identifying important variables. Assists in resource allocation decisions.,Expected number of requests to be processed.
DOI,Piloting Machine Learning Inflow Forecasts Across Reclamation [2024 INV#DOI-58],BOR,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,Upstream Tech,Purchased from a vendor,FALSE,Reclamation utilizes streamflow forecasts to inform reservoir operations.,"More skillful forecasts enable improved reservoir operations, yielding benefits such as more hydropower generation, increased water deliveries, and more effective flood risk management.",Reservoir operators have access to machine-learning based streamflow forecasts that were shown to be more skillful than other available models and forecast products.
DOI,Population and critical habitat modeling of overwintering monarch butterflies [2024 INV#WO0000000109410],USGS,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,Monarch butterflies in the western United States overwinter at very specific locations across coastal California. As monarch population decline it become important to identify the characteristics of what makes an overwintering grove a suitable habitat.,"Understanding the land cover and climatic factors that influence site selection by monarch can aid land managers in both making decisions to support existing critical habitat, and identify previously unknown locations where monarchs overwinter",Characteristics of what makes an overwintering grove a suitable habitat.
DOI,Predicting PFAS in shallow soils in northern New England [2024 INV#WO0000000108973],USGS,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,"predict PFAS in soils across Maine, New Hampshire, and Vermont","more accurate prediction of PFAS in soils across Maine, New Hampshire, and Vermont","predictions of PFAS in soils across Maine, New Hampshire, and Vermont"
DOI,Predicting PFAS occurrence in groundwater using machine learning [2024 INV#WO0000000108780],USGS,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,predict PFAS occurrence in groundwater at the depths of drinking water supplies across the conterminous U.S.,better understand the occurrence of PFAS in groundwater,predictions of PFAS occurrence in groundwater at the depths of drinking water supplies across the conterminous U.S.
DOI,Predicting post-fire tree mortality,USGS,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,We used random forests to select predictor variables for models of individual tree mortality following fire.,These science products strengthen wildland fire and timber management practices.,Predictive models of postfire tree survivorship.
DOI,Prioritized Constituents: Sediment [2024 INV#WO0000000109726],USGS,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,"Regional prediction of suspended sediment concentration in unmonitored rivers to characterize sediment transport in the Delaware, Illinois, and Colorado River Basins.","ability to characterize sediment transport in the Delaware, Illinois, and Colorado River Basins",prediction of suspended sediment concentration in unmonitored rivers
DOI,"Quantifying Watershed Controls on Fine Sediment Flux to Lake Tahoe, California/Nevada [2024 INV#WO0000000109215]",USGS,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,estimate watershed parameters of importance that drive sediment flux,Ability to better estimate watershed parameters of importance that drive sediment flux.,quantified watershed parameters
DOI,"Quantifying the effects of land-use change and bioenergy crop production on pollinators, wildlife, and ecosystem services in the Northern Great Plains [2024 INV#WO0000000109305]",USGS,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,"Quantifying the effects of land-use change and bioenergy crop production on pollinators, wildlife, and ecosystem services in the Northern Great Plains","Ability to Quantifying the effects of land-use change and bioenergy crop production on pollinators, wildlife, and ecosystem services in the Northern Great Plains","Quantified effects of land-use change and bioenergy crop production on pollinators, wildlife, and ecosystem services in the Northern Great Plains"
DOI,RSCC and TCA projects [2024 INV#WO0000000108017],USGS,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,"Automated identification of coastal features in remote sensing data, reduced analyst time",Increased efficiency in identifying coastal features in remote sensing data compared to existing methods that are human analyst time intensive. Increased efficiency was tested by timing traditional methods versus AI/ML methods,"Elevation and position of dune crest and toe, position of shoreline"
DOI,Random forest models for predicting water quality of inland waters from remotely sensed imagery,USGS,pilot,Classical/Predictive Machine Learning,0,0,0,computer_vision,,,,Developed in-house,FALSE,"Inland waterbodies (i.e. rivers, lakes, reservoirs, ponds, etc.) can face issues of poor water quality which may pose issues to water users, water infrastructure, and ecosystems. While it is important to monitor the water quality of these waterbodies, it can be costly and labor intensive to continuously monitor sites across the US. This project aims to improve the efficiency of monitoring by using Machine Learning (Random Forest) models to predict two water quality parameters of waterbodies seen in remotely sensed images. These remotely sensed images span the entire Conterminous US (CONUS) and are collected approximately every 5 days, allowing for water quality monitoring at high temporal and spatial resolutions with relatively low effort and cost.","cost savings by estimating water quality parameters across the entire country on a frequent (5 day) schedule with minimal labor. By making these modeled water quality products publicly available, it may aid in managing water resources",Prediction of chlorophyll concentrations and turbidity values in remotely sensed images of water bodies.
DOI,Rangeland Condition Monitoring Assessment and Projection (RCMAP) [2024 INV#WO0000000107126],USGS,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,"To address the need for long-term tracking of vegetation change, scientists from the USGS and Bureau of Land Management (BLM) developed the Rangeland Condition Monitoring Assessment and Projection (RCMAP) project.","RCMAP quantifies the percent cover of ten rangeland components (annual herbaceous, bare ground, herbaceous, litter, non-sagebrush shrub, perennial herbaceous, sagebrush, shrub, and tree cover and shrub height) at yearly time-steps across the western U.S.","RCMAP provides maps of vegetation cover at yearly time-steps, a critical refence to advancing science in the BLM and assessing Landscape Health standards."
DOI,Reducing elevation error in coastal wetland digital elevation models,USGS,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,The objective of this use case was to train/deploy a random forest regression model to reduce elevation error in a coastal wetland digital elevation model.,The model led to an enhanced digital elevation model for coastal wetland areas.,Prediction
DOI,Seabird and Marine Mammal Surveys Near Potential Renewable Energy Sites Offshore Central and Southern California [2024 INV#WO0000000107535],USGS,deployed,Computer Vision,0,0,0,computer_vision,,,unkown,Purchased from a vendor,FALSE,"Using rapidly developing machine- learning (ML) techniques, the USGS WERC team is developing new methods to automate the detection and counts of seabirds and marine mammals from digital imagery.",time and cost savings,seabird counts
DOI,Seasonal Water Supply Forecasting: Pyforecast [2024 INV#DOI-69],BOR,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,Reclamation utilizes water supply forecasts (cumulative expected inflow over multiple months) to inform reservoir operations and water allocation decisions.,More skillful forecasts and internal forecasting tools support improved reservoir operations.,"Pyforecast tool is available to Reclamation reservoir operators, allowing them to produce in-house forecasts between forecasts issued by other agencies and to explore forecast sensitivity to different scenarios."
DOI,Sediment Transport in Coastal Environments [2024 INV#WO0000000108118],USGS,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,time-series imputation of oceanographic time-series,filling in missing data,more complete time-series data
DOI,Seedling Identification and Percent Growth Analysis [2024 INV#WO0000000109200],USGS,pilot,Classical/Predictive Machine Learning,0,0,0,computer_vision,,,,Developed in-house,FALSE,extraction of alphanumeric labels and analyze seedling growth in petri dish images,saving time and reducing human error,alphanumeric labels from petri dish images
DOI,Seismology of Magmatic Injection [2024 INV#WO0000000109214],USGS,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,understand the nature and dynamics of seismic sources associated with magmatic injection and magmatic transport,greater understanding of volcanic systems,understand the nature and dynamics of seismic sources associated with magmatic injection and magmatic transport
DOI,Shoreline modeling [2024 INV#WO0000000108297; 2024 INV#WO0000000109312],USGS,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,predict shoreline evolution and compare their accuracy to traditional physics-based models,increased accuracy of shoreline evolution,predict shoreline evolution
DOI,Submersed Aquatic Vegetation Vulnerability Evaluation Application (SAVVEA),USGS,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,Aid understanding of aquatic ecosystem constraints for vegetation growth,"Define opportunities for aquatic ecosystem restoration that can cascade to improve water quality, hunting, fishing, bird watching, and recreational boating.",predictions
DOI,Telemetry Analysis Learning Algorithm (TALA),USGS,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,Applies machine learning to analyze operational data from agency-managed systems to support maintenance and reliability objectives.,Increased efficiencies in trending and analysis of satellite health and safety telemetry.,Alerts to limit violations and prediction of subsystem failures observed in satellite telemetry.
DOI,Tephra classification with machine learning [2024 INV#WO0000000109095],USGS,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,Layers of volcanic ash can be classified using a their geochemical components to link a the ash to the volcano it erupted from.,"This model helps probabilistically identify distal tephra layers from throughout the region, helping us better understand its long-term record of explosive volcanism.","Identification of the source volcano of tephra layers in the form of prediction sets and probabilities eg {Katmai: .82, Augustine: 0.15, Redoubt: .03}"
DOI,U.S. Wind Turbine Database,USGS,deployed,Computer Vision,0,0,0,computer_vision,,,,Developed in-house,FALSE,Capture of geographic location of wind turbines from high resolution satellite imagery with object detection pipelines vs manual methods,"Cost savings, efficiency in data capture",Global coordinates of turbine object entities
DOI,USGS Azure OpenAI ChatGPT [2024 INV#WO0000000154392],USGS,pilot,Classical/Predictive Machine Learning,1,1,0,general_llm,ChatGPT,,"OpenAI, Microsoft",Purchased from a vendor,FALSE,Various groups within USGS need a generic ChatGPT API to call from IDEs and various applications.,"Cost savings, USGS sought to implement its own pay-as-you-go model in the DOI Azure tenant.",TBD
DOI,USGS Flow Photo Explorer [2024 INV#WO0000000109196],USGS,deployed,Classical/Predictive Machine Learning,0,0,0,computer_vision,,,Walker Environmental Research LLC,Developed with both contracting and in-house resources,FALSE,"The Flow Photo Explorer (FPE) is an integrated database, machine learning, and data visualization platform for monitoring streamflow and other hydrologic conditions using timelapse images.

The goal of this project is to develop new approaches for collecting hydrologic data in streams, lakes, and other waterbodies, especially in places where traditional monitoring methods and technologies are not feasible or cost-prohibitive.

FPE uses an artificial intelligence/machine learning (AI/ML) deep learning model to estimate relative streamflow using timelapse imagery. The model is trained using pairs of images for which a person (a.k.a. an annotator) has selected which of the two images in each pair appears to have more flow. From this, the model learns how to sort the images from lowest to highest apparent flow. The rankings of the sorted images then serve as indicators of the relative amount of streamflow.","cost savings, increased safety for employees and the public",Predicted relative flow hydrograph.
DOI,Use of artificial intelligence tools for optimization and documentation for computer codes [2024 INV#WO0000000109681],USGS,pilot,Generative AI,1,1,1,general_llm,ChatGPT,,OpenAI,Developed with both contracting and in-house resources,FALSE,computer codes are needed that implement earthquake rupture forecasts and ground-motion models. This project uses ChatGPT to suggest optimizations and documentation for computer codes.,time savings,"documentation, optimized code"
DOI,Using Machine Learning in USGS StreamStats to make suspended sediment and bedload predictions [2024 INV#WO0000000107977],USGS,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,Developed in-house,FALSE,Getting estimates of suspended sediment and bedload in Minnesota rivers without sampling data.,A tool for resource managers who need estimates of suspended sediment and bedload in Minnesota rivers without sampling data.,Estimates of suspended sediment and bedload in Minnesota rivers
DOI,Using deep learning to classify potential piping plover habitat along the Upper Missouri River,USGS,pilot,Computer Vision,0,0,0,computer_vision,,,,Developed in-house,FALSE,"The U.S. Army Corps of Engineers is required to assess piping plover habitat on the Missouri River annually, per a Biological Opinion. We have been using classification tools to map these habitats for over a decade. However, these methods are outdated and we will deep learning tools to automate the mapping of these habitats. This will create efficiencies once we have a production-scale model.","reduce time and effort, shorter customer wait times, allows shifting efforts to value-added science",Prediction map of piping plover habitat
