agency,use_case_name,cohort,bureau_component,current_is_generative_ai,is_general_llm_access,ai_sophistication,ai_classification,ai_classification_normalized,stage_normalized,operational_date,tool_product_name,system_name,vendor_name,problem_statement,expected_benefits,system_outputs,fired_keywords
HHS,Detection of AI-Generated Reviewer Critiques,over_contradict,HHS/NIH,1,0,general_llm,Natural Language Processing (NLP),Natural Language Processing,pilot,Jan-20,,CSR Detection of AI Gen Reviewer Critiques (CSRDAIRC),,"This tool detects if a given written critique was generated by AI tools, such as large language models (LLMs), as the reviewers are not allowed to write their critiques using these AI assistants. Flagged critiques are examined by NIH staff and discussed with the reviewers.",NIH policy mandates that reviewers produce independent analyses of grant applications based on their expertise and knowledge. The use of genAI to produce a written critique of a grant application is in violation of NIH policy and fails to provide an independent assessment of the application.,This tool outputs classifications of whether the reviewer critique was likely produced by Generative AI or not.,llm; large language model; genai; assistant
HHS,Development of in-silico genomic and patient datasets using generative ML algorithms,over_unspecified,HHS/CDC,1,0,classical_ml,,Unspecified,retired,,,,,,,,
HHS,Document drafting and editing,over_unspecified,HHS/SAMHSA,1,0,classical_ml,,Unspecified,retired,,,,,,,,
HHS,Driving Efficiency and Expansion of Dietary Supplement Label Database Data through AI,under_declared,HHS/NIH,0,0,general_llm,Generative AI,Generative AI,pre_deployment,,,,,Enhance database QA and enhance database records acquisition rate,More rapid sourcing of dietary supplement label data and enhanced quality assurance of database records,Increased number of monthly sourced labels from the current rate of 1500/month and increased accuracy of database record data fields,
HHS,Dual Use Research of Concern (DURC) Categorization LLM,over_unspecified,HHS/NIH,1,1,general_llm,,Unspecified,retired,,,,,,,,llm
HHS,Electronic translational services for regulatory documents for articles offered for import,over_contradict,HHS/FDA/OII,1,0,nlp_specific,Natural Language Processing (NLP),Natural Language Processing,deployed,Apr-24,,MLaaS,Google Translate API / MLaaS / Azure,"FDA' Office of Information Operations (OIO) seeks to implement automated translation capabilities for foreign language documents essential to import operations. By integrating translation services directly into OIO staff workflows, the Agency can improve import screening to better serve stakeholders while maximizing staff capacity for core public health protection activities.","The implemented solution automated the electronic translation of inspection/investigation and import documents, labels, industry guidance, materials related to policy and regulatory, presentations and educational records. This automation significantly reduced time spent by staff to translate documents, reduced the need to find a translator to read and understand foreign language documents, increased reliability and timeliness for enforcement actions, increased destruction of misbranded FDA regulated products at the IMFs, and increased the ability to provide regulatory materials in foreign languages.","A translation service interface developed within an imports entry review system that utilizes Google Translate API provides the required translation of the entries entering US supply-chain. This will provide translation to the FDA imports staff without seeking external solutions and is integrated in the current system used by the consumer safety officers who are conducting investigations, import operations etc.",workflow
HHS,Enhanced Direct Enrollment Outlier Detection,over_contradict,HHS/CMS/CCIIO,1,0,general_llm,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,pre_deployment,,,,,"(Marketplace) Enhanced Direct Enrollment (EDE) allows consumers to apply for and enroll in an exchange plan directly through an approved partner's UI, without being redirected through the Healthcare.gov application. These partner systems directly interface with the APIs developed by the FFE. As EDE partners gain more control over their application process, the FFE must ensure program integrity.","Implement ML to identify anomalies/quality issues with partner-submitted person, application, and policy data?.",Ensure FFE EDE program integrity,llm
HHS,Evaluating Generative AI for polio containment.,over_unspecified,HHS/CDC,1,0,general_llm,,Unspecified,retired,,,,,,,,generative ai
HHS,FERRET,under_declared,HHS/CDC,0,0,nlp_specific,Agentic AI,Agentic AI,pre_deployment,,,,,High throughput processing of unstructured data necessary for mandated reporting.,"Usage of programs to automate identification, extraction, and re-structuring of data will significantly decrease human involvement and processing time. Once deployed the time savings is anticipated to be on the scale of weeks to months.",Structured data deposited into a SQL database.,
HHS,FOIA Exemption-Aligned Redaction,under_declared,HHS/HRSA,0,0,agentic,Agentic AI,Agentic AI,pre_deployment,,,,,"The FOIA staff will leverage this solution to review records in response to FOIA requests, search the internet for publicly available information (names, email addresses, contact information of federal and non-federal individuals), and identify personally identifiable information (PII). The goal is to reduce the burden on the HRSA FOIA staff and process the requests quickly. Automating the manual process will save analysts time and effort and will help reduce/prevent human error. The FOIA staff reviews between 35-50 pages per hour, totaling 600 hours per month.","The expected benefits of the automated solution are:
- Reducing the manual effort and the time that the FOIA staff spends on converting non-PDF electronic records to PDF
- Identifying information to withhold/redact under one or more FOIA exemptions
- Proposing the redaction markings for human QA
- Reducing the size of the PDF","HRSA uses agentic AI to propose redactions and comments for potentially sensitive data elements for Freedom of Information Act (FOIA) staff that reviews grant documents. The proposed redactions by the system will include the exemption invoked for data elements that are deemed to be not publicly available. The comments will include a URL citing the source for data elements that are deemed to be publicly available. The output of the solution will be a PDF file including proposed redactions (and exemptions invoked) along with citation comments for review. FOIA staff will review the proposed redactions and add any additional data elements to be considered for redaction. The data elements added by FOIA staff will then be queried by a search engine to determine public availability and proposed as redactions (not available) or comments (available). FOIA staff will then review the accuracy of the proposed redactions and comments.

This technology will help to alleviate the FOIA staffs workload and process the requests in a more expedited manner.",
HHS,FOIA REDACTION (FRED) TOOL,under_declared,HHS/FDA/CDER,0,0,general_llm,Generative AI,Generative AI,deployed,May-25,Microsoft Teams,Elsa,Contractor teams,"FRED is designed to support FOIA staff in redacting records more efficiently and consistently. FOIA redaction can be a time-consuming process and experience large back-logs of requested documents. It aims to use AI to analyze, identify, and generate predictions of text for redaction, thereby improving the efficiency of FOIA response processing.","More efficient releases of documents in response to FOIA requests, reduction in back-logs, helping ensure public access to government information while protecting sensitive data appropriately.",FRED produces a PDF with boxes around text that it recommends for redaction along with comments for the redaction code,
HHS,Federal Select Agents Program (FSAP) Customer Agent,over_contradict,HHS/CDC,1,0,general_llm,Natural Language Processing (NLP),Natural Language Processing,pilot,Mar-25,,Microsoft,,"FSAP users need support on the use of the FSAP system. Completing forms, managing entities, agents, and toxins. Updating permits, correcting data, conducting inspections, and related activities. The FSAP Customer Agent will provide answers to questions as users navigate the FSAP process.",Support will be provided to users without additional staffing requirements. Users will get fast and accurate solutions to questions instantly.,The output is text via an LLM which is trained on operations and management data. Output is via a both a chat window or copilot for internal use.,agent
HHS,Generative AI (GenAI) Still Image Tagging,over_contradict,HHS/NIH,1,1,general_llm,Other,Other,pre_deployment,,,,,Lack of a cost-effective mechanism to label and describe digital images.,"Enhanced searchability and discoverability of images included in the NLM Digital Collections, increasing access to valuable medical and scientific resources and supporting research and health.",Classifications tags and/or image summary in text form,generative ai; genai
HHS,Grant award process efficiency,under_declared,HHS/NIH,0,0,general_llm,Generative AI,Generative AI,pilot,Jan-25,,,N/A,Reducing time burden of repetitive tasks related to the grants award process,Improvement of operational efficiency for making grant awards,Highlight and summary of information found in grant-related documents,
HHS,GrantSolutions Non?Competing Continuation Approval Tool,over_contradict,HHS/ASFR/OG,1,0,classical_ml,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,deployed,Dec-21,,GrantSolutions,Internal Federal Shared Service (GrantSolutions),Grant managers need an efficient workflow to identify and analyze differences in non-competing continuation budgets and narratives from year to year.,"Automates repetitive workflows, reduces manual effort, delivers actionable insights, and accelerates accurate, transparent decisions across the grant lifecycle.",Produces Non?Competing Continuation eligibility recommendations for grants staff to act on.,workflow
HHS,GrantSolutions Recipient Risk Tool,over_contradict,HHS/ASFR/OG,1,0,classical_ml,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,deployed,Mar-19,,GrantSolutions,Internal Federal Shared Service (GrantSolutions),"Grant managers need an efficient method to conduct risk assessments before issuing financial assistance awards to prevent fraud, waste, and abuse.","Automates repetitive workflows, reduces manual effort, delivers actionable insights, and accelerates accurate, transparent decisions across the grant lifecycle.",Generates a risk score for each prospective recipient and lists the top contributing factors (e.g. prior findings) and data sources.,workflow
HHS,GrantSolutions Text Analyzer Tool,over_contradict,HHS/ASFR/OG,1,0,nlp_specific,Natural Language Processing (NLP),Natural Language Processing,deployed,Jul-23,,GrantSolutions,Internal Federal Shared Service (GrantSolutions),Program staff authoring NOFOs need capabilities to simplify language and ensure NOFOs remain compliant with the Plain Writing Act of 2010.,"Automates repetitive workflows, reduces manual effort, delivers actionable insights, and accelerates accurate, transparent decisions across the grant lifecycle.",Displays Flesch-Kincaid grade level and an overall readability score of NOFO text.,workflow
HHS,HIV Data Quality Score (DQS) Project,over_contradict,HHS/CDC,1,1,general_llm,Natural Language Processing (NLP),Natural Language Processing,pre_deployment,,,,,"Currently, 60 health departments and 150 community-based organizations submit National HIV Monitoring and Evaluation (NHM&E) program data using a standard online form. However, this data often contains errors that require significant manual cleanup by CDC's HIV data managers. To address this issue, our project aims to create a large language model (LLM)-based data quality score capable of detecting errors in datasets and measuring dataset cleanliness levels. LLMs can also be utilized to automatically fix some detected errors.","This project intends to enable HIV data managers to quickly identify errors, track trends in data quality by site, provide targeted technical assistance (TA), and automate some error corrections.",The outputs include both a List of identified erroneous data fields in a dataset  and a Dataset with some errors automatically corrected. This will be available for future evaluation efforts.,llm; large language model
HHS,HIV Data Virtual Assistant,over_contradict,HHS/CDC,1,0,general_llm,Natural Language Processing (NLP),Natural Language Processing,pre_deployment,,,,,"To improve the data retrieval and automation process for HIV researchers by providing information from datasets and generating code for data analysis, thereby alleviating challenges in finding appropriate HIV-related data.","The AI assistant will improve productivity and research efforts by streamlining the process of finding relevant HIV datasets and generating analysis code, saving researchers time and enabling more efficient data-driven research.","The AI system uses retrieval augmented generation (RAG) to return information related to HIV based on user queries. Outputs include lists of datasets, associated variable names, and code (SAS, R, Python) for analysis, as well as specific dataset information based on researcher queries.",assistant
HHS,Independent Dispute Resolution (IDR) Eligibility Rules Engine,over_contradict,HHS/CMS/CCIIO,1,0,classical_ml,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,deployed,Mar-25,,CCIIO Customer Relations Management System,,The current Independent Dispute Resolution (IDR) Technical Assistance (TA) process is very manual and time intensive which limits throughput.  The rules engine should significantly expedite processing and expand capacity. Automating more of the process may also increase consistency across recommendations and result in a more predictable timeframe for the workflow by better positioning disputes for analyst review.,"The AI tool will help automate the eligibility review process, reducing time-intensive manual steps and increasing consistency of results.","Use of artificial intelligence (AI) models to identify the presence or absence of necessary data points within documentation.  AI tool searches documentation to identify and store necessary data points such as document title, file type, payment date, service code, claim number, and date of service.",workflow
HHS,Intelligent Document Processing to analyze current import entry documentation for potential discrepancies,under_declared,HHS/FDA/OII,0,0,general_llm,Generative AI,Generative AI,pre_deployment,,,,,The intent is to assist in the process of discrepancy identification between documentation submitted by trade and CBP line data submitted.,"By streamlining the manual document review process for standard entry documentation from trade, we can significantly reduce the time required for each line review, freeing up substantial analyst capacity to focus on high-risk shipments that pose greater threats to public health and safety. This efficiency improvement enables better resource allocation, reduces processing bottlenecks, and supports faster clearance times for compliant shipments while maintaining robust oversight. The enhanced operational efficiency directly supports FDA's core mission by enabling more targeted, risk-based resource deployment and improving both trade facilitation and import safety program integrity.",List of discrepancies between document data and CBP line level information,
HHS,Knowledge Management Solution for Appeal Case Workers,over_contradict,HHS/CMS/OHI,1,0,general_llm,Natural Language Processing (NLP),Natural Language Processing,pre_deployment,,,,,"Utilize an AI solution to create a centralized, AI-enhanced Knowledge Management system to support case workers by providing quick access to relevant SOPs, policy guidance, workflows, forms, and call scripts","The goal is to improve consistency, reduce research time, and enhance the quality of appeal processing.","Standardized appeal processing templates, centralized reference materials, and automated case data summaries that provide consistent information, reduce the need for manual research, and support higher-quality decision-making.",workflow
HHS,LLM Support for Admin Services,over_unspecified,HHS/NIH,1,1,general_llm,,Unspecified,retired,,,,,,,,llm
HHS,LaserAI,over_contradict,HHS/CDC,1,0,nlp_specific,Natural Language Processing (NLP),Natural Language Processing,pilot,Apr-24,LaserAI,,LaserAI,"To reduce screening time and improve accuracy in all phases of systematic reviews by automating title and abstract screening, PDF retrieval, full-text review, and data extraction.","The AI is expected to streamline systematic review processes, reduce manual effort, and improve accuracy in identifying and extracting relevant data. The synthesized and graded data will inform the development of evidence-based infection prevention and control recommendations for healthcare settings.","The AI system outputs include prioritized lists of potentially relevant articles for screening, retrieved PDFs from PubMed, and suggested data for extraction from PDFs.",
HHS,Leveraging GenAI for Efficient Review of CDC Programmatic Reports,over_contradict,HHS/CDC,1,1,general_llm,Natural Language Processing (NLP),Natural Language Processing,pre_deployment,,,,,"Manual qualitative review of text data within programmatic reports, such as Annual Progress Reports (APRs) submitted by Injury Control Research Centers (ICRCs) and Drug Free Communities (DFCs), is resource and time intensive. Across multiple use cases, generative AI (GenAI) and natural language processing (NLP) are being leveraged to automate the analysis of programmatic data. This approach streamlines the review and evaluation of various programmatic documents, improves efficiency, and supports the assessment of performance, progress, and challenges in funded activities.","By automating the extraction and analysis of critical information from programmatic data, generative AI is expected to significantly reduce the time required for manual coding and review. For example, initial applications have shown that AI can decrease manual review time from an estimated 35 hours to just 8 hours per topic, greatly enhancing efficiency. This time savings enables staff to focus on higher-level evaluations and strategic planning, improving the consistency and accuracy of assessments across multiple program areas.","The output from the AI-based framework consists of automated analyses and summaries of insights and patterns extracted from programmatic reports, such as APRs. The AI system highlights critical barriers, challenges, key themes, and trends identified within the data, providing structured summaries and actionable information. These outputs can be compared with manual qualitative analysis outcomes for validation and further refinement. As the framework evolves, the AI will be expanded to analyze additional sections of programmatic reports, including progress toward goals, program impact, and other relevant metrics, supporting comprehensive evaluation and reporting.",generative ai; genai
HHS,MFT UI Chatbot,over_contradict,HHS/CMS/CCIIO,1,1,general_llm,Natural Language Processing (NLP),Natural Language Processing,pilot,Aug-25,Microsoft Teams,Data Services Hub,,"Hub/MFT team manually supports operations related to onboarding, Q/A, file tracking and technical inquiries. ?

Monthly Average of inquiries:
 ?
 ~800 Email inquires ?
~40 Jira/SNOW Tickets?

The Communication is manual via emails, Zoom Meetings, and Slack. This Current process is time-consuming, adds and degrades stakeholder experience.?
?
Typical operational hours are Monday through Friday, 8 a.m. to 6 p.m. ET (this doesnt serve Mountain Time, West Coast, Hawaii, and Alaska), followed by XOC escalations. This means non-prod inquiries will be responded to the following business day.  ??

We have limited, Quality of Service (QoS) metrics to accurately assess consumer satisfaction at present time.",Implement a chatbot to provide real-time file status updates for external users and tools for internal teams to generate reports and visualize key metrics.,"Real-Time File Status includes Detailed Processing Information?
FAQs
Ability to chat with Live-Agent 
Survey Form 
Historical File Tracking 
Limited CMS Stakeholder Testing
Develop Quality of Service (QoS) metrics 
Self - Learning
Performance and Alerting?
Rollout to Alpha Partners and Issuers 
User/Alpha Partners Feedback",chatbot
HHS,MLMS Upgrade MILA from CARLA to Druid,over_contradict,HHS/CMS/CCIIO,1,0,general_llm,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,pre_deployment,,,,,"New chatbot proposed by CMS MLMS team will be integrated into the existing MLMS application. It aims to improve user experience, designed to maintain or boost deflection rates, and will be hosted within the CMS environment for smooth integration.","- Empower MLMS operations team with full control over chatbot management
- Maintain or improve current deflection rate from MILA 1.0
- Reduce help desk costs through a more efficient support solution
- Tailor chatbot content to specific MLMS support requirements
- Deliver personalized user interactions to enhance experience
- Ensure smooth escalation to Tier 1 support when needed",Improve user experience and maintain or boost deflection rates,chatbot
HHS,Machine Learning Techniques for Early Detection and Situational Awareness of Rabies Outbreaks,over_contradict,HHS/CDC,1,0,classical_ml,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,deployed,Jan-25,,Microsoft,,"Rabies is enzootic in wildlife and modern-day surveillance techniques are too weak to fully capture the geographic extent of outbreaks nor early outbreak detection. Our ML algorithm uses public health surveillance data to ""fill in the gaps"" inherent in wildlife disease surveillance programs to accurately and rapidly detect outbreaks and deploy public health resources.","This model is currently being using in domestic and international settings for early rabies outbreak detection. This information is shared with relevant public health authorities to initiate preventive actions which often include: public awareness campaigns/social media, deployment of vaccines for animals and people, deployment of testing reagents to bolster surveillance.","Disease trend for real-time monitoring of rabies, Probabilities of disease occurrence over time and space. Spatiotemporal clustering with tiered risk classification differentiates stable circulation from emerging rabies transmission, improving situational awareness and guiding seasonally targeted surveillance and interventions, underscoring the need for real-time data sharing to strengthen outbreak response.",agent
HHS,MedWatch Dashboard,over_contradict,HHS/FDA/CDER,1,0,nlp_specific,Natural Language Processing (NLP),Natural Language Processing,deployed,Apr-23,Custom In-House AI,CDEROne Analytics: FISMA-high environment,In-house (CDER staff),Need to proactively identify emerging issues and clusters within MedWatch reports using advanced analytics.,Assist with consistent monitoring and identification of product risks from MedWatch reporting patterns and report content to support review staff in detecting potential safety problems that could affect patients.,Identify product risk signals from MedWatch reports by using time series analysis to flag products and topic modeling to summarize the comments.,
HHS,Medicare AI Customer Insights,under_declared,HHS/CMS/OC,0,0,general_llm,Generative AI,Generative AI,pilot,Aug-25,,Public Website Shared Services,commonFont and AWS,Improved customer insights,"Cost savings, improved efficiency and quality",Suggestion,
HHS,Medicare AI Drug Search,under_declared,HHS/CMS/OC,0,0,general_llm,Generative AI,Generative AI,pilot,Aug-25,,Medicare Authenticated eXperience,Oddball and AWS,Improved customer experience,Improved access to government benefits,Suggestion,
HHS,Mining.AI,over_contradict,HHS/CDC,1,1,general_llm,Natural Language Processing (NLP),Natural Language Processing,pre_deployment,,,,,"Mining.AI is an innovative initiative led by a small team at NIOSH tasked to develop a domain-specific generative LLM AI platform focused on improving health and safety in the mining industry. The project consolidates NIOSH's latest peer-reviewed research and safety knowledge to support decision-making, hazard prevention, and incident response.","Accelerates Access to Critical Safety Knowledge
Mining.AI enables instant retrieval of NIOSH mining research, technical reports, and best practices, replacing slow manual searches through multiple archives.
Supports Faster, Safer Decision-Making
Frontline professionals, engineers, and safety managers can query the AI to get tailored responses grounded in NIOSH-validated scientific evidence.
Preserves Expertise
Encodes decades of institutional knowledge into a reusable, interactive platform, mitigating the impact of staff turnover and retirements.
Promotes Research Translation
Converts dense, technical research into actionable language accessible to a wider range of users, including mine operators and workers.",A NIOSH specific internal chatbot tool that researchers can interact with to assist in the digestion of all previous NIOSH published articles.,llm
HHS,MirBot,over_contradict,HHS/NIH,1,0,nlp_specific,Natural Language Processing (NLP),Natural Language Processing,pilot,Oct-24,,,Technatomy Axle,The AI tool addresses the challenge of efficiently and consistently processing incoming study PDFs by automatically extracting key information needed for grant review workflows.,"The AI tool helps maintain continuity in the grant review process by ensuring consistent extraction and presentation of key study information, even as experienced staff retire or transition. This reduces the training burden on new team members and preserves institutional knowledge through standardized workflows.","The system produces an indexed and preprocessed version of each submitted PDF, enabling context-aware question-answering by the AI. A predefined set of questions is automatically asked to extract relevant information from the document, which is then used to populate the grant prior approval review form details for the associated study.",workflow
HHS,NCIRD SmartFind ChatBots - Public and Internal,over_contradict,HHS/CDC,1,0,general_llm,Natural Language Processing (NLP),Natural Language Processing,deployed,Dec-24,,Microsoft,N/A,"Improving efficiency and effectiveness of internal partner mailbox email management and knowledge base maintenance for program staff, and previously, providing public-facing answers to FAQs.","The internal Knowledge-Bots SharePoint component helps program staff manage partner emails more efficiently and effectively, enabling shared knowledge base use across mailbox managers. The public-facing chatbots previously provided timely, agency-cleared answers to public and partner questions, supporting rapid information dissemination during the COVID-19 pandemic.",Conversational ChatBots that analyze free text questions and provide agency-cleared answers that best match the question. The system also flags complex or unanswerable queries for manual review.,chatbot
HHS,NIH Grants Virtual Assistant,over_contradict,HHS/NIH,1,0,general_llm,Natural Language Processing (NLP),Natural Language Processing,deployed,May-20,,NIH Grants Virtual Assistant,Google,Provides easy access to grants information and policies.,Chat Bot to assist users in finding grant related information.,"The inputs include information available on the NIH Grants and Funding site, such as FAQs. The outputs are answers to questions/prompts provided by the user.",assistant
HHS,NOFO Compliance Assistant,over_contradict,HHS/HRSA,1,0,general_llm,Other,Other,pre_deployment,,,,,HRSA leadership would benefit from an automated solution to evaluate HRSA Notice of Funding Opportunities (NOFO) against dynamically-changing Executive Orders (EO) and OMB memos to ensure NOFO compliance with White House priorities.,"This solution will enhance operational efficiency by reducing document creation time from weeks to days while ensuring more consistent, error-free NOFO's through automated quality assurance.  The solution is intended to provide more consistent, readable NOFOs and reduce barriers for smaller organizations.","The NOFO Compliance Assistant is an innovative application utilizing large language models (LLMs) to generate first drafts of key policy documents. Inputs can include example documents, style guides, and key policy decisions and other documents in the Knowledge Navigator. The NOFO Compliance Assistant also features an editing tool that scrutinizes drafts for inconsistencies or errors, offering feedback for refinement. Current planning leverages Cloud-based services, LLM, Text processing and analysis tools, Natural Language Generation (NLG) and Text Analysis for the implementation.",assistant
HHS,OCIO GenAI Advisor,over_unspecified,HHS/NIH,1,1,general_llm,,Unspecified,retired,,,,,,,,genai
HHS,OFR Robotics and Process Automation (ORPA),under_declared,HHS/CDC,0,0,classical_ml,Agentic AI,Agentic AI,deployed,May-24,,UIPath,UIPath,Reduction in human workload and increase in quality through automation of repetitive tasks.,"Multiple Robotics and Process Automation (RPA) bots are in use.  Most are simple automations of basic tasks (conversation of documents/file management). The two most significant bots focus on automating the sorting and distribution of thousands of invoices annually (Invoice Mailbox Management) and conducting government purchase card use validations monthly (PCARD Line Item Review).  The result of the two bots are greater consistency/quality in the outputs and a reduction in human workload.

The Invoice Mailbox Management bot processes >15,000 emails annually and the PCARD Line Item Review bot processes 3,000  5,000 transactions monthly against more than 200 unique business rules.","The Invoice Mailbox Management bot creates PDF files with the email and attached invoices/documentation into consolidated files for further processing by staff for payment into UFMS.

The PCARD Line Item Review bot generates a list of transactions (from the full list of CitiBank credit card transactions) that have met specific business rules and may be a potential policy violation or need additional attention.  The output also includes policy references and notes (specific to the transaction) to aid the reviewer in determining the next course of action for each item.",
HHS,OIT Help Desk Chatbot,over_contradict,HHS/NIH,1,0,general_llm,Natural Language Processing (NLP),Natural Language Processing,pre_deployment,,,,,"The OIT help desk would like to shorten resolution time for tickets, help empower users, generate a non-trivial response for a complex question in a desired format such as security, architecture, PMO policy, reports.","If used effectively, the OIT help desk can shorten resolution time for tickets, help empower users, generate a non-trivial response for a complex question in a desired format such as security, architecture, PMO policy, reports.","Publicly available help desk data, NIST policy in pdf format as user-provided data. Prompt and output are in natural language.",chatbot
HHS,Open AI SharePoint Document Assistant,over_unspecified,HHS/NIH,1,0,general_llm,,Unspecified,retired,,,,,,,,assistant
HHS,PPE Concerns Copilot,over_contradict,HHS/CDC,1,0,general_llm,Natural Language Processing (NLP),Natural Language Processing,pre_deployment,,,,,"The PPE Concerns Mailbox received inquiries that NIOSH/NPPTL staff must review and respond to. To date, over 10,000 questions have been received with answers provided. Responding to an inquiry requires a multi-step process that staff must complete manually, including
	Reading the inquiry
	Logging the inquiry and information about the inquiry and inquirer in an Excel spreadsheet
	Searching through the spreadsheet of past questions
	Reviewing prior responses for relevance
	Drafting a reply based on similar previous responses or researching and composing a new answer from scratch if no match is found
	Sending response to additional staff if further subject matter expert review is needed
	Obtaining Executive Leadership review and approval, if needed
	Updating the spreadsheet with the finalized response, reply date, and staff who assisted with the response
This process can be time-consuming, repetitive, and inconsistent, especially when multiple team members are handling and categorizing inquiries or when there are high volumes.","The Copilot could handle the initial stepsreviewing the question, searching past responses, and drafting a replywhich currently take the most time. For straightforward or simple, repeat questions, this could reduce staff time from 3060 minutes to under 10 minutes, with staff only needing to review and finalize the AI-generated draft. Even for more complex inquiries, having a well-structured starting point and a searchable interface would significantly cut down manual effort and improve turnaround time across the board.
Additionally, the Copilot would improve time savings when a new staff member is assigned to managing the mailbox due to events such as staffing changes. The Copilot would allow a more seamless transition of the mailbox, whereas the current process requires months of on-the-job training to effectively navigate the spreadsheet and learn the proper standard responses to use for specific inquiries. Additionally, the Copilot would remove the burden of relying on memory recall to determine where a previous response is in the spreadsheet when staff receive specific, repeat questions.","The Copilot will analyze incoming questions, search the existing dataset for relevant responses, and generate draft replies for human review. After staff revise and approve the response, the Copilot will assist by sending the finalized email to the submitter and updating the spreadsheet with the new question-and-answer (Q&A) pair and supporting information.",copilot; multi-step
HHS,Packaging Materials and Suppliers,under_declared,HHS/FDA/CDER,0,0,general_llm,Generative AI,Generative AI,deployed,Sep-24,,CDEROne Analytics: FISMA-high environment,Deloitte,"FDA needs to efficiently identify which Drug Master Files (DMFs) contain specific packaging materials and understand how these materials connect to drug applications, but this information is currently difficult to locate across numerous documents.",Objective of this use case is to extract data from unstructured sources to assist in building an inventory of drug packaging materials and their suppliers to support staff in conducting drug supply chain analysis for better regulatory oversight.,Support information extraction from unstructured documents,
HHS,Policy Knowledge Base Data Migration,over_unspecified,HHS/ACF,1,0,classical_ml,,Unspecified,retired,,,,,,,,
HHS,Production Operations Anomaly Analysis,over_contradict,HHS/CMS/OIT,1,0,classical_ml,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,pilot,Jun-25,,Medicare Enrollment & Premium Billing Systems (MEPBS),,Identify potential production issues proactively and refer for human analysis,"Early identification of issues and improved response time, ensure accuracy of bills",Flags anomalies that stray far from its predictions,llm
HHS,Protein Modeling with AlphaFold,under_declared,HHS/NIH,0,0,general_llm,Generative AI,Generative AI,deployed,Jan-20,,,Google,Protein modeling,Enormous leap forward in speed and accuracy in predicting protein folds and complexes.,The output is a series of protein structure files and related confidence/quality scores and metrics for each structure file.,
HHS,PubMed Literature Review MCP Server,under_declared,HHS/CMS/OIT,0,0,agentic,Agentic AI,Agentic AI,pilot,Aug-25,Microsoft Teams,CEDAR,Skyward IT Solutions,"The PubMed Literature Review MCP server solves the problem that CMS teams need to carry out various types of literature reviews, commonly using PubMed data, but lack an internal tool for doing this at greater scale than manual effort allows",Enable CMS teams to conduct literature reviews at scale through an internal tool that automates PubMed data analysis and synthesis,Literature reviews and research syntheses that combine PubMed data with other contextual information,
HHS,QPP Admin Bot,under_declared,HHS/CMS/CCSQ,0,0,general_llm,Generative AI,Generative AI,pre_deployment,,,,,This AI is to help with Code complexity.,"In general we expect to see a decrease to lines of code, increase efficiency of code, increase developer output and reduced story points for work which in turn produces cost savings.",Recommendation.,
HHS,Qualitative Analysis,over_contradict,HHS/ACF,1,0,nlp_specific,Natural Language Processing (NLP),Natural Language Processing,deployed,Mar-23,Qualtrics,"NVivo, Qualtrics, Credal, Ask Sage (decommissioned)","Lumivero, Qualtrics,  Credal, Ask Sage","How can thematic coding and trend analysis across qualitative data be done more efficiently?

ACF staff often conduct surveys and interviews, which generate qualitative data that needs to be analyzed for themes and trends. The standard approach involves multiple human passes of labeling the data for analysis, which is very time-intensive.",Faster initial labeling of qualitative data that human reviewers are then able to correct and iterate from,"ACF employees have several tools available to them to support qualitative analysis. Typically the tools are asked to assist with one of the following scenarios:

- Take a user-provided list of topics and text passages to initially categorize passages by topic(s)
- Suggest potential categories for organizing text passages
- Identify thematic trends across a corpus of narrative data
- Conduct sentiment analysis",
HHS,Quality Surveillance Dashboard (QSD),over_contradict,HHS/FDA/CDER,1,0,nlp_specific,Natural Language Processing (NLP),Natural Language Processing,deployed,Mar-23,Custom In-House AI,CDEROne Analytics: FISMA-high environment,In-house (CDER staff),"Need for consistent, data-driven assessment of drug manufacturing facilities and proactive detection of potential quality signals that could indicate problems with drug safety or effectiveness.","Extracts unstructured text from documents and pools that with other available data to form a dashboard that enables consistent assessment of Center for Drug Evaluation and Research (CDER) regulated manufacturing facilities, supporting FDA's oversight of drug quality.",Identifies and extracts keywords/phrases from unstructured documents and presents sentences containing keywords/phrases in context.,
HHS,Real World Data/Evidence,under_declared,HHS/FDA/CDER,0,0,general_llm,Generative AI,Generative AI,deployed,Oct-24,,CDEROne Analytics: FISMA-high environment,Deloitte,"FDA receives numerous submissions containing real-world data and evidence, but identifying and cataloging these studies across various submission types is time-intensive and critical for regulatory reporting requirements under PDUFA (Prescription Drug User Fee Act).",Assist in identifying industry unstructured submissions containing Real World Data/Evidence (RWD/E) by analyzing parsed content for likely indicators to support congressional reporting and regulatory decision-making.,Supports extracting text from unstructured documents and tagging for documents containing Real World Evidence and Real World Data,
