agency,use_case_name,cohort,bureau_component,current_is_generative_ai,is_general_llm_access,ai_sophistication,ai_classification,ai_classification_normalized,stage_normalized,operational_date,tool_product_name,system_name,vendor_name,problem_statement,expected_benefits,system_outputs,fired_keywords
VA,Electronic Mammogram Reporting (eMAMR),over_contradict,VHA: Veterans Health Administration,1,0,nlp_specific,"Natural Language Processing: AI that processes, interprets, and shares information in human language.",Natural Language Processing,pre_deployment,,Databricks,,,"Clinical data extraction from diverse and unstructured sources remains a bottleneck for healthcare providers and agencies. For example, providers may need to re-enter the same patient information across different consults, which is inefficient and takes away valuable clinical time. Existing processes are manual, time-consuming, and prone to errors, which leads to delays in integrating critical patient information (such as PDFs and scanned records) into Electronic Health Record (EHR) systems like CPRS/VistA. This limits care coordination, slows decision-making, and increases administrative workload.

The proposed AI solution will automate the workflow for clinical data extraction and integration using OpenAI’s GPT-4o API for computer vision and generative tasks. Leveraging Databricks and AWS, the system processes PDFs and images—extracting clinical data, converting it to structured formats (JSON), and transforming it into standardized clinical notes (TIU/SMART notes) for seamless integration into CPRS.","- Efficiency Gains: Automation dramatically reduces manual data entry and reconciliation, saving time for clinical staff.
- Improved Data Quality: AI-driven extraction increases accuracy, consistency, and completeness of patient records.
- Faster Care Coordination: Rapid data integration leads to quicker and more informed clinical decisions, supporting timely patient care.
- Higher Scalability and Support of VA Mission: For VA, these outcomes will directly advance its mission to provide faster, safer, and more connected healthcare to the Veterans.","- Extracted JSON Files: Clinical data extracted from incoming fax/PDF images using OpenAI GPT-4o.
- TIU/SMART Notes: Automated note creation in CPRS/VistA with mirrored SMART notes and health factors.
- Consult Closure Actions: Automated documentation supporting the closure of consults.
- Enriched Clinical Data: Data contextualized for clinical use and stored for retrieval in Databricks and AWS S3.",gpt-4; openai; workflow
VA,Employee Transactions for HR Decision-Making,under_declared,HRA: Human Resources Administration,0,0,general_llm,"Generative AI: AI that generates new or synthetic content (e.g., images, videos, audio, text, code).",Generative AI,pre_deployment,,,,,"AI is intended to automate repeatable tasks, improve efficiency, measure employee performance, support onboarding, improve customer experience, improve user adoption, and improve analytics and reporting to further support decision-making and personalize experiences.","- Increase efficiency of Core Human Resources (HR) and Payroll
- Enhance employee and veteran outcomes e.g., improve customer experience and improve user adoption","- Built-in user aids: Intelligent search, personalized recommendations, and proactive guidance. 
- Configuration and maintenance: Automated tasks, predictive analytics, and streamlined processes. 

AI Agents are embedded and can be enabled by customers to be ready to help across all areas of the HCM lifecycle:
- Intelligent Recruiting: AI helps in creating job descriptions, identifying and ranking candidates, and generating interview questions.
- Personalized Employee Experiences: Generative AI provides customized recommendations for career development and learning paths and can generate personalized learning content.
- AI-Powered Employee Self-Service: AI chatbots answer employee questions and guide them through tasks.
- Data-Driven Workforce Planning: Generative AI transforms workforce data into actionable insights for strategic planning, supports scenario simulations, and forecasts skill gaps.
- Enhancing Employee Well-Being: AI-powered sentiment analysis assesses employee feedback to evaluate morale and potential risks and can generate personalized well-being programs.
- Core HR and Payroll: AI is being integrated to improve the efficiency of these functions.",
VA,Evolv WDS - OSLE,under_declared,"OSP: Office of Operations, Security, and Preparedness",0,0,computer_vision,Agentic AI: AI systems that perform tasks or make decisions autonomously with minimal human intervention.,Agentic AI,deployed,,,,,AI driven security screening system designed to detect concealed weapons and threats in high-traffic areas. AI is used to conduct scans of objects in the shapes of weapons then develops maps of the body to display the location and shape of the object.,"Occupant screening for weapons to ensure that facilities are creating a safe and secure environment for Veterans, Visitors, and Employees.",AI is used to conduct scans of objects in the shapes of weapons then develops maps of the body to display the location and shape of the object.,
VA,Executive Spend Analysis,under_declared,VHA: Veterans Health Administration,0,0,general_llm,"Generative AI: AI that generates new or synthetic content (e.g., images, videos, audio, text, code).",Generative AI,deployed,,,,,"AI is used to enrich Integrated Funds Control, Accounting, and Procurement (IFCAP) purchase order data by categorizing line item purchases into pre-defined spend categories that are more analytically useful. It offers insights into spending patterns and helps executives monitor and manage procurement expenditures effectively.",Enhanced visibility into spending patterns and trends which allow VISN- and VHA-level leadership to make informed and strategic decisions about areas to drive spending efficiencies.,"A comprehensive overview of procurement spending, with dynamic filtering options to dissect spending across various categories and geographic regions:

* Overview and detailed tabs with filtering options for time periods and geographic areas.
* Display of total spend, total line items, and breakdown by processing types.
* Filtering and sorting features by budget object code, fund control point, and vendor.
* Additional visualization tools, including spend categorization and trend analysis.

AI outputs are used to inform more complete and unique analysis of spend data. These outputs do not directly trigger any decisions automatically.",
VA,Forescout: AI Behavioral Anomaly Detection w/ Automated Enforcement,over_contradict,OIT: Office of Information & Technology,1,0,classical_ml,Classical/Predictive Machine Learning: Models trained on data to make predictions or classifications based on identified patterns or relationships.,Classical/Predictive Machine Learning,pre_deployment,,Microsoft Teams,,,"Leverage AI/ML models to learn normal behavior patterns across endpoints, IoT, and OT devices. Identify zero-day threats, insider attacks, or lateral movement by compromised devices that are missed by point-in-time tools within the network.

Use these patterns to detect anomalies in real time. When an anomaly (unusual data transfer, unauthorized protocol, lateral movement) is detected Forescout automatically enforces a response policy—such as quarantining the device, notifying SOC security teams, or triggering an orchestration workflow.","Benefits include real-time response to unknown threats, reduced time to detect and respond, eliminates manual correlation with siloed tools.","Response policy;  quarantining the device, notifying SOC security teams, or triggering an orchestration workflow",workflow
VA,GE Logiq E10,over_contradict,VHA: Veterans Health Administration,1,0,computer_vision,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).",Computer Vision,deployed,,,,,Accelerate ultrasound workflow with AI assistant tools.,Reduce ultrasound procedure times.,Changes workflow settings and detects kidney dimensions.,assistant; workflow
VA,GE Omni Legend,over_contradict,VHA: Veterans Health Administration,1,0,computer_vision,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).",Computer Vision,deployed,,,,,"The Omni Legend positron emission tomography (PET)/computed tomography scan (CT) system is intended for CT attenuation corrected, anatomically localized PET imaging of the distribution of positron-emitting radiopharmaceuticals. It is intended to develop an image of the whole body, head, heart, brain, lung, breast, bone, gastrointestinal and lymphatic systems, and other organs. The system is also intended for stand-alone, diagnostic CT imaging.",Accelerates imaging workflows.,Denoised images.,workflow
VA,Healthcare Text Anonymizer,under_declared,VHA: Veterans Health Administration,0,0,nlp_specific,Agentic AI: AI systems that perform tasks or make decisions autonomously with minimal human intervention.,Agentic AI,pre_deployment,,,,,"This application reduces the manual processing time for anonymization and improves the accuracy of removing identifiable information in healthcare text. This is important because one of the applications of this project is to publicly release data on the medical impact of the new electronic health records system, Oracle. As Oracle gets rolled out to more facilities, there is a need to release more anonymized incident reports of Oracle's impact on patient health. Manually anonymizing all of these reports is not scalable nor sustainable, which is why this AI application helps.",Increased efficiency and increased security of patient Personally Identifiable Information (PII),"Excel file with additional column(s) of anonymized text - this application removes identifying information (name, addresses, etc.) in healthcare text.",
VA,Hospital Acquired Infections,over_contradict,VHA: Veterans Health Administration,1,1,general_llm,"Natural Language Processing: AI that processes, interprets, and shares information in human language.",Natural Language Processing,deployed,,,,,"Automate the identification of hospital acquired infections to meet VA reporting requirements to reduce the reporting burden on health care provider staff.

We are creating a generative AI pipeline that will read through structured and unstructured data to identify the patients with central lines who got an infection during an in-patient stay at a VA facility.  There is no fine-tuning with this system. The patients identified are graded by humans and compared to known cases to assess accuracy.",Increased efficiency in healthcare outcomes,PowerBI Reports summarize hospital acquired infections.,generative ai
VA,"Human-Centered Design (HCD) User Feedback Summary, Analysis, and Design",over_contradict,VHA: Veterans Health Administration,1,1,general_llm,"Natural Language Processing: AI that processes, interprets, and shares information in human language.",Natural Language Processing,deployed,,Custom In-House AI,,,"The Human-Centered Design (HCD) team uses Large Language Models (LLMs) and custom agents to enhance user experience (UX) research. The AI system streamlines tasks such as analyzing user feedback, generating user stories, summarizing workshop outcomes, and refining user personas. The primary purpose is to improve the accessibility and clarity of user feedback, providing a better understanding of the needs of veterans and healthcare providers. The main problem to be solved is to maximize insights with massive amounts of app feedback to drive change.","Faster insights, less manual labor for staff, and improved efficiency.","Power BI dashboard consolidating app feedback across Mobile App (VA resource), Feedback UI (VA resource), Google, and Apple.",llm; large language model; agent
VA,ICU CIS/ARK PDF Medical Entity and Clinical Scoring Extraction (PHI 3.5 LLM),over_unspecified,VHA: Veterans Health Administration,1,0,general_llm,,Unspecified,retired,,,,,,,,llm
VA,Integration of Provar Manager with VA GPT,under_declared,OIT: Office of Information & Technology,0,0,general_llm,"Generative AI: AI that generates new or synthetic content (e.g., images, videos, audio, text, code).",Generative AI,pre_deployment,,,,,"Streamline the creation of test cases. This approach saves time, reduces manual effort, and ensures that testing is both efficient and aligned with project's goals.",Seamless testing of Customer Relationship Management (CRM) applications developed in Salesforce that support Department of Veteran Affairs services. Reducing time to deliver and ensuring accurate match of the requirements vs deliverables.,Successful integration of VAGPT and automated generation of test cases.,
VA,JLV Booster,over_contradict,VHA: Veterans Health Administration,1,0,nlp_specific,"Natural Language Processing: AI that processes, interprets, and shares information in human language.",Natural Language Processing,pre_deployment,,,,,"It is difficult for physicians to figure out the details of care that occurred outside the VA. Even when the data exists and can be viewed in Joint Legacy Viewer (JLV), the process of viewing records is time consuming. AI can help summarize the existing external data such that physicians have an idea of what information exists and where to find the full details (no use of AI), if needed.",Improved patient outcomes and increased physician efficiency,Summary of external medical record,
VA,Koios,over_contradict,VHA: Veterans Health Administration,1,0,computer_vision,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).",Computer Vision,pre_deployment,,,,,FDA Cleared. Used with Automated Breast Ultrasound (ABUS). Classifies breast ultrasound lesions and automates reporting for improved efficiency and streamlined workflows. Increased sensitivity and specificity with reduced variability.,Reduces unnecessary treatments (existing BI-RADS 3's can be accurately and safely downgraded) and provides probability of malignancy aligned to BI-RADS categorization.,Classifies breast ultrasound lesions,workflow
VA,Laboratory Procedure AI Search Assistant,over_contradict,VHA: Veterans Health Administration,1,0,general_llm,"Natural Language Processing: AI that processes, interprets, and shares information in human language.",Natural Language Processing,pre_deployment,,,,,"Artificial intelligence is set to reduce the time needed to find a procedure and, within that procedure, an answer to a posed question.",The use of artificial intelligence for contextual searches of our procedures boosts efficiency. This increased efficiency indirectly enhances patient outcomes by reducing downtime and shortening the laboratory decision-making process.,"Artificial intelligence will provide answers to questions posed by Clinical Laboratory Scientists. Additionally, the AI will link to the relevant procedures, ensuring that scientists know which procedures to reference in the future.",assistant
VA,Leveraging Acoustic-Linguistic Analytics and Social Determinants to Enhance Suicide Prevention Efforts in Veterans Crisis Line Interventions,over_contradict,VHA: Veterans Health Administration,1,0,nlp_specific,"Natural Language Processing: AI that processes, interprets, and shares information in human language.",Natural Language Processing,pre_deployment,,,,,"This project leverages machine learning (ML) and data analytics to enhance suicide prevention efforts by improving risk prediction, crisis intervention effectiveness, and understanding of social and environmental factors influencing Veteran suicide risk. It will develop a data processing pipeline to extract and analyze VCL call data directly from call audio recordings, enabling multimodal ML models that integrate linguistic, acoustic, and contextual features to identify imminent suicide risk. Additionally, it will evaluate crisis intervention effectiveness and link VCL call data with external datasets to assess environmental stressors such as noise pollution. Finally, models will be validated on a larger dataset within the Veterans Affairs (VA) Cloud to ensure scalability and internally-sustainable integration into VCL workflows, delivering artificial intelligence (AI)-driven decision-support tools and actionable policy insights to improve crisis response strategies.",Improve VCL protocols and procedures; improve suicide prevention efforts; increase efficiency; enhance patient outcomes.,VCL call data analysis to identify imminent suicide risk and evaluate crisis intervention effectiveness.,workflow
VA,Limited Payability Letter Automation,under_declared,OIT: Office of Information & Technology,0,0,agentic,Agentic AI: AI systems that perform tasks or make decisions autonomously with minimal human intervention.,Agentic AI,pre_deployment,,,,,"The re-issuance of a benefits payment following Limited Payability currently relies on manual steps that take an undetermined amount of time. Using AI will allow VA to automate the re-issuance of benefits, accelerating the delivery of those re-issued payments to beneficiaries and reducing manual errors during the process.","Increased efficiency, increased accuracy, and quicker delivery of benefits payments to beneficiaries.",The AI system will read the signed and returned Limited Payability letter and automatically prepare a payment transaction using that data.,
VA,Loan Guaranty Lender’s Handbook Chatbot,over_contradict,VBA: Veterans Benefits Administration,1,0,general_llm,Reinforcement Learning: AI trained through trial and error using rewards and penalties to optimize decision-making policies.,Reinforcement Learning,pre_deployment,,,,,Loan Guaranty Service (LGY) has many policy and procedural documents that are difficult to know and retrieve information for. This AI tool is designed to make the knowledge retrieval process more efficient and improve consistency.,"Increase efficiency and consistency in knowledge retrieval from source documents (manuals, SOPs, other policy & procedural documents).",Curated information (answers) to user questions based on LGY policy and procedures.,chatbot
VA,Mindray TE X,over_contradict,VHA: Veterans Health Administration,1,0,computer_vision,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).",Computer Vision,pre_deployment,,,,,"The TEX20/TEX20 Pro/TEX20S/TEX20T/TEX20 Exp/TEX20 Elite/TEX10/ TEX10 Pro/TEX10S/TEX10T/TEX10 Exp/TEX10 Elite/TE X/TE X Lite Diagnostic Ultrasound System is applicable for adults, pregnant women, pediatric patients and neonates. It is intended for use in Ophthalmic, fetal, abdominal, Intra-operative (abdominal, thoracic, and vascular), Laparoscopic, pediatric, small organ(breast, thyroid, testes), neonatal and adult cephalic, trans_x0002_rectal, trans-vaginal, musculo-skeletal(conventional, superficial), Thoracic/Pleural (For detection of fluid and pleural motion/sliding.), adult and pediatric cardiac, trans-esoph. (Cardiac), peripheral vessel, and urology exams.",Accelerate ultrasound workflows.,Provides automated measurements of imaged structures and calculations of quantities of interest.,workflow
VA,Multi-Modal Digital Image Exchange - AI (MDIE-AI),over_unspecified,VHA: Veterans Health Administration,1,0,computer_vision,,Unspecified,retired,,,,,,,,
VA,Nediser Reports QA,over_contradict,VHA: Veterans Health Administration,1,0,computer_vision,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).",Computer Vision,deployed,,,,,"Nediser is a continuously trained artificial intelligence ""radiology resident"" that assists radiologists in confirming features in radiology images, including x-ray. It helps with workflow efficiency and quality. The program fills in the comparison date, identifies the joint for the appropriate template, performs measurements, and grades arthritis. The output is sent to the radiologist as a draft report. The radiologists use this to save time and improve accuracy. No output is sent to the EHRM or used by other providers.","- Promote standardization of radiology reports as currently their inherent unstructured and narrative style can be subjective, leading to variability. 
- Promote quantitative reporting
- Reduce errors of transcription, such as laterality or no. of views, which the Radiologist has to manually dictate without this software.","The AI system always requires human in the loop and sends outputs into the radiology report draft. No output is send to the EHRM. The output draft includes comparison dates, measurements, and arthritis grading which the radiologists can review and edit as they finalize the report.",workflow
VA,NeuroQuant,over_contradict,VHA: Veterans Health Administration,1,0,computer_vision,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).",Computer Vision,deployed,,,,,"NeuroQuant is a medical device with a fully automated Magnetic resonance (MR) imaging post-processing software that provides automatic labeling, visualization, and volumetric quantification of brain structures and lesions from a set of MR images and returns segmented images and morphometric reports.",Accelerate magnetic resonance imaging (MRI) workflows.,"Automatic labeling, visualization, and volumetric quantification of brain structures and lesions.",workflow
VA,Nurse Proficiency Writer (NPW),over_contradict,VHA: Veterans Health Administration,1,0,nlp_specific,"Natural Language Processing: AI that processes, interprets, and shares information in human language.",Natural Language Processing,pilot,,,,,"Many nurses lack knowledge of the standards and the requirements needed to meet their performance expectations.  The GPT assists the nurse by evaluating their input against the standards. The dialogue between the GPT and the nurse results in improvements in the quality of the submission. The GPTs help to recognize all the nurses' accomplishments and offer suggestions for improvement.  In the current performance process, the nurse is rated against the standards, but feedback is often lacking.  The quality of the performance report often relies on the supervisor’s writing ability and understanding of the standards.  The benefit to the supervisor is that quality content is submitted for evaluation and incorporation.  This saves both the nurse and supervisor time. The tool removes bias as it evaluates submissions against standards that are the same regardless of the submitter. This same process assists with promotion contributions.  With the dissolution of the Nursing Professional Standards Board, it directly supports frontline nurses (as per expert GPT in knowledge standards). Lastly, the Supervisor is ultimately responsible for knowing their employee and evaluating their performance. The GPT output can enhance communication; however, the decisions are solely the responsibility of the nurse supervisor (low risk to reward). The time ROI is from hours to minutes.  The internal development of this tool has the potential to help 120,000 Nurses.","Offers Standardization of the Nurse Review Process: The Lamplighter AI Chatbot eradicates subjectivity and ensures objective, consistent evaluations, revolutionizing the standard nurse review process.
Embedded Nursing Standards and Time-Efficient Guidance
The Lamplighter AI Chatbot overcomes the challenges of standard knowledge gaps and time constraints by integrating expert guidance, facilitating efficient and informed review completion.
Assistance with Professional Narrative Creation
It addresses the dependence on writing skills by providing narrative assistance, allowing nurses to accurately document their performance based on their professional skills, not their writing ability.
Maximizing Return on Investment
It enhances the return on investment for the review process, targeting the root cause of low ROI by streamlining the workflow, which translates nurses' and managers' efforts into meaningful feedback.
Efficient and Tailored Review Tool
Designed to combat process inefficiency, the LampLighter AI Chatbot refines the review process, saving time and significantly improving the quality of performance evaluations.","GPT text that provides narrative for ePerformance integration, textual contribution for promotion (including plans), and skills recommendation to improve performance.",chatbot; workflow
VA,O-arm O2 Imaging System,over_contradict,VHA: Veterans Health Administration,1,0,computer_vision,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).",Computer Vision,deployed,,,,,"The O-arm O2 Imaging System is a mobile X-ray system designed for 2D and 3D imaging for adult and pediatric patients weighing 60lbs or greater and have an abdominal thickness greater than 16cm. It is intended to be used to benefit physicians with 2D and 3D information of anatomic structures and objects with high X-ray attenuation, such as bony anatomy and metallic objects.",Supports X-ray workflows.,Spine Smart Dose feature leverages Machine Learning technology with existing O-arm images to achieve a reduction in dose on the O-arm O2 Imaging System. It is an algorithm designed to reduce the noise of 3D reconstructions acquired from fewer acquisitions so that clinically viable 3D images can be produced using fewer projections.,workflow
VA,OpenAI Embedding Generation for Future Vector Search of Banking Data,over_contradict,OIT: Office of Information & Technology,1,1,general_llm,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).",Computer Vision,pre_deployment,,OpenAI API,,,"The current design of a long term document for a banking partner consists of cloud blob storage which are registered into a database with metadata. A future phase will require full-text document search. We can OCR this information now, and implementing vector embeddings would dramatically help individuals find the specific documents. PNC bank will save documents for 7 years and wants to be able to find specific documents.",Increased efficiency of document retrieval in long term document archive.,"An API will be exposed to a secure VA-internal website where appropriate personelle will use the UI, which will make an API call which returns a list of semantic search matches.",openai
VA,Pathology and Laboratory Medicine SharePoint Chatbot - Quincy,over_contradict,VHA: Veterans Health Administration,1,0,general_llm,Classical/Predictive Machine Learning: Models trained on data to make predictions or classifications based on identified patterns or relationships.,Classical/Predictive Machine Learning,pre_deployment,,,,,The current SharePoint page has a tremendous amount of information. Using the Chatbot helps the field search for information without having to contact the office directly.,The chatbot will increase efficiency of time it takes for individuals to find important information and free up program staff to concentrate on quality and safety issues for the clinical laboratory care of the Veteran.,"If AI is approved, it will allow the Chatbot to look outside the PLM SharePoint page for information on such sites as the Center for Medicare and Medicaid site.",chatbot
VA,Policy AId,over_contradict,VHA: Veterans Health Administration,1,1,general_llm,"Natural Language Processing: AI that processes, interprets, and shares information in human language.",Natural Language Processing,pre_deployment,,,,,Policy lookup is a time-consuming task in the VA. This challenge was identified as an ideal candidate for generative AI product development.,The AI model would be producing text and relevant material relating to the medical center's policy in relation to the user's query.,The AI model would be granting easier access to local governance for users. Users are still responsible for decision-making/actions based on their respective roles.,generative ai
VA,PowerScribe One,over_contradict,VHA: Veterans Health Administration,1,0,computer_vision,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).",Computer Vision,pre_deployment,,,,,"It enhances existing radiology dictation and report creation software by providing AI findings and narrative text that help automate and augment reporting. Machine learning and advanced language understanding technologies derive meaning from the data to drive workflows, meaning less work for the radiologist and more consumable, meaningful reports to inform care decisions.","It increases the radiologists' efficiency, automates report writing, and enhances patient care decisions.","These solutions interpret your images and provide the radiologist with different findings, such as lung nodules, fractures, brain bleeds, liver lesions, etc.",workflow
VA,Privacy Act Automation,under_declared,VBA: Veterans Benefits Administration,0,0,general_llm,"Generative AI: AI that generates new or synthetic content (e.g., images, videos, audio, text, code).",Generative AI,deployed,,,,,"VBA receives over 160,000 Privacy Act requests each year requiring personnel to retrieve, review, and release these records to the Veteran. Prior to the D.AI solution, this process was highly manual, requiring significant labor resources that led to an ever-increasing backlog. AI is used by the contractor to create a preliminary set of recommended redactions that accelerates the review for VBA staff.","Since D.AI deployed, VA has processed over 25,000 cases through the system, using a smaller team of VA FTE to review and release these cases and reducing response time for lower complexity cases from over a month to less than 4 days. Overall, this solution increases the efficiency of CSD personnel, allowing them to release over a hundred cases a day instead of 3.5, reduces the cost to the government by allowing for eDelivery, and improving the Veteran experience by delivery of quicker and more accessible records.","The D.AI system retrieves documents based on the request type, as defined by VA, and then completes a preliminary processing review based on defined business rules for redaction.  The request is then finalized by VA before release to the Veteran.",
VA,Pyramid Analytics Generative AI Options,over_contradict,OIT: Office of Information & Technology,1,0,general_llm,"Natural Language Processing: AI that processes, interprets, and shares information in human language.",Natural Language Processing,pre_deployment,,,,,"Pyramid Analytics is a scalable business intelligence application/platform that uses VA data sources for building and maintaining data reporting content. The application/platform has several tools, including dashboard and report creation tools and has 57,000+registered users at VA.",Increased efficiency in finding information faster,"AI collects and organizes information, then a person acts on it. The AI tools within Pyramid Analytics produce outputs such as interactive chatbot responses, text and audio prompts, generated scripts, images, infographics, dynamic slide insights, and managed Python and R scripting environments, all of which enhance data reporting and content creation for VA users.",generative ai
VA,QLAB Advanced Quantification Software,over_contradict,VHA: Veterans Health Administration,1,0,computer_vision,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).",Computer Vision,deployed,,,,,"The Philips QLAB Advanced Quantification Software System (QLAB) is designed to view and quantify image data acquired on Philips ultrasound systems. QLAB is available either as a stand-alone product that can function on a standard PC, a dedicated workstation, and on-board Philips' ultrasound systems.
https://www.accessdata.fda.gov/cdrh_docs/pdf20/K200974.pdf",Supports ultrasound workflows.,Recommends measurements of areas of interest.,workflow
VA,Romexis Dental Imaging Software,over_contradict,VHA: Veterans Health Administration,1,0,computer_vision,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).",Computer Vision,pre_deployment,,,,,Automates process and speeds up dental x-ray reads.,"Improves workflow, enhances dental implant planning, and automates tasks","Automatic segmentation of anatomical structures, intelligent superimposition of CBCT and intraoral scans, and automated implant planning",workflow
VA,Scriptpro Ticket Report,under_declared,VHA: Veterans Health Administration,0,0,classical_ml,Agentic AI: AI systems that perform tasks or make decisions autonomously with minimal human intervention.,Agentic AI,deployed,,,,,Tabulating the scriptpro report is time consuming. It is a report they use to track pharmacy traffic volume and it was previously tabulated manually. They now use AI to automate for efficiency.,Having the AI tabulate the report saves staff time,Power automate AI builder reads a report from scriptpro with information on our pharmacy tickets and tabulates the results in Sharepoint List. It is a report they use to track pharmacy traffic volume.,
VA,Service Period Validator (SPV) POC,under_declared,OIT: Office of Information & Technology,0,0,agentic,Agentic AI: AI systems that perform tasks or make decisions autonomously with minimal human intervention.,Agentic AI,pre_deployment,,,,,Validate Veterans' service periods more accurately and quickly. This will ultimately save time and increase the quality of Veterans' decisions.,Increase efficiency of benefits delivery and provide an accurate and timely automation of benefit eligibility decisions (original claims) by proactively assessing and correcting data quality of Veteran service period.,A decision within the automated claims flow that validates the Department of Defense (DoD) service period data.,
VA,Siemens Sequoia Crown,over_contradict,VHA: Veterans Health Administration,1,0,computer_vision,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).",Computer Vision,deployed,,,,,"The ACUSON Sequoia and Sequoia Select ultrasound imaging systems are intended to provide images of, or signals from, inside the body by an appropriately trained healthcare professional in a clinical setting for the following applications: Fetal, Abdominal, Pediatric, Neonatal Cephalic, Small Parts ,Obstetrics & Gynecology (OB/GYN) (useful for visualization of the ovaries, follicles, uterus and other pelvic structures), Cardiac, Pelvic, Vascular, Adult Cephalic, Musculoskeletal and Peripheral Vascular applications.",Accelerate ultrasound workflows.,Provides automated measurements of imaged structures.,workflow
VA,Siemens YSIO Max,over_contradict,VHA: Veterans Health Administration,1,0,computer_vision,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).",Computer Vision,deployed,,,,,"New system control software realizes Free Axis Simultaneous Travel (FAST) in up to 6 axes at the same time, supported by 8 individual motors. This feature, along with the AIM (Artificial Intelligence Mapping) feature, is designed to calculate the shortest, fastest and safest path from one position to the next in a safe and efficient way. These features are present in the predicate Ysio, but improvements in the software performance allow for simultaneous movements in multiple axes in the subject device. This increases workflow efficiency in positioning the equipment for different examinations.",Increases workflow efficiency in positioning the equipment for different examinations.,Calculates paths for changing radiographic equipment position.,workflow
VA,Sleep Apnea,over_contradict,VHA: Veterans Health Administration,1,1,general_llm,"Natural Language Processing: AI that processes, interprets, and shares information in human language.",Natural Language Processing,deployed,,,,,"Improve Veteran care by increasing access to diagnosis and treatment of Veterans at high risk for sleep apnea, a condition that is not recognized in an estimated 80-90% of people who have it but poses significant negative impact on quality of life, productivity, sleep satisfaction, daytime fatigue, motor vehicle accidents, hypertension, and possibly other comorbidities(associations via observational trials of sleep apnea and cardiovascular morbidity and mortality)

The AI solution predicts a patient's risk of Sleep Apnea. Clinicians use this information to increase access to diagnosis and treatment of patients at high risk for sleep apnea.  A data pipeline, not a person, gathers the data and a LLM summarizes the information.  Outputs are graded by humans to determine accuracy.",Increased efficiency in delivering healthcare.,Power BI Reports predicting a patients risk of Sleep Apnea.,llm
VA,Smart AI Bot Assistant,over_unspecified,VHA: Veterans Health Administration,1,0,general_llm,,Unspecified,retired,,,,,,,,assistant
VA,Smart Claim Check,under_declared,VBA: Veterans Benefits Administration,0,0,general_llm,"Generative AI: AI that generates new or synthetic content (e.g., images, videos, audio, text, code).",Generative AI,pre_deployment,,,,,Smart Claim Check (SCC) reduces avoidable claims processing errors by addressing the problem of manually reviewing extensive documentation by Veterans Service Representatives (VSRs) to identify and resolve issues. Claims processing errors that can be avoided in the claims process leads to extended wait times for Veterans to receive the benefits to which they are entitled. SCC leverages natural language processing (NLP) and machine learning (ML) to analyze past deferral data and identify common patterns and themes.,"By leveraging these technologies described in #12, Smart Claim Check can automatically review claim documentation, identify common patterns, and offer structured recommendations, including context-specific guidance from the M21-1 manual, confidence scores, and links to relevant sections, thereby expediting the claims review process and reducing avoidable re-work and extended processing times.","The output of the AI system is timely guidance with relevant M21-1 linkage, that will appear in the User Interface (UI) automatically for the claims processors to review and act upon. SCC is referring to these a ""Smart Claim Insights"".",
VA,Smart Pension Automation,under_declared,VBA: Veterans Benefits Administration,0,0,agentic,Agentic AI: AI systems that perform tasks or make decisions autonomously with minimal human intervention.,Agentic AI,pre_deployment,,,,,"Reduce the overall average of days to complete a pension related benefit claim. Currently, there is a batch claim processing system in place with Pension Automation that leverages Camunda and is currently only able to process 300 claims/night due to constraints with the original solution. Due to the constraints, a large number of claims are offboarded each night for manual resolution.",The AI solution is expected to increase the number of claims awarded on a daily basis by 10% with the minimum viable product (MVP) solution and then continue to improve with iterative deliveries after the MVP solution.,The AI solution will output reporting data on which claims were awarded or off ramped on a daily basis. The solution will also provide auditable information on why a decision was made for a human to review.,
VA,Summarization of Clinical Data,over_contradict,OIT: Office of Information & Technology,1,0,nlp_specific,"Natural Language Processing: AI that processes, interprets, and shares information in human language.",Natural Language Processing,pre_deployment,,,,,Give a provider a summarized status of the patient and what has happened to the patient since they last saw the Veteran.,Decreased provider burden and increased time the provider can dedicate to the Veteran during the encounter through increased efficiency.,Summary of the patients clinical data.,
VA,Summarize Progress Notes,over_contradict,VHA: Veterans Health Administration,1,0,nlp_specific,"Natural Language Processing: AI that processes, interprets, and shares information in human language.",Natural Language Processing,pre_deployment,,,,,Reduce the amount of time required for a healthcare provider to review medical records during an active case within the Clinical Contact Center.,"- Reduced case time per call
- Reduced hold time
- Reduced queue abandonment rate
- Improved Veteran satisfaction
- Improved patient safety",A summary of the patient medical record with the most important elements presented first.,
