agency,use_case_name,cohort,bureau_component,current_is_generative_ai,is_general_llm_access,ai_sophistication,ai_classification,ai_classification_normalized,stage_normalized,operational_date,tool_product_name,system_name,vendor_name,problem_statement,expected_benefits,system_outputs,fired_keywords
DOJ,Insider Threat Management and User Activity Monitoring,under_declared,Department of Justice / EOUSA,0,0,general_llm,Generative AI,Generative AI,deployed,06/2025,,Redacted for cybersecurity purposes.,,Identification and prevention of anomalous user behavior too subtle for human detection and analysis,"Usage of this system proactively identifies and prevents costly data breaches, reducing incident response time, and gives EOUSA and the USAO comprehensive insight of user behavior to maintain security and compliance",Analytics and predictive models,
DOJ,Intelligent Workflow Optimization,over_contradict,Department of Justice / EOIR,1,0,nlp_specific,Natural Language Processing (NLP),Natural Language Processing,pre_deployment,,,,,"Inefficiencies in agency processes, operations, and workflows.","Recommendations and suggestions to improve various aspects of the workflows, operations, and processes supporting EOIR's mission functions. Improve and optimize EOIR's overall performance of its mission functions.","Recommendations for changing workflows, processes, and operations.",workflow
DOJ,"Language Translation,  Optical Character Recognition (OCR), Object Detection, Language Detection, Alert Noise Reduction",over_contradict,Department of Justice / FBI,1,0,nlp_specific,Natural Language Processing (NLP),Natural Language Processing,deployed,01/2021,,Redacted for cybersecurity purposes.,AI Service Provider,Autonomous Detection and Monitoring,Increased analytic capability,"Capabilities to support data and analytics, data synthesis, filtering, and linking of open source & threat intelligence.",autonomous
DOJ,Machine Learning for Decision Support for DOJ MIS,over_contradict,Department of Justice / JMD / OCDETF,1,0,classical_ml,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,pre_deployment,,,,,"Identify proposed HSTF investigations for prioritized review, approval, and potential case designation based on pre-determined success criteria.",Improve efficiencies in routing HSTF proposals through the workflow to receive HSTF designation. Identify the best use of resources through machine learning trained on investigations matching emerging threats.,Lists of proposed HSTF investigations in prioritized order.,workflow
DOJ,Mark43 Public Safety Records,over_contradict,Department of Justice / ATF,1,0,classical_ml,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,deployed,01/2024,Mark43,Redacted for cybersecurity purposes.,Mark43,"The purpose of the AI use case in Mark43 Public Safety Records is to organize, categorize, and correlate extensive law enforcement data from various sources. By employing AI-driven classification, entity resolution, and data linking, it reduces the manual workload needed to extract meaningful insights. This empowers users to identify key relationships and patterns more rapidly, increases data accuracy, and supports more strategic use of investigative resources, ultimately improving both timeliness and quality of public safety operations.","The expected benefit is better informed decisionmaking, allowing focus on data likely to yield meaningful insights.","The AI features categorize documents, flag repeated factors, and highlight patterns hidden without assistance.",
DOJ,"Matlab (Forecasting, predictive analytics, data/statistical analysis)",under_declared,Department of Justice / ATR,0,0,general_llm,Generative AI,Generative AI,pre_deployment,,,,,Forecasting market conditions using various data sources for economic analyses.,"Provides ATR with the ability to analyze, summarize, synthesize, and manage various data sources and data formats to support economic and statistical analysis of corporation and market conditions. ATR relies heavily on data analytical tools to support micro - and macro-level analysis.","predictive model outputs
statistical analysis
natural language processing
text analytics
forecasting predictions
optimization recommendations
risk analysis scores
anomaly detection 
customer segmentation groupings
decision tree analysis paths",
DOJ,NIST Compliance Recommender,under_declared,Department of Justice / FBI,0,0,general_llm,Generative AI,Generative AI,pilot,09/2025,,Redacted for cybersecurity purposes.,,Manual assessments of NIST guidelines,Faster FBI operations,Reports and data,
DOJ,Narrative Analysis for DOJ MIS,over_contradict,Department of Justice / JMD / OCDETF,1,0,nlp_specific,Natural Language Processing (NLP),Natural Language Processing,pre_deployment,,,,,"Will create summaries or precis from large volumes of text narratives submitted on HSTF forms, for both information triage and trend analysis / emerging threat detection purposes. Gen AI would also allow interactive queries (e.g. you ask it questions) about the data it has summarized, and would be transparent (with citations of underlying data as needed).","Provide rapid review of information submitted on DOJ MIS forms, including Investigation Initiation Forms (IIFs) and interim and final updates on open investigations. This will reduce the time necessary during data entry and review for forms and will provide guidance on emerging threat areas which HSTF NCC may use to determine resource allocation or areas for additional study.",Summary of long narrative text (on a per form basis). Summary of trends common across multiple forms' narrative texts.,
DOJ,Narrative Analysis for Fusion Desktop,over_contradict,Department of Justice / JMD / OCDETF,1,0,nlp_specific,Natural Language Processing (NLP),Natural Language Processing,pre_deployment,,,,,"Will create summaries or precis from large volumes of text narratives submitted on Fusions Desktop forms, for both information triage and trend analysis / emerging threat detection purposes. Gen AI would also allow interactive queries (e.g. you ask it questions) about the data it is summarized, and would be transparent (with citations of underlying data as needed).",Provide rapid review of information submitted as data ingested into the Fusion Desktop database. This will reduce the time necessary during data entry and review and will provide guidance on emerging threat areas which HSTF NCC may use to determine resource allocation or areas for additional study.,Summary of long narrative text (on a per form basis). Summary of trends common across multiple forms' narrative texts.,
DOJ,NetDocuments,over_contradict,Department of Justice / OPR,1,0,classical_ml,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,deployed,07/2025,NetDocuments,Redacted for cybersecurity purposes.,"Inonde, NetDocuments","The AI functionality of NetDocuments consists of predictive suggestions for saving files, such as Word documents and Outlook emails.  Through machine learning, NetDocuments predicts the OPR matter into which it thinks the end user should save a specific file.  The AI feature is intended to make the process of saving files into the pertinent matter number more efficient and streamlined.","Because NetDocuments is OPR's repository of records, it is important that OPR staff save all matter-related files into NetDocuments associated with the correct OPR matter number.  The AI feature in NetDocuments is expected to make the process of saving files into NetDocuments more efficient and user-friendly.  That will both encourage end users to save files into NetDocuments and assist in making sure that files are correctly associated with the proper OPR matter numbers.",The AI output from NetDocuments consists of predictive recommendations for the specific OPR matter numbers to which OPR staff should associate files saved into NetDocuments.,
DOJ,Pacer Search,under_declared,Department of Justice / PARDON,0,0,general_llm,Generative AI,Generative AI,deployed,01/2020,,Redacted for cybersecurity purposes.,Techsmith,Validate identity,The service provides more confidence that the correct person has been identified,PII about the individual.,
DOJ,Parse and Capture Data Submitted by Laboratories to the NFLIS Program,under_declared,Department of Justice / DEA,0,0,nlp_specific,Agentic AI,Agentic AI,pre_deployment,,,,,Collecting and entering information from registrants in the National Forensic Laboratory Information System (NFLIS) program takes considerable time and effort and is prone to human error,"Cost savings, reduced customer wait times, and improved accuracy of reporting.",Extraction of information into a matrix of rows and columns which links identified substances to individual drug exhibits.,
DOJ,Percipio Skillsoft,under_declared,Department of Justice / Department Wide,0,0,general_llm,Generative AI,Generative AI,pre_deployment,,,,,Helps employees identify relevant training courses.,Interactive tool customizes learning environments for the workforce's individual needs.,Training recommendations.,
DOJ,Prisoner Assessment Tool Targeting Estimated Risk and Needs (PATTERN),under_declared,Department of Justice / OJP,0,0,predictive_analytics,Agentic AI,Agentic AI,deployed,07/2025,,Redacted for cybersecurity purposes.,,The intended use is to predict the risk of recidivism for incarcerated adults.,Addressing the risk of recidivism with appropriate programming and services to reduce the likelihood of reengagement with the justice system.,Recidividism risk calculations.,
DOJ,Qualtrics,over_contradict,Department of Justice / ENRD,1,0,nlp_specific,Natural Language Processing (NLP),Natural Language Processing,pre_deployment,,Qualtrics,,,"Qualtrics is a cloud-based service that can send out survey and record responses. ENRD uses it to send out questionnaires to its own employees to gather feedback on issues such as training needs and student feedback on training sessions. ENRD also uses Qualtrics to collect victim impact statements and to collect public input in environmental justice matters. Qualtrics includes a sentiment analysis feature, but ENRD has not used it. Sentiment analysis can review narrative responses from respondents and summarize the overall sentiment of a group of respondents and surface insights and issues from a large number of responses.",It can provide immediate analysis of respondent sentiment and surface insights. It can reduce the number of hours and effort to read and score narrative responses and summarize the overall opinion on the subject.,Survey responses and reports summarizing data from responses.,
DOJ,"R (Forecasting, predictive analytics, data/statistical analysis)",under_declared,Department of Justice / ATR,0,0,general_llm,Generative AI,Generative AI,pre_deployment,,,,,Forecasting market conditions using various data sources for economic analyses.,"Provides ATR with the ability to analyze, summarize, synthesize, and manage various data sources and data formats to support economic and statistical analysis of corporation and market conditions. ATR relies heavily on data analytical tools to support micro - and macro-level analysis.","predictive model outputs
statistical analysis
natural language processing
text analytics
forecasting predictions
optimization recommendations
risk analysis scores
anomaly detection 
customer segmentation groupings
decision tree analysis paths",
DOJ,ServiceNow,over_contradict,Department of Justice / Department Wide,1,0,nlp_specific,Natural Language Processing (NLP),Natural Language Processing,deployed,09/2019,ServiceNow Now Assist,Redacted for cybersecurity purposes.,ServiceNow,ServiceNow automates IT helpdesk tickets triage and classification and can handle routine inquires and simple tasks to free up resources to focus on higher priority issues.,"To automate engagement with IT helpdesk personnel for IT requests. ServiceNow is a cloud-based platform that digitizes and automates workflows. It provides IT support to common and simple requests 24/7, and virtual agents handle common inquires that free staff for higher priority issues. Consistent processing could help reduce errors and increase efficiency.","Automated service requests
Incident resolution recommendations
Virtual agency responses
Data insights and analytics reports
Search results and recommendations 
Documented and categorized knowledge-based articles.",agent; workflow
DOJ,Speech to Text Managed Service - Voice Transcription to Text,over_contradict,Department of Justice / OIG,1,0,general_llm,Natural Language Processing (NLP),Natural Language Processing,deployed,04/2024,OpenAI API,Redacted for cybersecurity purposes.,"Microsoft, OpenAI",Reducing turnaround times for transcribed services and to reduce the need for contracted transcription services of audio files,Cost savings towards less time and materials for an individual to fully process the recording and quicker turnaround of transcription delivery.,"Speech-to-text recognition of spoken content within an audio file.  In addition, a summary of the transcribed content can be created.",openai
DOJ,"Stata (Forecasting, predictive analytics, data/statistical analysis)",under_declared,Department of Justice / ATR,0,0,general_llm,Generative AI,Generative AI,pre_deployment,,,,,Forecasting market conditions using various data sources for economic analyses.,"Provides ATR with the ability to analyze, summarize, synthesize, and manage various data sources and data formats to support economic and statistical analysis of corporation and market conditions. ATR relies heavily on data analytical tools to support micro - and macro-level analysis.","predictive model outputs
statistical analysis
natural language processing
text analytics
forecasting predictions
optimization recommendations
risk analysis scores
anomaly detection 
customer segmentation groupings
decision tree analysis paths",
DOJ,Summarization Tool,over_contradict,Department of Justice / FBI,1,0,nlp_specific,Natural Language Processing (NLP),Natural Language Processing,deployed,01/2025,,Redacted for cybersecurity purposes.,,Summarization,Faster FBI operations,Data summarization,
DOJ,Thomson Reuters Drafting Assistant Tool for MS Word,over_unspecified,Department of Justice / FBOP,1,0,general_llm,,Unspecified,retired,,,,,,,,assistant
DOJ,Thomson Reuters Vigilant Vehicle Manager,over_contradict,Department of Justice / ATF,1,0,computer_vision,Computer Vision,Computer Vision,deployed,09/2020,,Redacted for cybersecurity purposes.,Motorola,"The purpose of the AI use case in Thomson Reuters Vigilant Vehicle Manager is to intelligently organize, correlate, and analyze large volumes of license plate and vehicle sightings data. By automating the identification of recurring patterns and providing data-driven insights, it streamlines the workflow for identifying vehicles that may warrant attention. The AI capabilities reduce time-consuming manual reviews, improve accuracy in spotting significant trends, and help allocate investigative resources more effectively for timely and well-informed actions.",License plate reader systems are used by law enforcement to assist with identification of vehicles associated with criminal investigations. ATF has no role in training or managing AI capabilities which are incidental to providing the service.,"The AI features produce overviews of vehicle activity, highlight recurring patterns, and point to areas for further review.",workflow
DOJ,USTP AI Assistant,over_contradict,Department of Justice / USTP,1,1,general_llm,Natural Language Processing (NLP),Natural Language Processing,pre_deployment,,Microsoft Copilot Studio,,,"Intended purpose is to enable USTP's IT team to understand the process to develop, test, tune and use Microsoft various AI services--Azure Open AI, Azure Open AI Foundry, Microsoft Copilot Studio.  A secondary purpose is understanding the full costs and time to develop and implement a use case from start to finish.  A tertiary purpose is to ensure the Generative AI service is providing useful responses and value given the cost and time to setup and deploy.",Intended benefits of using Microsoft AI services would be to enable USTP staff to find information quickly on relevant questions they may have.  The use cases tested in Pre-Deployment phase  would help reduce Help Desk calls and increase productivity of users enabling them to find technical information quickly. Potential to help generate new content based on pilot testing.,"Given the outputs range due to the specific AI Assistants objective USTP will provide a couple of examples that are in Pre-Deployment Technical Feasibility testing now:

1). HR Assistant - Trained on USTP's SharePoint Intranet pages to answer common questions about various human resources support issues. 

2). Briefing Assistant - Review public documents that were previous submitted USTP briefs on specific bankruptcy cases to easily search and find these cases.",copilot; generative ai; assistant
DOJ,UiPath Document Understanding,under_declared,Department of Justice / USMS,0,0,general_llm,Generative AI,Generative AI,pre_deployment,,,,,"Reduce errors and delays in manual data interpretation and data entry. Potential for significant time savings, additional security and reliability since staff are not working through multiple applications to get the same task done.","Use case  helps improve customer experience. It simplifies the processing of complex, unstructured data, expediting decision-making processing, onboarding, and servicing. Automating document processing also reduces the risk of errors. By mitigating the risk of human error, data input errors, missed information, and incorrect procedures are less likely to occur. The result is improved compliance, reduced time people spend on rework, and less losses for the agency.","Extract and interpret data from a wide range of document types and formats, including images, PDFs, handwriting, signatures, checkboxes, and tables.",
DOJ,Unmanned Aerial Systems (UAS),over_contradict,Department of Justice / ATF,1,0,computer_vision,Computer Vision,Computer Vision,deployed,01/2024,,Redacted for cybersecurity purposes.,Airship AI Holdings Inc.,"Airship is an enterprise video management platform used to manage, secure, store, and analyze video surveillance obtained through criminal investigations. The airship platform includes AI-based capabilities for optical character recognition (OCR) for car license plates, airplane tail numbers, etc. and object detection with customizable near-real time alerts.",AI features help to support agent monitoring of surveillance video streams to ensure rapid notifications when predefined events occur that are pertinent to a criminal investigation.,"Bounding boxes for video frames and metadata regarding the detected object characteristics, alphanumeric digitized text from OCR",agent
DOJ,Veritone Redact,under_declared,Department of Justice / ATF,0,0,general_llm,Generative AI,Generative AI,deployed,11/2024,,Redacted for cybersecurity purposes.,aiWARE,The purpose of the AI use case in Veritone Redact is to support ATF in processing Freedom of Information Act (FOIA) requests by automating the redaction of sensitive information within audio and video files.,"The expected benefits of the AI use case in Veritone Redact involve enhancing the efficiency and accuracy of redacting sensitive information within audio and video files. By automating the identification and redaction of personally identifiable information and other confidential content, the AI reduces the time and effort required from staff to process multimedia materials. This leads to faster turnaround times for releasing information, thereby reducing customer wait times for FOIA requests. The AI-driven redaction process also helps ensure compliance with privacy laws and regulations, minimizing the risk of inadvertently disclosing sensitive information. These efficiencies result in cost savings through reduced labor hours and improved resource allocation. Overall, the AI in Veritone Redact is expected to improve operational efficiency, enhance compliance, and support timely access to information for the public.",The AI system in Veritone Redact outputs recommendations and automated actions to support the redaction of sensitive information within audio and video files. It intelligently identifies personally identifiable information and other confidential content that may need to be redacted under legal exemptions. All suggested redactions are reviewed and approved by human staff to ensure compliance with legal standards.,
DOJ,"Voicemail Transcription, Translation and Summarization",under_declared,Department of Justice / PARDON,0,0,general_llm,Generative AI,Generative AI,pilot,09/2025,,Redacted for cybersecurity purposes.,Amazon,"PARDON would like to leverage transcription, translation and summarization services available in the GCC high cloud environment to help reduce the processing time and level of effort associated with responding to voicemail inquiries.","Cost savings, reducing customer wait times, improving customer experiences, improving PARDON Attorney experiences, and improving multi-lingual access to the government.","The primary output from this use case is an email that provides an AI generated summary of the voicemail and includes the following attachments: the original voicemail (.wav file), a text file that includes the transcribed voicemail, and a text file that includes the translated voicemail (for non-English voicemails).  This email is sent to the shared PARDON inbox and processed with other email requests.",
DOJ,Westlaw (AI assisted legal research),over_contradict,Department of Justice / Department Wide,1,0,nlp_specific,Natural Language Processing (NLP),Natural Language Processing,deployed,10/2019,Westlaw AI,Redacted for cybersecurity purposes.,Thomson Reuters,Addresses manual process of conducting legal research.,Performs legal research and improves accuracy and efficiency of legal research.,"Recommends caselaw and other legal materials (statutes, regulations, scholarly articles, etc.) and, in some circumstances, an overview of the law in response to queries.",
DOJ,Westlaw (People Search),over_contradict,Department of Justice / PARDON,1,0,nlp_specific,Natural Language Processing (NLP),Natural Language Processing,deployed,01/2024,Westlaw AI,Redacted for cybersecurity purposes.,Westlaw,Improve the accuracy and comprehensiveness of a clemency applicant's personal data.,"Allows the retrieval of personal data for an individual such as historical addresses.

Improve the accuracy and comprehensiveness of a clemency applicant's personal data.",Summary,
