agency,use_case_name,cohort,bureau_component,current_is_generative_ai,is_general_llm_access,ai_sophistication,ai_classification,ai_classification_normalized,stage_normalized,operational_date,tool_product_name,system_name,vendor_name,problem_statement,expected_benefits,system_outputs,fired_keywords
NASA,Requirement Alignment (REQAL),over_contradict,JPL: Jet Propulsion Laboratory,1,1,general_llm,Natural Language Processing (NLP),Natural Language Processing,pre_deployment,,,,,Use NLP and large language Model (LLM) such as GPT or BERT to encode experiences of the personnel into a knowledge graph. Then train a graph neural network (GNN) to automatically match solicitations to experts in the organization.,Use NLP and large language Model (LLM) such as GPT or BERT to encode experiences of the personnel into a knowledge graph. Then train a graph neural network (GNN) to automatically match solicitations to experts in the organization.,solicitations,llm; large language model
NASA,Safe Autonomous Taxiing with Vision-Based Navigation,over_contradict,ARC: Ames Research Center,1,0,computer_vision,Computer Vision,Computer Vision,pre_deployment,,,,,"TaxiNet is a vision-based deep learning model developed to enable autonomous vehicles to follow a designated line safely during aircraft taxiing, a crucial application for assured autonomy research. This project’s goal is to demonstrate safe, closed-loop control using neural network perception from camera images, focusing on meeting rigorous safety standards for learning-enabled components (LECs) in safety-critical contexts.","TaxiNet is a vision-based deep learning model developed to enable autonomous vehicles to follow a designated line safely during aircraft taxiing, a crucial application for assured autonomy research. This project’s goal is to demonstrate safe, closed-loop control using neural network perception from camera images, focusing on meeting rigorous safety standards for learning-enabled components (LECs) in safety-critical contexts.","We developed both a physical rover for real-world testing and a simulator in Unreal Engine with a realistic NASA Ames campus model for extensive, simulation-based validation.",autonomous
NASA,Science Autonomy for NEAScout,under_declared,JPL: Jet Propulsion Laboratory,0,0,classical_ml,Agentic AI,Agentic AI,pre_deployment,,,,,Autonomy software to support on board AI science capabilities for the Near Earth Asteroid Scout Mission.,Autonomy software to support on board AI science capabilities for the Near Earth Asteroid Scout Mission.,Autonomy software to support on board AI science capabilities for the Near Earth Asteroid Scout Mission.,
NASA,"SensorWeb: Volcano, Flood, Wildfire, and others.",over_contradict,JPL: Jet Propulsion Laboratory,1,0,classical_ml,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,deployed,01/01/2003 00:00:00,,Multiple approved space-based systems,,The Sensor Web Project uses a network of sensors linked by software and the internet to an autonomous satellite observation response capability.,"This system of systems is designed with a flexible, modular, architecture to facilitate expansion in sensors, customization of trigger conditions, and customization of responses. This system has been used to implement a global surveillance program to study volcanos. We have also run sensorweb tests to study flooding, cryosphere events, and atmospheric phenomena. Specifically, in our application, we use low resolution, high coverage sensors to trigger observations by high resolution instruments. Note that there are many other rationales to network sensors into a sensorweb. For example automated response might enable observation using complementary instruments such as imaging radar, infra-red, visible, etc. Or automated response might be used to apply more assets to increase the frequency of observation to improve the temporal resolution of available data. Our sensorweb project is being used to monitor the Earth's 50 most active volcanos. We have also run sensorweb experiments to monitor flooding, wildfires, and cryospheric events (snowfall and melt, lake freezing and thawing, sea ice formation and breakup.)","Identification and labelling of terrain, climate and weather features",autonomous
NASA,Software Issue Classification with LLM,over_contradict,GSFC: Goddard Space Flight Center,1,0,general_llm,Natural Language Processing (NLP),Natural Language Processing,pre_deployment,,,,,Software Issue Classification with LLM,Software Issue Classification with LLM,Predictions,llm
NASA,Space Precision Health Foundation Model,under_declared,ARC: Ames Research Center,0,0,general_llm,Generative AI,Generative AI,pre_deployment,,,,,This project aims to leverage data available within the NASA Open Science Data Repository to train a model or set of models that can predict patterns related space health outcomes.,These models developed will enable the scientific community to better understand how biological systems respond to spaceflight stressors and inform mission planners.,"This system will be able to generate predictions related to space precision health. For example, it could predict possible drug targets or cellular states.",
NASA,"Strategic Text Augmentation & Research Synthesis for Physics Innovation Narratives & Evaluations""",over_contradict,GSFC: Goddard Space Flight Center,1,0,general_llm,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,pre_deployment,,,,,"This project is an AI-assisted daily workflow solution designed to streamline the scientific documentation process for physics researchers. The system leverages ChatGSFC's advanced language processing capabilities to transform Vilem Mikula's research notes, experimental data, and scientific observations into polished monthly reports, publication drafts, and research proposals. The platform specializes in physics domain knowledge. The project automates the time-consuming documentation aspects of scientific work, allowing researchers to focus on discovery and analysis rather than report formatting and literature synthesis.","Efficiency Improvements:
Time Savings: 70% reduction in report preparation time 
Documentation Quality: 85% increase in consistency and completeness of research documentation
Publication Output: 30% increase in publication submission rate through streamlined drafting
Grant Success: 25% improvement in proposal acceptance through AI-enhanced presentation
Knowledge Transfer: Enhanced collaboration through better-structured communication
ROI Metrics:
Estimated 200+ hours saved annually per researcher on documentation tasks
$30,000-$50,000 value creation per researcher annually through increased research productivity
40% reduction in administrative support needs for report generation
KPI: 90% researcher satisfaction with AI-generated content quality","Generated Content:
Monthly progress reports with proper scientific formatting and visualizations
Publication drafts with appropriate journal-specific structure
Research proposals with compelling narratives and clear methodology descriptions
Data analysis summaries with statistical interpretations
Conference abstracts and presentation outlines
Literature review syntheses for specific research questions
Methodology documentation with enhanced clarity and reproducibility

Infrastructure Requirements:
Access Point: Standard workstation with secure ChatGSFC interface
Storage: Encrypted local repository (5-10GB) for maintaining context between sessions
Integration: API connections to reference management software and institutional databases
Security: ITAR/EAR compliant information handling protocols
Collaboration: Multi-user interface for team contributions to shared documents
Version Control: Document history tracking and comparison features
Local Processing: Occasional offline capability for field research documentation",workflow
NASA,Surrogate Models for Efficient Multiscale Modeling of Composite Materials,over_contradict,GRC: Glenn Research Center,1,0,classical_ml,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,pre_deployment,,Custom In-House AI,,,A custom neural network architecture containing graph convolutional network (GCN) and long short-term memory (LSTM) layers was trained as a computationally efficient surrogate for a physics-based composite modeling simulation.,"Surrogate models are attractive because they can be evaluated many orders of magnitude faster than physics-based models and with a high degree of accuracy. Such models can be used for efficient multiscale modeling, design optimization, Monte Carlo methods, and optimal experimental design in ways that would be intractable with many physics-based models.",Predict constitutive behavior as a function of material properties and applied strain.,
NASA,TAPAS (Track Augmentation and Performance Analysis System),over_contradict,JPL: Jet Propulsion Laboratory,1,0,classical_ml,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,pre_deployment,,,,,"TAPAS is a tool for automating the comparison of DSN telemetry data, designed to help DSN operators find potential anomalies faster and more efficiently.","It has three autonomous functions: an automatic comparative analysis of a given track against a set of historical tracks, anomaly detection compared to a reference normal track, and statistical difference comparison between two given tracks. By using TAPAS, DSN operators can quickly identify discrepancies in the telemetry data and respond to them more effectively.",anomalies,autonomous
NASA,The airborne Compact Fire Imager (CFI) for measurements across the entire fire lifecycle,over_contradict,GSFC: Goddard Space Flight Center,1,0,computer_vision,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,pre_deployment,,Custom In-House AI,,,"CFI is a new pushbroom instrument with six spectral bands between the shortwave infrared (SWIR) and thermal infrared (TIR), including two channels in the mid-wave infrared (MWIR) specifically designed to detect and characterize flaming and smoldering fires. CFI builds on the design and performance of the dual-band Compact Thermal Imager (CTI) that collected more than 15 million images from the International Space Station (ISS) in 2019, including thousands of fires. CFI leverages the stability and proven performance of innovative Strained-Layer Superlattice (SLS) detector technology on CTI with four specific improvements for fire science and applications: 1) a larger format SLS detector array that improves cross-track resolution and swath width, 2) a custom butcher block filter that provides six specific bands for fire science and applications, 3) a custom optical design that leverages the latest infrared glass technology, and 4) an enhanced processor card that supports instrument operation and onboard fire detection using machine learning (ML) algorithms.",Onboard fire detection can accelerate the delivery of life-saving information to first responders and fire managers. The demonstration of lightweight and effective AI/ML tools for onboard processing leverages recent advances in hardware and software needed to advance edge computing for disaster applications such as wildfire detection and characterization.,"Onboard AI/ML system outputs fire detection information and estimated fire radiative power (FRP), a measure of fire intensity.",
NASA,Transiting Exoplanet Survey Satellite (TESS) Neural Network (NN),over_contradict,GSFC: Goddard Space Flight Center,1,0,computer_vision,Computer Vision,Computer Vision,pre_deployment,,Custom In-House AI,,,The Transiting Exoplanet Survey Satellite (TESS) is a NASA mission focused on exploring and finding exoplanets around nearby stars using the transiting method. TESS telescope covers a large field of view of 96 sq. deg in a single exposure. It has four cameras arranged vertically pointing from the ecliptic plane toward the poles.,"Thanks to this configuration and observing schedule, TESS is able to observe asteroids with a high duty cycle. Current techniques to search for asteroid signals on images rely on the shift-and-stack method, which relies on testing all possible combinations of direction and speed an object can move across the image to maximize the detection signal and find the asteroid’s track. This method is computationally expensive, and only attainable when the parameter space (direction-velocity) is constrained, usually to the main direction (e.g. orbits parallel to the ecliptic plane) and low speeds (main belt asteroids). This introduces a bias against fast-moving asteroids and high-inclination orbits (vertical tracks). To solve this, we implemented a rotationally invariant neural network (NN) model that performs semantic segmentation to find moving objects in TESS FFIs.We constructed a custom training set using 64x64x64 cubes of pixel flux time series and truth masks with the tracks of known asteroids from the JPL Horizon Ephemeris system. Our NN model can find known and new asteroids with all kinds of track orientations, showing no bias against objects moving at high inclination orbits, or fast-moving asteroids, or tracks with a change in direction. This NN model detects ~90% of known asteroids down to apparent visual magnitude 20th and has a detection limiting magnitude of ~20.5. This is on par with current implementations of the shift-and-stack method but without the bias introduced by limiting the range of track direction and velocity.","This NN has an architecture that uses two 3D U-Nets stacked (W-Net) with skip connections that output a 3D segmentation mask with asteroid detections. We will introduce the NN model and present results from predictions using years 1 and 2 of TESS data. Additionally, we will show preliminary light curves extracted from new asteroids detected by our model.",
NASA,Trusted and exPlainable Artificial Intelligence for Saving Lives (TruePAL) Technology for First Responder Safety,over_contradict,JPL: Jet Propulsion Laboratory,1,0,general_llm,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,pre_deployment,,,,,"Fatalities caused by emergency vehicle collisions are 4.8 times higher for emergency responders than the national average. The Trusted and exPlainable Artificial Intelligence for Saving Lives (TruePAL) project was funded by DOT to study the AI technology for saving first responders and roadside crews lives in and around active traffic. The TruePAL, an AI assistant, provides real-time warning of risks by analyzing the environment and traffic patterns to generate timely warning to drivers and roadside crews to avoid crashes. A deep neural network (DNN) is developed to detect and track vehicles, pedestrians, traffics signs, etc., and a Non-Axiomatic Reasoning System (NARS) to analyze the risk and provide prioritized warning messages. A mobile app with AI interface is developed to perform verbal communication with the first responders. The TruePAL AI assistant demonstrated real-time crash warning and human factor design capabilities using a CARLA simulator. The TruePAL project has developed cutting-edge AI tools: a Human-machine AI interface has potential to save lives for first responders and roadside crews.","Fatalities caused by emergency vehicle collisions are 4.8 times higher for emergency responders than the national average. The Trusted and exPlainable Artificial Intelligence for Saving Lives (TruePAL) project was funded by DOT to study the AI technology for saving first responders and roadside crews lives in and around active traffic. The TruePAL, an AI assistant, provides real-time warning of risks by analyzing the environment and traffic patterns to generate timely warning to drivers and roadside crews to avoid crashes. A deep neural network (DNN) is developed to detect and track vehicles, pedestrians, traffics signs, etc., and a Non-Axiomatic Reasoning System (NARS) to analyze the risk and provide prioritized warning messages. A mobile app with AI interface is developed to perform verbal communication with the first responders. The TruePAL AI assistant demonstrated real-time crash warning and human factor design capabilities using a CARLA simulator. The TruePAL project has developed cutting-edge AI tools: a Human-machine AI interface has potential to save lives for first responders and roadside crews.",timely warning to drivers and roadside crews to avoid crashes,assistant
NASA,TxP: Federated Data Discovery and Content Creation (FDDCC) KDP-Formulation (ITMX),under_declared,JSC: Johnson Space Center,0,0,general_llm,Generative AI,Generative AI,pre_deployment,,,,,"The FDDCC project is guided by a set of core objectives aimed at transforming how data is accessed, managed, and utilized across the agency. These objectives focus on enhancing data discoverability, ensuring secure access, improving system scalability, and fostering a user-centered experience.","NASA has amassed a significant trove of data that holds the potential to drive advancements across numerous domains. However, the organization faces significant challenges in harnessing this potential. Much of its valuable data remains trapped within isolated legacy systems, creating silos that hinder efficient access and use. This segmentation is further complicated by the dual locations of these systems – both in the cloud and on-premises – with each presenting its unique set of access challenges due to firewalls, security control boundaries and other barriers. Numerous distributed systems within NASA provide localized search functions for their specific datasets. These capabilities, which cater to both structured and unstructured data, highlight the latent potential and need for a comprehensive approach that can unify and streamline data and information access across the entire organization. By developing a unified search interface, implementing robust identity and access management, creating a comprehensive data catalog, and building a scalable infrastructure, the FDDCC project seeks to empower users to efficiently find, access, and manage data. Additionally, the project emphasizes user satisfaction through continuous feedback and iterative improvements, ensuring that the platform meets the evolving needs of the agency.",a unified search interface,
NASA,Uniting Physics and Machine Learning for Enhanced Heliophysics Insights,over_contradict,GSFC: Goddard Space Flight Center,1,0,classical_ml,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,pre_deployment,,,,,"The Solar Neutron TRACking (SONTRAC) instrument is designed to detect incident solar neutrons in an energy range that fills a key gap in understanding flare ion acceleration. SONTRAC tracks recoil protons generated by neutron interactions as they traverse a fiber bundle volume, depositing ionization energy along their paths. Current reconstruction of proton tracks—determining energy deposition and momentum vectors—is labor-intensive and ambiguous","Autonomous neutron event reconstruction in SONTRAC will significantly reduce manual analysis time, increase the fraction of usable neutron interaction events, and improve instrument efficiency. For NASA, this translates to higher-fidelity science return from the same mission resources, enabling better understanding of solar flare particle acceleration. For the broader public, improved solar particle monitoring enhances space weather forecasting, which protects satellite operations, communications, and astronaut safety.

Key performance indicators (KPIs):
•Increased percentage of reconstructed neutron events (higher detection efficiency)
•Reduction in manual reconstruction effort (time savings for analysts)
•Improved accuracy and reliability of neutron track reconstruction (science quality ROI)",3D reconstructed particle tracks and interaction events from SONTRAC detector readouts.,autonomous
NASA,Using LLMS for Documents and Requirements Analysis,over_contradict,JPL: Jet Propulsion Laboratory,1,0,general_llm,Natural Language Processing (NLP),Natural Language Processing,pilot,2024-10-01 00:00:00,,,,Use GenAI to analyze documents and improve the requirements development process,Use GenAI to analyze documents and improve the requirements development process,analysis,llm; genai
NASA,Using Natural Language Processing to Help Automate the Standardization of PI Variable Names from ICARTT Files,over_contradict,LaRC: Langley Research Center,1,0,nlp_specific,Natural Language Processing (NLP),Natural Language Processing,pre_deployment,,,,,"Variables names of data collected from suborbital missions need mapping to the corresponding standard variable names for consistency in labelling the available science data, enhancing data discovery for further research; ASDC (Atmospheric Science Data Center) is developing an AI/ML based workflow for the assignment of these standard variable names based on Natural Language Processing (NLP).","Variables names of data collected from suborbital missions need mapping to the corresponding standard variable names for consistency in labelling the available science data, enhancing data discovery for further research; ASDC (Atmospheric Science Data Center) is developing an AI/ML based workflow for the assignment of these standard variable names based on Natural Language Processing (NLP).",mapping to the corresponding standard variable names,workflow
NASA,XMM-GPT,over_contradict,GSFC: Goddard Space Flight Center,1,0,general_llm,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,pre_deployment,,SAS Analytics,,,"XMM-GPT is a domain-specialized AI assistant built by fine-tuning Google's Open-Source FLAN family of LLMs through transfer learning on up-to-date XMM-Newton Documentation. The model is then integrated into a retrieval-augmented generation (RAG) pipeline to ensure that responses are grounded in mission documentation. This reduces model hallucinations and introduces transparency in its decision making process by relaying where in the documentation it got its answer. XMM-GPT acts as an interactive research aide, supporting a wide-range of users (students, researchers, teachers, PIs) in learning about XMM-Newton and its software the SAS.","Lower entry barriers for new users learning about XMM-Newton and its workflows. Coding assistant that helps to create scripts, explain SAS tasks, and point users to what is causing their coding bugs. Offloads ""help desk"" queries from mission staff.","Instructional Responses (step-by-step guides for SAS tasks), Code Assistance, Explanations/Summarizations of XMM relevant information, Grounded Answers (links to documentation that holds the answer)",llm; assistant; workflow
NASA,XR Enabling Technologies for Hardware Integration & Test Process Improvement,over_contradict,GSFC: Goddard Space Flight Center,1,1,general_llm,Natural Language Processing (NLP),Natural Language Processing,pre_deployment,,,,,This project will integrate speech-to-text and large language model functionality into the Mixed Reality Engineering Toolkit (MRET) to enable hands-free control and a natural-language interface for the program.,XR Enabling Technologies for Hardware Integration & Test Process Improvement,Predictions,large language model
