use_case_id_2024,tagged_by_agent,entry_type,is_generative_ai,ai_sophistication,deployment_scope,confidence,reasoning,is_general_llm_access,is_coding_tool,is_cots_commercial,tool_product_name,tool_vendor,is_microsoft_copilot,is_openai,is_anthropic,is_google,is_github_copilot,is_aws_ai,is_enterprise_wide,architecture_type,has_model_training,use_type,is_public_facing,scope_detail
34879,wave1-A,custom_system,0,classical_ml,department,medium,"In-house classical_ml system: 'Major news publishers, such as Google News, send selective news based on'.",,,,,,,,,,,,0,unknown,0,administrative,,HHS
34880,wave1-A,custom_system,0,classical_ml,department,medium,"In-house classical_ml system: 'Major commercial map service providers, such as Google Maps or Apple Maps'.",,,,,,,,,,,,0,unknown,0,administrative,,HHS
34881,wave1-A,custom_system,0,classical_ml,department,medium,"In-house classical_ml system: 'Major travel booking websites, such as hotels.com, can provide booking options based'.",,,,,,,,,,,,0,unknown,0,administrative,,HHS
34882,wave1-A,custom_system,0,computer_vision,department,medium,In-house computer_vision system: 'The Face ID feature in iPhones takes advantage of AI technology to'.,,,,,,,,,,,,0,unknown,0,administrative,,HHS
34883,wave1-A,bespoke_application,1,general_llm,bureau,medium,In-house wrapper/RAG over foundation model: 'the Chatbot can provide a link' → general_llm.,,,0,,,,,,,,,0,inference_only,0,administrative,,DAB
34884,wave1-A,bespoke_application,1,general_llm,bureau,medium,In-house wrapper/RAG over foundation model: 'of generative AI in DAB decisions' → general_llm.,,,0,,,,,,,,,0,inference_only,0,administrative,,DAB
34885,wave1-A,custom_system,0,classical_ml,bureau,medium,In-house classical_ml system: 'es of data. AI or'.,,,0,,,,,,,,,0,custom_trained,1,administrative,,DAB
34886,wave1-A,bespoke_application,0,classical_ml,bureau,medium,In-house wrapper/RAG over foundation model: 'Role Classification Applicants s' → classical_ml.,,,,,,,,,,,,0,custom_trained,1,administrative,,FDA
34887,wave1-A,bespoke_application,1,general_llm,bureau,medium,In-house wrapper/RAG over foundation model: 'by summarizing risk profiles fo' → general_llm.,,,0,,,,,,,,,0,inference_only,0,administrative,,FDA
34888,wave1-A,bespoke_application,1,general_llm,bureau,medium,In-house wrapper/RAG over foundation model: 'and summarizes submitted informa' → general_llm.,,,0,,,,,,,,,0,inference_only,0,administrative,,FDA
34889,wave1-A,product_deployment,0,nlp_specific,bureau,medium,Named product deployment: 'death) by applying Natural Language' → nlp_specific.,,,1,,,,,,,,,0,unknown,0,mission_critical,,FDA
34890,wave1-A,product_deployment,0,classical_ml,bureau,medium,"Named product deployment: 'CLAT uses computer programming, image processing, and AI to assist the human' → classical_ml.",,,1,,,,,,,,,0,unknown,0,administrative,,FDA
34891,wave1-A,product_deployment,0,nlp_specific,bureau,medium,Named product deployment: 'g information using Natural Language' → nlp_specific.,,,1,,,,,,,,,0,unknown,0,mission_critical,,FDA
34892,wave1-A,custom_system,0,classical_ml,bureau,medium,In-house classical_ml system: 'Identifies problem clusters for the flagged signals in an objective manner for'.,,,0,,,,,,,,,0,custom_trained,1,administrative,,FDA
34893,wave1-A,bespoke_application,1,general_llm,bureau,medium,In-house wrapper/RAG over foundation model: 'to summarize the comments. None' → general_llm.,,,0,,,,,,,,,0,inference_only,0,administrative,,FDA
34894,wave1-A,custom_system,0,classical_ml,bureau,medium,In-house classical_ml system: 'Extracts unstructured text from documents and pools that with other available data'.,,,0,,,,,,,,,0,custom_trained,1,administrative,,FDA
34895,wave1-A,product_deployment,0,nlp_specific,bureau,medium,Named product deployment: 'Record (EHR) data. Natural language' → nlp_specific.,,,1,,,,,,,,,0,unknown,0,administrative,,FDA
34896,wave1-A,bespoke_application,0,classical_ml,bureau,medium,In-house wrapper/RAG over foundation model: 'Objective of this use case was to extract CMC changes reported within' → classical_ml.,,,,,,,,,,,,0,custom_trained,1,administrative,,FDA
34897,wave1-A,bespoke_application,0,classical_ml,bureau,medium,In-house wrapper/RAG over foundation model: 'Extracts references to DMFs from marketing application (ANDA/NDA/BLA) submissions' → classical_ml.,,,,,,,,,,,,0,custom_trained,1,administrative,,FDA
34898,wave1-A,product_deployment,0,nlp_specific,bureau,medium,Named product deployment: 'processed through a natural language' → nlp_specific.,,,1,,,,,,,,,0,unknown,0,administrative,,FDA
34899,wave1-A,bespoke_application,0,classical_ml,bureau,medium,In-house wrapper/RAG over foundation model: 'Enhancing and streamlining the data entry associated with the review of bioequivalence' → classical_ml.,,,,,,,,,,,,0,custom_trained,1,administrative,,FDA
34900,wave1-A,bespoke_application,0,classical_ml,bureau,medium,In-house wrapper/RAG over foundation model: 'Extracts facility references from Type II (Drug Substance) DMF manufacturing submissions' → classical_ml.,,,,,,,,,,,,0,custom_trained,1,administrative,,FDA
34901,wave1-A,custom_system,0,classical_ml,bureau,medium,In-house classical_ml system: 'Accuracy of language used to report back deficiencies to submitters'.,,,0,,,,,,,,,0,custom_trained,1,administrative,,FDA
34902,wave1-A,product_deployment,0,nlp_specific,bureau,medium,Named product deployment: 't reports. Performs Natural Language' → nlp_specific.,,,1,,,,,,,,,0,unknown,0,administrative,,FDA
34903,wave1-A,bespoke_application,1,general_llm,bureau,high,In-house wrapper/RAG over foundation model: 'LLM-Assisted VAERS Anal' → general_llm.,,,0,,,,,,,,,0,inference_only,0,mission_critical,,FDA
34904,wave1-A,product_deployment,0,classical_ml,bureau,medium,Named product deployment: 'Pharmacovigilance machine learning to detect' → classical_ml.,,,1,,,,,,,,,0,unknown,0,mission_critical,,FDA
34905,wave1-A,bespoke_application,0,classical_ml,bureau,medium,In-house wrapper/RAG over foundation model: 'Objective of this use case was to identify and extract all drug' → classical_ml.,,,,,,,,,,,,0,custom_trained,1,administrative,,FDA
34906,wave1-A,bespoke_application,0,classical_ml,bureau,medium,In-house wrapper/RAG over foundation model: 'Helps policy staff in searching documents containing regulations and responding to' → classical_ml.,,,,,,,,,,,,0,custom_trained,1,administrative,,FDA
34907,wave1-A,bespoke_application,0,classical_ml,bureau,medium,In-house wrapper/RAG over foundation model: 'Objective of this use case aims is to extract data from unstructured' → classical_ml.,,,,,,,,,,,,0,custom_trained,1,administrative,,FDA
34908,wave1-A,custom_system,0,classical_ml,bureau,medium,"In-house classical_ml system: 'To enhance the automatic process of dockets, we have created an AI/ML'.",,,0,,,,,,,,,0,custom_trained,1,administrative,,FDA
34909,wave1-A,bespoke_application,0,classical_ml,bureau,medium,In-house wrapper/RAG over foundation model: 'Identify industry unstructured submissions containing Real World Data/Evidence (RWD/E) by' → classical_ml.,,,,,,,,,,,,0,custom_trained,1,administrative,,FDA
34910,wave1-A,bespoke_application,0,classical_ml,bureau,medium,In-house wrapper/RAG over foundation model: 'Extract RSMs and their suppliers from unstructured module 3 industry submissions to' → classical_ml.,,,,,,,,,,,,0,custom_trained,1,administrative,,FDA
34911,wave1-A,bespoke_application,0,predictive_analytics,bureau,medium,In-house wrapper/RAG over foundation model: 'Planning Forecasting human drug revie' → predictive_analytics.,,,,,,,,,,,,0,custom_trained,1,administrative,,FDA
34912,wave1-A,product_deployment,0,predictive_analytics,bureau,medium,Named product deployment: 'Program Forecasting demand of medica' → predictive_analytics.,,,1,,,,,,,,,0,unknown,0,mission_critical,,FDA
34913,wave1-A,bespoke_application,1,general_llm,bureau,medium,In-house wrapper/RAG over foundation model: 'h integrates with a large' → general_llm.,,,,,,,,,,,,0,rag_pipeline,0,administrative,,HRSA
34914,wave1-A,bespoke_application,1,general_llm,bureau,high,In-house wrapper/RAG over foundation model: 'PoC LLM has Applicant and P' → general_llm.,,,,,,,,,,,,0,inference_only,0,mission_critical,,HRSA
34915,wave1-A,bespoke_application,1,general_llm,pilot,high,In-house wrapper/RAG over foundation model: 'models (LLMs) to generate first' → general_llm.,,,,,,,,,,,,0,inference_only,0,administrative,,HRSA
34916,wave1-A,custom_system,0,classical_ml,pilot,medium,"In-house classical_ml system: 'planning leverages Machine Learning, Recommendation'.",,,,,,,,,,,,0,unknown,0,mission_critical,,HRSA
34917,wave1-A,bespoke_application,1,general_llm,pilot,high,"In-house wrapper/RAG over foundation model: 'Analysis, LLM API and Data analys' → general_llm.",,,,,,,,,,,,0,inference_only,0,mission_critical,,HRSA
34918,wave1-A,custom_system,0,classical_ml,pilot,medium,"In-house classical_ml system: 'oud-based services, Machine Learning, Recommendation'.",,,,,,,,,,,,0,unknown,0,mission_critical,,HRSA
34919,wave1-A,custom_system,0,predictive_analytics,bureau,medium,In-house predictive_analytics system: 'the predictive power of plasma'.,,,,,,,,,,,,0,unknown,0,mission_critical,,NIH
34920,wave1-A,custom_system,0,predictive_analytics,pilot,medium,In-house predictive_analytics system: 'generates predictions and classificat'.,,,,,,,,,,,,0,unknown,0,mission_critical,,NIH
34921,wave1-A,custom_system,0,classical_ml,pilot,medium,In-house classical_ml system: 'NIA researchers generate a significant number of microscopic images for each publication'.,,,,,,,,,,,,0,unknown,0,mission_critical,,NIH
34922,wave1-A,custom_system,0,classical_ml,pilot,medium,In-house classical_ml system: 'NIA is focusing on identifying and addressing funding and publication gaps in'.,,,,,,,,,,,,0,unknown,0,mission_critical,,NIH
34923,wave1-A,custom_system,0,predictive_analytics,bureau,medium,In-house predictive_analytics system: 'Section Prediction in NICHD The pro'.,,,0,,,,,,,,,0,custom_trained,1,mission_critical,,NIH
34924,wave1-A,bespoke_application,1,general_llm,bureau,medium,In-house wrapper/RAG over foundation model: 'using genAI for literature sear' → general_llm.,,,1,,,,,,,,,0,inference_only,0,mission_critical,,NIH
34925,wave1-A,bespoke_application,1,general_llm,pilot,medium,In-house wrapper/RAG over foundation model: 'A chatbot can significantly a' → general_llm.,,,,,,,,,,,,0,inference_only,0,mission_critical,,NIH
34926,wave1-A,product_deployment,0,classical_ml,bureau,medium,"Named product deployment: 'Dextr/LaserAI does not use PII, PHI or demographic data' → classical_ml.",,,1,,,,,,,,,0,unknown,0,mission_critical,,NIH
34927,wave1-A,custom_system,0,classical_ml,bureau,medium,In-house classical_ml system: 'Review activities of the Center for Scientific Review (CSR) are organized into'.,,,0,,,,,,,,,0,custom_trained,1,mission_critical,,NIH
34928,wave1-A,custom_system,0,classical_ml,bureau,medium,In-house classical_ml system: 'ASD) Classification Model for Ch'.,,,,,,,,,,,,0,unknown,0,mission_critical,,NIH
34929,wave1-A,product_deployment,0,predictive_analytics,bureau,medium,Named product deployment: 'for predictive model developmen' → predictive_analytics.,,,1,,,,,,,,,0,unknown,0,mission_critical,,NIH
34930,wave1-A,custom_system,0,predictive_analytics,bureau,medium,"In-house predictive_analytics system: 'translatable, predictive, and timely. DTT'.",,,,,,,,,,,,0,unknown,0,mission_critical,,NIH
34931,wave1-A,custom_system,0,classical_ml,bureau,medium,In-house classical_ml system: 'subsequent classification of new grant'.,,,0,,,,,,,,,0,custom_trained,1,mission_critical,,NIH
34932,wave1-A,product_deployment,0,classical_ml,bureau,medium,Named product deployment: 'Application to support automation of systematic review processes and quality assessment of' → classical_ml.,,,1,,,,,,,,,0,unknown,0,mission_critical,,NIH
34933,wave1-A,product_deployment,0,nlp_specific,pilot,medium,Named product deployment: 'telligence (AI) and Natural Language' → nlp_specific.,,,1,,,,,,,,,0,unknown,0,mission_critical,,NIH
34934,wave1-A,custom_system,0,classical_ml,bureau,medium,In-house classical_ml system: 'NLM is the world’s largest biomedical library'.,,,0,,,,,,,,,0,custom_trained,1,mission_critical,,NIH
34935,wave1-A,custom_system,0,classical_ml,bureau,medium,In-house classical_ml system: 'are classified as relevant to b'.,,,0,,,,,,,,,0,custom_trained,1,mission_critical,,NIH
34936,wave1-A,bespoke_application,1,general_llm,bureau,medium,In-house wrapper/RAG over foundation model: 'cused on the use of' → general_llm.,,,1,,,,,,,,,0,inference_only,0,mission_critical,,NIH
34937,wave1-A,custom_system,0,nlp_specific,bureau,medium,In-house nlp_specific system: 'several NLP and ML algorithms t'.,,,0,,,,,,,,,0,custom_trained,0,mission_critical,,NIH
34938,wave1-A,product_deployment,0,predictive_analytics,bureau,medium,Named product deployment: 'a prediction of whether one o' → predictive_analytics.,,,1,,,,,,,,,0,unknown,0,mission_critical,1,NIH
34939,wave1-A,bespoke_application,1,general_llm,pilot,high,In-house wrapper/RAG over foundation model: 'Generation (RAG) framework on Amazo' → general_llm.,,,,,,,,,,,,0,rag_pipeline,0,mission_critical,,NIH
34940,wave1-A,custom_system,0,classical_ml,bureau,medium,In-house classical_ml system: 'those classified pairs. Disambigu'.,,,0,,,,,,,,,0,custom_trained,1,mission_critical,,NIH
34941,wave1-A,bespoke_application,1,general_llm,bureau,medium,In-house wrapper/RAG over foundation model: 'that summarize and visualize over' → general_llm.,,,0,,,,,,,,,0,inference_only,0,cybersecurity,,NIH
34942,wave1-A,bespoke_application,1,general_llm,bureau,medium,In-house wrapper/RAG over foundation model: 'Public Chatbot (CPC) This tool is' → general_llm.,,,0,,,,,,,,,0,inference_only,0,mission_critical,1,NIH
34943,wave1-A,product_deployment,0,nlp_specific,bureau,medium,Named product deployment: 'view. The tool uses natural' → nlp_specific.,,,1,,,,,,,,,0,unknown,0,mission_critical,,NIH
34944,wave1-A,custom_system,0,classical_ml,bureau,medium,In-house classical_ml system: 'This tool detects applications that represent potential duplicate funding (funding the'.,,,0,,,,,,,,,0,custom_trained,1,mission_critical,,NIH
34945,wave1-A,product_deployment,0,nlp_specific,bureau,medium,Named product deployment: 'ion. This tool uses natural' → nlp_specific.,,,1,,,,,,,,,0,unknown,0,mission_critical,,NIH
34946,wave1-A,bespoke_application,1,general_llm,bureau,high,In-house wrapper/RAG over foundation model: 'lar expressions and large language' → general_llm.,,,1,,,,,,,,,0,inference_only,0,mission_critical,,NIH
34947,wave1-A,bespoke_application,1,general_llm,pilot,medium,In-house wrapper/RAG over foundation model: 'Service Chatbot The initial version' → general_llm.,,,,,,,,,,,,0,inference_only,0,mission_critical,,NIH
34948,wave1-A,product_deployment,0,classical_ml,pilot,medium,Named product deployment: 'NLM is pilot testing the use of artificial intelligence (AI) to enhance' → classical_ml.,,,1,,,,,,,,,0,unknown,0,mission_critical,0,NIH
34949,wave1-A,bespoke_application,1,general_llm,bureau,high,In-house wrapper/RAG over foundation model: 'the GPT family of models fr' → general_llm.,,,1,OpenAI,OpenAI,,1,,,,,0,inference_only,0,mission_critical,1,NIH
34950,wave1-A,product_deployment,0,classical_ml,bureau,medium,"Named product deployment: 'By creating annotated datasets that account for diverse study types, the project' → classical_ml.",,,1,,,,,,,,,0,unknown,0,mission_critical,,NIH
34951,wave1-A,bespoke_application,1,general_llm,bureau,medium,In-house wrapper/RAG over foundation model: 'of Generative AI (GenAI) Caption' → general_llm.,,,1,,,,,,,,,0,inference_only,0,mission_critical,,NIH
34952,wave1-A,product_deployment,0,classical_ml,bureau,medium,Named product deployment: 'tool's classifications inform SOW' → classical_ml.,,,1,,,,,,,,,0,unknown,0,mission_critical,,NIH
34953,wave1-A,bespoke_application,1,general_llm,pilot,high,In-house wrapper/RAG over foundation model: 'Generative AI (GenAI) Still Im' → general_llm.,,,,AWS Bedrock,AWS,,,,,,1,0,inference_only,0,mission_critical,,NIH
34954,wave1-A,product_deployment,0,nlp_specific,bureau,medium,Named product deployment: 'S Custom Product). Natural language' → nlp_specific.,,,1,,,,,,,,,0,unknown,0,mission_critical,,NIH
34955,wave1-A,custom_system,0,nlp_specific,bureau,medium,In-house nlp_specific system: 'through a heat map. Natural'.,,,0,,,,,,,,,0,custom_trained,0,mission_critical,,NIH
34956,wave1-A,bespoke_application,1,general_llm,pilot,medium,In-house wrapper/RAG over foundation model: 'automatically prompted to not include an' → general_llm.,,,1,,,,,,,,,0,inference_only,0,mission_critical,1,NIH
34957,wave1-A,product_deployment,0,classical_ml,pilot,medium,Named product deployment: 'The Dataset Catalog (catalog) is a catalog of biomedical datasets from various' → classical_ml.,,,1,,,,,,,,,0,unknown,0,mission_critical,1,NIH
34958,wave1-A,product_deployment,0,nlp_specific,bureau,medium,Named product deployment: 'and NLP capabilities to hel' → nlp_specific.,,,1,,,,,,,,,0,unknown,0,mission_critical,,NIH
34959,wave1-A,bespoke_application,1,general_llm,pilot,medium,In-house wrapper/RAG over foundation model: 'Use Generative AI to create mainte' → general_llm.,,,,,,,,,,,,0,inference_only,0,mission_critical,,NIH
34960,wave1-A,custom_system,0,nlp_specific,bureau,medium,In-house nlp_specific system: 'uses NLP to parse Just-In-Ti'.,,,0,,,,,,,,,0,custom_trained,0,mission_critical,,NIH
34961,wave1-A,product_deployment,1,general_llm,pilot,high,Named product deployment: 'Automate use cases as indicated below' → general_llm.,,,,Azure OpenAI,Microsoft/OpenAI,,1,,,,,0,inference_only,0,mission_critical,,NIH
34962,wave1-A,product_deployment,1,general_llm,bureau,high,Named product deployment: 'use ChatGPT to classify extract' → general_llm.,,,1,ChatGPT,OpenAI,,1,,,,,0,fine_tuned,1,mission_critical,1,NIH
34963,wave1-A,bespoke_application,1,general_llm,pilot,high,In-house wrapper/RAG over foundation model: 'LLM Support for Admin S' → general_llm.,,,,,,,,,,,,0,inference_only,0,mission_critical,,NIH
34964,wave1-A,custom_system,0,classical_ml,pilot,medium,In-house classical_ml system: 'A proof-of-principle analysis is being conducted to identify downstream research products'.,,,,,,,,,,,,0,unknown,0,mission_critical,,NIH
34965,wave1-A,product_deployment,0,classical_ml,bureau,medium,Named product deployment: 'X) MEDLINE Indexing Machine learning-based' → classical_ml.,,,1,,,,,,,,,0,unknown,0,mission_critical,,NIH
34966,wave1-A,product_deployment,0,nlp_specific,bureau,medium,Named product deployment: 'uses NLP to provide a link' → nlp_specific.,,,1,,,,,,,,,0,unknown,0,mission_critical,,NIH
34967,wave1-A,custom_system,0,classical_ml,pilot,medium,In-house classical_ml system: 'The software to be evaluated should provide a business'.,,,,,,,,,,,,0,unknown,0,it_operations,,NIH
34968,wave1-A,product_deployment,0,classical_ml,bureau,medium,Named product deployment: 'edicine. This is a machine' → classical_ml.,,,1,,,,,,,,,0,unknown,0,mission_critical,,NIH
34969,wave1-A,product_deployment,0,classical_ml,bureau,medium,Named product deployment: 'plication that uses machine learning' → classical_ml.,,,1,,,,,,,,,0,unknown,0,mission_critical,,NIH
34970,wave1-A,bespoke_application,1,general_llm,bureau,medium,In-house wrapper/RAG over foundation model: 'AI-powered chatbot can handle routine' → general_llm.,,,1,,,,,,,,,0,inference_only,0,it_operations,,NIH
34971,wave1-A,bespoke_application,1,general_llm,bureau,medium,In-house wrapper/RAG over foundation model: 'MOSSAIC applies deep learning natural language processing (NLP) and foundation models to' → general_llm.,,,1,,,,,,,,,0,inference_only,0,mission_critical,,NIH
34972,wave1-A,product_deployment,1,general_llm,bureau,high,Named product deployment: 'secure LLM tooling providing a' → general_llm.,,,0,Azure OpenAI,Microsoft/OpenAI,,1,,,,,0,inference_only,0,mission_critical,,NIH
34973,wave1-A,product_deployment,1,general_llm,bureau,high,Named product deployment: 'mercially available large language models' → general_llm.,,,1,Azure OpenAI,Microsoft/OpenAI,,1,,,,,0,inference_only,0,mission_critical,,NIH
34974,wave1-A,product_deployment,1,general_llm,pilot,high,Named product deployment: 'OpenAI ChatGPT. This pilot will al' → general_llm.,1,,1,Microsoft Copilot,Microsoft,1,1,,,,,0,inference_only,0,mission_critical,,NIH
34975,wave1-A,custom_system,0,predictive_analytics,bureau,medium,In-house predictive_analytics system: 'to predict extramural branch a'.,,,0,,,,,,,,,0,custom_trained,1,mission_critical,,NIH
34976,wave1-A,custom_system,0,nlp_specific,pilot,medium,In-house nlp_specific system: 'ture using advanced natural language'.,,,,,,,,,,,,0,unknown,0,mission_critical,,NIH
34977,wave1-A,custom_system,0,nlp_specific,pilot,medium,In-house nlp_specific system: 'ture using advanced natural language'.,,,,,,,,,,,,0,unknown,0,mission_critical,,NIH
34978,wave1-A,custom_system,0,nlp_specific,bureau,medium,In-house nlp_specific system: 'year to incorporate natural language'.,,,0,,,,,,,,,0,custom_trained,0,mission_critical,,NIH
34979,wave1-A,bespoke_application,1,general_llm,pilot,high,In-house wrapper/RAG over foundation model: 'OCIO GenAI Advisor The OCIO Ge' → general_llm.,,,,,,,,,,,,0,rag_pipeline,0,mission_critical,1,NIH
34980,wave1-A,bespoke_application,1,general_llm,pilot,high,In-house wrapper/RAG over foundation model: 'Generation (RAG) setup to answer qu' → general_llm.,,,,,,,,,,,,0,rag_pipeline,0,mission_critical,1,NIH
34981,wave1-A,product_deployment,0,classical_ml,bureau,medium,Named product deployment: 'The Office of Portfolio Analysis employs AI-based approaches to support analysis of' → classical_ml.,,,1,,,,,,,,,0,unknown,0,mission_critical,,NIH
34982,wave1-A,bespoke_application,1,general_llm,pilot,high,In-house wrapper/RAG over foundation model: 'is leveraging Power BI to pres' → general_llm.,,,,,,,,,,,,0,inference_only,0,mission_critical,,NIH
34983,wave1-A,custom_system,0,predictive_analytics,pilot,medium,In-house predictive_analytics system: '3 predicted PCCs. User views'.,,,,,,,,,,,,0,unknown,0,mission_critical,,NIH
34984,wave1-A,custom_system,0,classical_ml,bureau,medium,"In-house classical_ml system: 'Annually, NIH reports the support level for various research, condition, and disease'.",,,,,,,,,,,,0,unknown,0,mission_critical,,NIH
34985,wave1-A,custom_system,0,classical_ml,pilot,medium,In-house classical_ml system: 'Manual curation and remediation of PDF files is time-consuming and can require'.,,,,,,,,,,,,0,unknown,0,mission_critical,,NIH
34986,wave1-A,bespoke_application,1,general_llm,pilot,medium,In-house wrapper/RAG over foundation model: 'and summarizing extensive scient' → general_llm.,,,,,,,,,,,,0,inference_only,0,mission_critical,,NIH
34987,wave1-A,bespoke_application,1,general_llm,bureau,medium,"In-house wrapper/RAG over foundation model: 'The goal is to generate justifications for personnel actions including appointments,' → general_llm.",,,0,,,,,,,,,0,inference_only,0,mission_critical,,NIH
34988,wave1-A,product_deployment,0,predictive_analytics,bureau,medium,Named product deployment: 'group prediction in the UMLS Meta' → predictive_analytics.,,,1,,,,,,,,,0,unknown,0,mission_critical,,NIH
34989,wave1-A,custom_system,0,nlp_specific,bureau,medium,In-house nlp_specific system: 'uses NLP to find non-NIH gra'.,,,0,,,,,,,,,0,custom_trained,0,mission_critical,,NIH
34990,wave1-A,custom_system,0,predictive_analytics,bureau,medium,In-house predictive_analytics system: 'SingleCite predicts the probability of'.,,,0,,,,,,,,,0,custom_trained,1,mission_critical,,NIH
34991,wave1-A,product_deployment,0,nlp_specific,bureau,medium,Named product deployment: 'SRDMS NLP COI NIAID administe' → nlp_specific.,,,1,,,,,,,,,0,unknown,0,mission_critical,,NIH
34992,wave1-A,custom_system,0,nlp_specific,bureau,medium,In-house nlp_specific system: 'uses NLP and ML to predict'.,,,0,,,,,,,,,0,custom_trained,0,mission_critical,,NIH
34993,wave1-A,product_deployment,0,classical_ml,bureau,medium,Named product deployment: 'Section Clustering Tool (SSCT) This to' → classical_ml.,,,1,,,,,,,,,0,unknown,0,mission_critical,,NIH
34994,wave1-A,product_deployment,0,predictive_analytics,bureau,medium,Named product deployment: 'Synonymy prediction in the UMLS Meta' → predictive_analytics.,,,1,,,,,,,,,0,unknown,0,mission_critical,,NIH
34995,wave1-A,product_deployment,0,classical_ml,bureau,medium,Named product deployment: 'The NIAID TB Portals Program is a multi-national collaboration for tuberculosis (TB' → classical_ml.,,,1,,,,,,,,,0,unknown,0,mission_critical,,NIH
34996,wave1-A,bespoke_application,1,general_llm,pilot,medium,In-house wrapper/RAG over foundation model: 'Support Chatbot It is designed to' → general_llm.,,,,,,,,,,,,0,inference_only,0,mission_critical,,NIH
34997,wave1-A,custom_system,0,nlp_specific,bureau,medium,In-house nlp_specific system: 'plicants. TPAL uses natural language'.,,,0,,,,,,,,,0,custom_trained,0,mission_critical,,NIH
34998,wave1-A,custom_system,0,classical_ml,bureau,medium,In-house classical_ml system: 'This tool helps to determine whether grant applications for NIH Director's Transformative'.,,,0,,,,,,,,,0,custom_trained,1,mission_critical,,NIH
34999,wave1-A,custom_system,0,classical_ml,office,medium,In-house classical_ml system: 'Machine learning pipeline for mining'.,,,,,,,,,,,,0,unknown,0,mission_critical,,NIH
35000,wave1-A,custom_system,0,predictive_analytics,bureau,medium,In-house predictive_analytics system: 'to predict translational progr'.,,,,,,,,,,,,0,unknown,0,mission_critical,,NIH
35001,wave1-A,product_deployment,1,general_llm,pilot,high,Named product deployment: 'RAG LLM and generative AI' → general_llm.,,,,Azure OpenAI,Microsoft/OpenAI,,1,,,,,0,rag_pipeline,0,administrative,0,OASH
35002,wave1-A,bespoke_application,1,general_llm,bureau,medium,In-house wrapper/RAG over foundation model: 'Informal generative AI research for OID' → general_llm.,,,,,,,,,,,,0,inference_only,0,mission_critical,,OASH
35003,wave1-A,bespoke_application,1,general_llm,bureau,medium,In-house wrapper/RAG over foundation model: 'of generative AI OIDP's HIV.gov h' → general_llm.,,,,,,,,,,,,0,inference_only,0,mission_critical,,OASH
35004,wave1-A,bespoke_application,1,general_llm,pilot,high,In-house wrapper/RAG over foundation model: 'Utilizing HHSGPT Pilot for writing/e' → general_llm.,,,0,,,,,,,,,0,inference_only,0,administrative,,OASH
35005,wave1-A,product_deployment,1,general_llm,pilot,high,Named product deployment: 'HHSGPT ChatGPT is an AI-po' → general_llm.,,,0,ChatGPT,OpenAI,,1,,,,,0,inference_only,0,mission_critical,,OCIO
35006,wave1-A,bespoke_application,1,general_llm,pilot,medium,"In-house wrapper/RAG over foundation model: 'reports, enrollment data, and extern' → general_llm.",,,,,,,,,,,,0,inference_only,0,mission_critical,,SAMHSA
35007,wave1-A,bespoke_application,1,general_llm,pilot,medium,In-house wrapper/RAG over foundation model: 'larly to a standard large' → general_llm.,,,,,,,,,,,,0,inference_only,0,administrative,1,SAMHSA
35008,wave1-A,bespoke_application,1,general_llm,pilot,medium,In-house wrapper/RAG over foundation model: 'Document summarization SAMHSA employe' → general_llm.,,,,,,,,,,,,0,inference_only,0,administrative,,SAMHSA
35009,wave1-A,bespoke_application,1,general_llm,pilot,medium,In-house wrapper/RAG over foundation model: 'not generative AI and does not' → general_llm.,,,,,,,,,,,,0,inference_only,0,mission_critical,,SAMHSA
35618,wave1-A,product_deployment,0,classical_ml,bureau,medium,Named product deployment: 'Using heat map technology to identify heat signature of known weapons' → classical_ml.,,,1,,,,,,,,,0,unknown,0,mission_critical,,VHA
35619,wave1-A,product_deployment,1,general_llm,pilot,high,Named product deployment: 'a generative AI interface that a' → general_llm.,1,,,Microsoft Copilot,Microsoft,1,,,,,,0,inference_only,0,administrative,,OIT
35620,wave1-A,product_deployment,0,classical_ml,bureau,medium,Named product deployment: 'A search function in a security video surveillance system that search's for' → classical_ml.,,,1,,,,,,,,,0,unknown,0,mission_critical,,VHA
35621,wave1-A,bespoke_application,0,classical_ml,bureau,medium,"In-house wrapper/RAG over foundation model: 'This is an evidence based, randomized control trialed AI solution that focuses' → classical_ml.",,,,,,,,,,,,0,custom_trained,1,mission_critical,,VHA
35622,wave1-A,product_deployment,0,classical_ml,bureau,medium,Named product deployment: 'Heat map detection for weapon detection software' → classical_ml.,,,1,,,,,,,,,0,unknown,0,mission_critical,,VHA
35623,wave1-A,custom_system,0,classical_ml,bureau,medium,In-house classical_ml system: 'Xeleris V leverages AI to accurately segment organs for quantitation and dosimetry'.,,,,,,,,,,,,0,unknown,0,mission_critical,,VHA
35624,wave1-A,bespoke_application,1,general_llm,bureau,medium,In-house wrapper/RAG over foundation model: 'conversation summarization and quality as' → general_llm.,,,,,,,,,,,,0,inference_only,0,administrative,,OIT
35625,wave1-A,product_deployment,0,classical_ml,bureau,medium,Named product deployment: 'Video search function inside a physical security camera solution' → classical_ml.,,,1,,,,,,,,,0,unknown,0,mission_critical,,VHA
35626,wave1-A,custom_system,0,computer_vision,bureau,medium,In-house computer_vision system: 'pin-sharp images quicker. By removi'.,,,,,,,,,,,,0,unknown,0,mission_critical,,VHA
