use_case_id_2024,tagged_by_agent,entry_type,is_generative_ai,ai_sophistication,deployment_scope,confidence,reasoning,is_general_llm_access,is_coding_tool,is_cots_commercial,tool_product_name,tool_vendor,is_microsoft_copilot,is_openai,is_anthropic,is_google,is_github_copilot,is_aws_ai,is_enterprise_wide,architecture_type,has_model_training,use_type,is_public_facing,scope_detail
34720,wave1-E,custom_system,0,nlp_specific,office,medium,'Uses token extraction from product descriptions' to refine PSC categories.,,,0,,,,,,,,,,custom_trained,1,mission_critical,0,GSA FAS
34721,wave1-E,custom_system,0,predictive_analytics,office,medium,'historical data... near-term forecasts for the upcoming fiscal year' — KPI pilot.,,,0,,,,,,,,,,custom_trained,1,mission_critical,0,GSA FAS
34722,wave1-E,product_deployment,0,nlp_specific,office,high,'document repository by Tanjo (tanjo.ai)' — semantic discovery COTS.,,,1,Enterprise Brain,Tanjo,,,,,,,,inference_only,0,administrative,0,GSA IT
34723,wave1-E,custom_system,0,computer_vision,office,high,'AI model that can solve AWS's captcha' so Selenium isn't blocked.,,,0,,,,,,,,,,custom_trained,1,it_operations,0,GSA IT
34724,wave1-E,custom_system,0,nlp_specific,office,high,'building a model to take generic Service Now tickets and classify them'.,,,0,,,,,,,,,,custom_trained,1,it_operations,0,GSA IT
34725,wave1-E,product_deployment,0,nlp_specific,office,high,'Virtual agent that uses ML... natural language chatbot... named Curie'.,,,1,ServiceNow Virtual Agent,ServiceNow,,,,,,,,inference_only,0,it_operations,0,GSA IT
34726,wave1-E,bespoke_application,0,computer_vision,office,medium,'pilot program to test the feasibility... AWS cloud service' for GREX leasing docs.,,,1,,AWS,,,,,,1,,inference_only,0,administrative,0,GSA PBS
34727,wave1-E,custom_system,0,nlp_specific,office,high,'automated machine learning evaluation tool... evaluation of vendor proposals'.,,,0,,,,,,,,,,custom_trained,1,mission_critical,0,GSA FAS QP0A
34728,wave1-E,custom_system,0,nlp_specific,office,medium,'survey comments are worth the time of analysts reading' — USA.gov spam classifier.,,,0,,,,,,,,,,custom_trained,1,administrative,0,GSA TTS
34729,wave1-E,product_deployment,0,nlp_specific,office,high,'Classifying Qualitative Data with Medallia' for USA.gov topic classification.,,,1,Medallia,Medallia,,,,,,,,inference_only,0,administrative,0,GSA TTS USA.gov
34730,wave1-E,product_deployment,0,classical_ml,department,high,'Elastic Machine Learning' to alert on anomalous data patterns for SOC analysts.,,,1,Elastic ML,Elastic,,,,,,,,inference_only,0,cybersecurity,0,GSA SOC
34731,wave1-E,bespoke_application,1,general_llm,department,medium,'Leverage an LLM that has been given access to our security logs' for SOC search.,,,1,,,,,,,,,,rag_pipeline,0,cybersecurity,0,GSA SOC
34732,wave1-E,bespoke_application,1,general_llm,office,medium,'introduction of a chatbot will enable the GSA FAS NCSC to streamline the customer experience'.,,,0,,,,,,,,,,unknown,0,mission_critical,1,GSA FAS NCSC
34733,wave1-E,bespoke_application,0,computer_vision,office,medium,"'intelligently capture, classify, and transfer critical data from unstructured' docs.",,,0,,,,,,,,,,unknown,0,administrative,0,GSA IT
34734,wave1-E,bespoke_application,0,nlp_specific,office,medium,'ChatBot to easily capture employee peer to peer recognitions' with NLP.,,,0,,,,,,,,,,unknown,0,administrative,0,GSA OAS
34735,wave1-E,product_deployment,0,nlp_specific,office,medium,"'off-the-shelf product that provides natural language driven, contextual help using Maximo'.",,,1,Maximo,IBM,,,,,,,,inference_only,0,it_operations,0,GSA PBS NCMMS
34736,wave1-E,bespoke_application,0,computer_vision,department,high,'facial matching AI component' inside Login.gov identity verification.,,,1,,,,,,,,,,inference_only,0,mission_critical,1,GSA Login.gov
34737,wave1-E,product_deployment,1,general_llm,enterprise_wide,high,"'Gemini for Workspace pilot study... enhance productivity, collaboration, and efficiency'.",1,,1,Gemini for Workspace,Google,,,,1,,,1,inference_only,0,administrative,0,GSA agency-wide
34738,wave1-E,product_deployment,1,computer_vision,office,high,'QBIQ pilot is to test the capabilities to rapidly test-fit spaces' via generative layout.,,,1,QBIQ,QBIQ,,,,,,,,inference_only,0,administrative,0,GSA PBS
35052,wave1-E,custom_system,0,nlp_specific,bureau,high,'Insight... decision support software used by hearings and appeals-level Disability... 43 Quality flags'.,,,0,,,,,,,,,,custom_trained,1,mission_critical,0,SSA OARO
35053,wave1-E,custom_system,0,nlp_specific,bureau,high,"'visualize, search, and more easily identify relevant clinical content in medical records'.",,,0,,,,,,,,,,custom_trained,1,mission_critical,0,SSA OCIO IMAGEN
35054,wave1-E,custom_system,0,classical_ml,bureau,high,"'identifies, flags, and marks duplicates' for hearings.",,,0,,,,,,,,,,custom_trained,1,mission_critical,0,SSA OCIO
35055,wave1-E,custom_system,0,computer_vision,bureau,high,"'classify, identify and extract structured, semi-structured forms containing printed and handwritten fields'.",,,0,,,,,,,,,,custom_trained,1,mission_critical,0,SSA OCIO
35056,wave1-E,custom_system,0,classical_ml,bureau,high,'reviews data during case development so it can be better categorized'.,,,0,,,,,,,,,,custom_trained,1,mission_critical,0,SSA OARO MDW
35057,wave1-E,custom_system,0,predictive_analytics,bureau,high,'identifies high-risk iClaims... further review before additional action'.,,,0,,,,,,,,,,custom_trained,1,mission_critical,0,SSA OARO
35058,wave1-E,custom_system,0,predictive_analytics,bureau,high,'identifies high likelihood of error in certain claims and refers them for review'.,,,0,,,,,,,,,,custom_trained,1,mission_critical,0,SSA OARO
35059,wave1-E,custom_system,0,predictive_analytics,bureau,high,'identifies possible representative payee fraud and flags for review'.,,,0,,,,,,,,,,custom_trained,1,mission_critical,0,SSA OARO
35060,wave1-E,custom_system,0,predictive_analytics,bureau,high,'identifies disability cases with the greatest likelihood of medical improvement' for CDRs.,,,0,,,,,,,,,,custom_trained,1,mission_critical,0,SSA OARO
35061,wave1-E,custom_system,0,predictive_analytics,bureau,high,'identifies SSI overpayment cases that have highest expected overpayments'.,,,0,,,,,,,,,,custom_trained,1,mission_critical,0,SSA OARO
35062,wave1-E,custom_system,0,predictive_analytics,bureau,high,'flags high likelihood favorable claims and refers them to human adjudicators'.,,,0,,,,,,,,,,custom_trained,1,mission_critical,0,SSA OARO PATH
35063,wave1-E,custom_system,0,predictive_analytics,bureau,high,'screen initial applications to identify cases where a favorable disability determination is highly likely'.,,,0,,,,,,,,,,custom_trained,1,mission_critical,0,SSA ORDP QDD
35064,wave1-E,custom_system,0,computer_vision,bureau,high,'extract text/data from scanned images/documents representing pay stubs'.,,,0,,,,,,,,,,custom_trained,1,mission_critical,1,SSA OCIO MOBWR
35065,wave1-E,custom_system,0,nlp_specific,bureau,high,'bot answers caller's questions using approved FAQs found on SSA.GOV'.,,,0,,,,,,,,,,rag_pipeline,0,mission_critical,1,SSA 800#
35066,wave1-E,bespoke_application,1,general_llm,bureau,high,'Generative AI model to analyze SSA's National 800 Number transcripts'.,,,0,,,,,,,,,,inference_only,0,mission_critical,0,SSA OARO
35067,wave1-E,custom_system,0,nlp_specific,bureau,high,'employ learning to rank functionality based on user entered thumbs up/thumbs down'.,,,0,,,,,,,,,,custom_trained,1,administrative,0,SSA OCIO PolicyNet
35068,wave1-E,custom_system,0,nlp_specific,bureau,high,'Generate transcript from recorded audio of disability hearings'.,,,0,,,,,,,,,,unknown,0,administrative,0,SSA OCIO
35069,wave1-E,custom_system,0,nlp_specific,bureau,high,'Survey analysis tool that evaluates sentiment and categorization'.,,,0,,,,,,,,,,custom_trained,1,administrative,0,SSA OT
35070,wave1-E,custom_system,1,general_llm,bureau,high,'Generate high fidelity synthetic benefits and earnings data for external researches'.,,,0,,,,,,,,,,custom_trained,1,research,1,SSA ORDP
35071,wave1-E,product_deployment,1,general_llm,office,medium,'therapy chatbot that employees can access on their own personal devices'.,,,1,,,,,,,,,,inference_only,0,administrative,0,SSA OHR
35072,wave1-E,bespoke_application,1,general_llm,enterprise_wide,high,'Agency Support Companion (ASC) chatbot... Generative AI model to create content'.,1,,0,,,,,,,,,1,rag_pipeline,0,administrative,0,SSA agency-wide ASC
35073,wave1-E,bespoke_application,1,coding_assistant,bureau,high,"'cluster analysis, pattern matching, templates, and programming language models to generate modernized code'.",,1,0,,,,,,,,,,inference_only,0,it_operations,0,SSA OCIO modernization
35074,wave1-E,product_feature,0,classical_ml,bureau,medium,'Vendor built in AI engine for data cataloging' inside DGP product.,,,1,,,,,,,,,,inference_only,0,it_operations,0,SSA OCIO DGP
35075,wave1-E,custom_system,0,nlp_specific,office,medium,'proof-of-concept machine learning model to scan unstructured... procurement data'.,,,0,,,,,,,,,,custom_trained,1,administrative,0,STATE A/GO
35076,wave1-E,bespoke_application,0,predictive_analytics,office,low,'Piloted the use of ILMS transactional data and planned transactions' — cancelled.,,,0,,,,,,,,,,unknown,0,administrative,0,STATE A/GO ILMS
35077,wave1-E,custom_system,0,predictive_analytics,office,medium,'machine learning model for detecting patterns of potential anomalous' procurement activity.,,,0,,,,,,,,,,unknown,0,mission_critical,0,STATE A/GO ILMS
35078,wave1-E,generic_use_pattern,0,nlp_specific,office,medium,'Leveraging machine-based tools to streamline workflows in translation work'.,,,1,,,,,,,,,,inference_only,0,administrative,0,STATE A/PRI/LS
35079,wave1-E,custom_system,0,nlp_specific,office,medium,'machine learning algorithm to generate index metadata for the documents... FOIA Library'.,,,0,,,,,,,,,,unknown,0,administrative,1,STATE A/PRI/TI FOIA
35080,wave1-E,bespoke_application,1,general_llm,office,medium,'BudgetChat... consolidate budget documents to make searching and summarizing them easier'.,,,0,,,,,,,,,,rag_pipeline,0,administrative,0,STATE BP/RPBI
35081,wave1-E,generic_use_pattern,1,general_llm,office,medium,'rewriting Public Facing content on International Travel Safety & Security'.,,,1,,,,,,,,,,inference_only,0,administrative,1,STATE CA/CST
35082,wave1-E,bespoke_application,1,general_llm,bureau,medium,"'Predictive Analytics platform facilitates AI R&D and AI modeling, LLMs with services like Azure AI'.",,,1,,Microsoft,,,,,,,,unknown,0,it_operations,0,STATE CA/CST platform
35083,wave1-E,product_deployment,0,computer_vision,bureau,high,'automatically check passport photo quality during the Online Passport Renewal' — FaceVACS.,,,1,FaceVACS,Cognitec,,,,,,,,inference_only,0,mission_critical,1,STATE CA Consular Affairs
35084,wave1-E,bespoke_application,0,predictive_analytics,bureau,low,'measure and understand causal impacts of consular service changes' — planning.,,,0,,,,,,,,,,unknown,0,research,0,STATE CA/CST
35085,wave1-E,bespoke_application,1,general_llm,bureau,medium,'leverage Natural Language Processing (NLP) and secure Large Language Models (LLM) on unstructured text'.,,,1,,,,,,,,,,inference_only,0,administrative,0,STATE CA/CST
35086,wave1-E,generic_use_pattern,1,general_llm,bureau,medium,'leverage AI translation models to increase CA's capacity to provide consular content'.,,,1,,,,,,,,,,inference_only,0,mission_critical,1,STATE CA/CST
35087,wave1-E,bespoke_application,0,nlp_specific,bureau,medium,'chatbot and enhanced search on the TSG website processing existing FAQs'.,,,0,,,,,,,,,,rag_pipeline,0,mission_critical,1,STATE CA/CST TSG
35088,wave1-E,bespoke_application,1,coding_assistant,bureau,high,'CodeGen... seamless integration with Large Language Models (LLMs) that aims to enhance... developers'.,,1,0,,,,,,,,,,inference_only,0,it_operations,0,STATE CA/CST CodeGen
35089,wave1-E,custom_system,0,predictive_analytics,bureau,high,'machine learning model... to forecast mass civilian killings' globally.,,,0,,,,,,,,,,custom_trained,1,mission_critical,0,STATE CSO
35090,wave1-E,custom_system,0,computer_vision,bureau,high,'AI and machine learning on moderate and high-resolution commercial satellite imagery'.,,,0,,,,,,,,,,custom_trained,1,mission_critical,0,STATE CSO
35091,wave1-E,custom_system,0,computer_vision,bureau,high,'Daily scans of moderate resolution commercial satellite imagery to identify anomalies using the near-infrared band'.,,,0,,,,,,,,,,custom_trained,1,mission_critical,0,STATE CSO
35092,wave1-E,custom_system,0,predictive_analytics,bureau,medium,'stakeholder/influence-driven model that identifies where key decision makers fall' — Senturion.,,,1,Senturion,Sentia,,,,,,,,inference_only,0,mission_critical,0,STATE CSO
35093,wave1-E,custom_system,0,predictive_analytics,bureau,high,'machine learning forecasting model... to predict mass mobilizations (protests and riots)'.,,,0,,,,,,,,,,custom_trained,1,mission_critical,0,STATE CSO
35094,wave1-E,product_deployment,0,predictive_analytics,office,low,"'Apptio to bill bureaus for consolidated services' — financial planning COTS, minimal AI.",,,1,Apptio,Apptio,,,,,,,,inference_only,0,administrative,0,STATE DT WCF
35095,wave1-E,bespoke_application,0,nlp_specific,office,low,'parse unstructured text from key DT documents to build structured data' — planned.,,,0,,,,,,,,,,unknown,0,it_operations,0,STATE DT DAA
35096,wave1-E,product_deployment,0,nlp_specific,office,high,'ServiceNow's Virtual Agent into existing applications' — chatbot COTS.,,,1,ServiceNow Virtual Agent,ServiceNow,,,,,,,,inference_only,0,it_operations,0,STATE DT/BMP
35097,wave1-E,bespoke_application,0,classical_ml,office,low,'orchestration of automatically opening and closing of Plan of Action and Milestones'.,,,0,,,,,,,,,,unknown,0,cybersecurity,0,STATE DT/DCIO POA&M
35098,wave1-E,custom_system,0,nlp_specific,office,high,'Natural Language Processing (NLP) application for F/RA to streamline the extraction of earmarks'.,,,0,,,,,,,,,,custom_trained,1,mission_critical,0,STATE F
35099,wave1-E,custom_system,0,nlp_specific,office,high,'custom Natural Language Processing (NLP) model to recommend information for tagging'.,,,0,,,,,,,,,,custom_trained,1,administrative,1,STATE F ForeignAssistance.gov
35100,wave1-E,bespoke_application,1,general_llm,office,low,'dynamic integration between multiple AI tools to create stored/persistent personas'.,,,1,,,,,,,,,,agentic_workflow,0,administrative,0,STATE FSI EdTech
35101,wave1-E,bespoke_application,0,classical_ml,office,low,'pilot program to better accommodate the need for experiential learning through gaming and simulations'.,,,1,,,,,,,,,,unknown,0,administrative,0,STATE FSI
35102,wave1-E,generic_use_pattern,1,general_llm,office,low,"'sustain our AI action plan... to promote content generation, analytical tasks'.",,,1,,,,,,,,,,inference_only,0,administrative,0,STATE FSI
35103,wave1-E,product_feature,0,predictive_analytics,office,medium,'AI on the Cornerstone Learning Management System to enhance employee learning'.,,,1,Cornerstone LMS,Cornerstone,,,,,,,,inference_only,0,administrative,0,STATE FSI/EX/EDS
35104,wave1-E,bespoke_application,1,general_llm,office,high,'DCT is an AI-driven research assistant... AI-generated summaries and translations'.,,,0,,,,,,,,,,rag_pipeline,0,mission_critical,0,STATE J
35105,wave1-E,bespoke_application,1,general_llm,office,high,"'TIP Report Translation AI system provides informal, unofficial translations'.",,,0,,,,,,,,,,inference_only,0,mission_critical,0,STATE J/TIP
35106,wave1-E,bespoke_application,0,nlp_specific,office,medium,'FOIA process better by spotting similar requests and documents to cut down on duplication'.,,,0,,,,,,,,,,custom_trained,0,administrative,0,STATE M/SS/CFA FOIA
35107,wave1-E,bespoke_application,1,general_llm,enterprise_wide,high,'StateChat is the Department's enterprise Generative AI-powered chatbot'.,1,,0,,,,,,,,,1,inference_only,0,administrative,0,STATE enterprise StateChat
35108,wave1-E,custom_system,0,nlp_specific,office,high,'optical character recognition and Natural Language Processing (NLP) on Department cables'.,,,0,,,,,,,,,,custom_trained,1,administrative,0,STATE M/SS/CFA
35109,wave1-E,custom_system,0,nlp_specific,office,high,'NLP to pull key information from unstructured text... country names and agreement dates'.,,,0,,,,,,,,,,custom_trained,1,administrative,0,STATE PM
35110,wave1-E,generic_use_pattern,1,general_llm,office,medium,'use approved Large Language Models to create artifacts for leadership' in ECA.,1,,1,,,,,,,,,,inference_only,0,administrative,0,STATE R/ECA/EX/IT
35111,wave1-E,product_deployment,0,computer_vision,office,high,'Storyzy... Improve detected use of synthetic content' — disinfo detection COTS.,,,1,Storyzy,Storyzy,,,,,,,,inference_only,0,mission_critical,0,STATE R/GEC
35112,wave1-E,custom_system,0,computer_vision,office,high,'Extracted text from images using standard python libraries' — retired OCR.,,,0,,,,,,,,,,inference_only,0,administrative,0,STATE R/GEC
35113,wave1-E,custom_system,0,nlp_specific,office,high,'Cluster text into themes based on frequency of used words' — topic modeling.,,,0,,,,,,,,,,custom_trained,1,research,0,STATE R/GEC
35114,wave1-E,custom_system,0,predictive_analytics,office,high,"'statistical models, projecting expected outcomes into the future' applied to COVID/violence.",,,0,,,,,,,,,,custom_trained,1,research,0,STATE R/GEC
35115,wave1-E,custom_system,0,computer_vision,office,high,'Deep learning model that took in an image containing a person's face' for deepfake detection.,,,0,,,,,,,,,,custom_trained,1,mission_critical,0,STATE R/GEC
35116,wave1-E,bespoke_application,0,nlp_specific,office,high,"'sentiment model was trained by fine-tuning a multilingual, BERT model' — SentiBERTIQ.",,,0,,,,,,,,,,fine_tuned,1,research,0,STATE R/GEC
35117,wave1-E,custom_system,0,nlp_specific,office,high,"'using Latent Dirichlet Allocation (LDA), to extract topics' — TOPIQ.",,,0,,,,,,,,,,custom_trained,1,research,0,STATE R/GEC
35118,wave1-E,custom_system,0,nlp_specific,office,high,'Identified different texts that were identical or nearly identical by calculating cosine similarity'.,,,0,,,,,,,,,,custom_trained,0,research,0,STATE R/GEC
35119,wave1-E,custom_system,0,computer_vision,office,high,"'pretrained deep learning model to generate image embeddings, then... hierarchical clustering'.",,,0,,,,,,,,,,custom_trained,0,research,0,STATE R/GEC
35120,wave1-E,custom_system,0,classical_ml,office,high,'Took in a social network and clusters nodes together into communities'.,,,0,,,,,,,,,,custom_trained,0,research,0,STATE R/GEC
35121,wave1-E,custom_system,0,nlp_specific,office,medium,'Fast Text was an AI approach to identifying similar terms and phrases'.,,,0,,,,,,,,,,custom_trained,1,research,0,STATE R/GEC
35122,wave1-E,custom_system,0,nlp_specific,office,high,'open-source neural machine translation models to translate global media articles'.,,,0,,,,,,,,,,inference_only,0,research,0,STATE R/GPA/RA DMAP
35123,wave1-E,custom_system,0,predictive_analytics,office,low,"'Used PowerBI to create an interactive map' — minimal AI, retired.",,,1,Power BI,Microsoft,,,,,,,,unknown,0,research,0,STATE R/GPA/RA
35124,wave1-E,product_deployment,1,general_llm,office,high,'leverage ChatGPT Licenses to streamline existing Public Diplomacy workflows'.,1,,1,ChatGPT,OpenAI,,1,,,,,,inference_only,0,administrative,0,STATE R/GPA/RA
35125,wave1-E,bespoke_application,0,nlp_specific,office,low,'LEO - Budget Office Inquiries... Answer questions frequently asked about budget'.,,,0,,,,,,,,,,unknown,0,administrative,0,STATE WHA/EX
