agency,use_case_name,source_text,decision,mapped_products,proposed_new,confidence,reasoning
HHS,CDER Publications,"NCTR CDER Pubs CDER Publications Inefficient manual curation and categorization of publications by CDER authors. It aims to automate the process of organizing publications by focus areas for data call responses and identifying regulatory publications, replacing time-consuming manual review processes. CDER Pubs is needed for the Science and Research Investments Tracking Archive (SARITA) for reporting of outcomes and to support the prioritization, management, and review of the quality and impact o",agency_internal_system,,,high,'NCTR CDER Pubs' — FDA(NCTR)-built tool to curate and categorize CDER publications; not a commercial product.
HHS,CMS Chat,Skyward IT Solutions CEDAR CMS Chat Workforce productivity and operational efficiency The expected benefits include significant productivity gains and enhanced operational efficiency through streamlined work.,map_to_existing,Skyward CEDAR/CLAW,,medium,'Skyward IT Solutions CEDAR CMS Chat' — CMS Chat is delivered by Skyward on the CEDAR platform; catalog entry 'Skyward CEDAR/CLAW'.
HHS,CMS Labor Analysis Wizard (CLAW),"Skyward Solutions CEDAR CMS Labor Analysis Wizard (CLAW) CLAW provides semi-automated analysis and insights into contractor-proposed labor for evaluation and negotiation purposes, enabling OAGM to make more informed procurement decisions that optimize contract terms and enhance the efficiency of the federal acquisition process. CLAW enables  OAGM to make more informed procurement decisions that optimize contract terms and enhance the efficiency of the federal acquisition process.",map_to_existing,Skyward CEDAR/CLAW,,high,'Skyward Solutions CEDAR CMS Labor Analysis Wizard (CLAW)' — catalog entry 'Skyward CEDAR/CLAW'.
HHS,Category Subcategory Classification - Safety Reports Bot,"Deloitte Data Services Automation Category Subcategory Classification - Safety Reports Bot Manual analysis and data entry of safety report submissions is time-intensive and requires staff to review scanned PDFs and determine appropriate categories. Potentially reduces manual labor in processing safety report submissions, allowing FDA staff to focus on safety analysis and regulatory decision-making rather than data entry tasks.",map_to_existing,FDA Safety Reports Categorization Bot,,high,'Category Subcategory Classification - Safety Reports Bot' by Deloitte — catalog entry 'FDA Safety Reports Categorization Bot'.
HHS,ChatBot for Safety Reporting Portal Adverse Events and Product problems submissions,"Druid Safety Reporting Portal (SRP) ChatBot for Safety Reporting Portal Adverse Events and Product problems submissions Increases data integrity and aid with routing the user to the correct commodity group to submit their adverse event or product problem. DRUID AI, a COTS tool, boasts a comprehensive suite of functionalities, encompassing conversational flows and seamless diverse data sources integrations such as SQL, ServiceNow, UiPath, API, and knowledge base services. Its sophisticated Natura",map_to_existing,DRUID AI,,high,"'DRUID AI, a COTS tool, boasts a comprehensive suite of functionalities' — catalog entry 'DRUID AI'."
HHS,ClinicalTrials.gov Protocol Registration and Results System Review Assistant,"N/A  ClinicalTrials.gov Protocol Registration and Results System Review Assistant The quality control review process at ClinicalTrials.gov is time- and resource-intensive. Some potential benefits include increased efficiency, consistent reviews, resource optimization, and increased scalability.",agency_internal_system,,,high,Vendor 'N/A'; ClinicalTrials.gov (NLM) 'Protocol Registration and Results System Review Assistant' is a government-built QC tool.
HHS,DAIT AIDS-Related Research Solution,"Deloitte DAIT AIDS-Related Research Solution DAIT AIDS-Related Research Solution DAIT POs need to identify grant applications that involve AIDS-related research (ARR) so they can evaluate them for additional funding. DAIT ARR suggests prioritization of grant applications that are likely to include AIDS-Related Research to assist POs in prioritizing which grants to select, which improved the review time and quality of review for ARR applications.",map_to_existing,NIAID DAIT AIDS Research Prioritization,,high,'DAIT AIDS-Related Research Solution ... suggests prioritization of grant applications' by Deloitte — catalog entry 'NIAID DAIT AIDS Research Prioritization'.
HHS,DHDSP NOFO Technical Assistance Chatbot,"N/A EDAV (Enterprise Data Analytics and Visualization Platform) DHDSP NOFO Technical Assistance Chatbot The Division for Heart Disease and Stroke Prevention (DHDSP) experienced numerous challenges in coordinating with grantees/recipients to support questions related to their programs. These challenges often resulted in inefficiencies such as inconsistent communication, limited accessibility to data, potential inaccuracies in responses, and delayed responses. 
To address these issues, the TA Chat",map_to_existing,EDAV (CDC),,medium,CDC-built 'DHDSP NOFO Technical Assistance Chatbot' hosted on 'EDAV (Enterprise Data Analytics and Visualization Platform)' — the named platform is catalog product 'EDAV (CDC)'; the chatbot itself is internal.
HHS,Data Extraction from IND Safety Reports using OCR/AI Technologies,"ThinkTrends FAERS Data Extraction from IND Safety Reports using OCR/AI Technologies Manual extraction of data from IND safety reports is labor-intensive and time-consuming for regulatory staff. Expedited processing of Investigational New Drug (IND) Safety Reports received by the Agency, enabling more rapid regulatory action in response to reported adverse events and better protection of clinical trial participants.",map_to_existing,FDA IND Safety Reports OCR,,high,'ThinkTrends FAERS Data Extraction from IND Safety Reports using OCR/AI Technologies' — catalog entry 'FDA IND Safety Reports OCR'.
HHS,Deep Research for Public Health,"OpenAI EDAV (Enterprise Data Analytics and Visualization Platform) Deep Research for Public Health Public health agencies like the CDC face challenges in efficiently processing large volumes of complex information, conducting evidence-based research, and producing timely, high-quality analyses and reports to inform decision-making. Traditional workflows for tasks such as literature review, data analysis, policy evaluation, and communications are often time-consuming and resource-intensive. The p",propose_new,EDAV (CDC),OpenAI Deep Research (OpenAI),medium,'OpenAI EDAV ... Deep Research for Public Health' — OpenAI's Deep Research product (not in catalog) deployed for CDC on the EDAV platform (catalog product 'EDAV (CDC)').
HHS,Document Review for Alignment with Executive Orders: Grant Materials,"Palantir, Credal ACF Upstream, ACF Credal Document Review for Alignment with Executive Orders: Grant Materials How can ACF identify grants that may need to be reviewed for alignment with recent executive orders?

ACF needed to conduct an audit across existing grants and new grant applications in accordance with HHS Secretarial Directives related to recent executive orders such as  Executive Order 14151 ""Ending Radical and Wasteful Government DEI Programs and Preferencing"" and Executive Order 141",map_to_existing,Palantir AIP ;; Credal,,medium,"Vendors 'Palantir, Credal' via systems 'ACF Upstream, ACF Credal' — 'Credal' is exact catalog match; Palantir AI document/grant review mapped to 'Palantir AIP' (no Palantir Foundry entry in catalog)."
HHS,Eligibility & Enrollment Medicare Online (ELMO) Chatbot,"Peraton, Inc. Medicare Enrollment & Premium Billing Systems (MEPBS) Eligibility & Enrollment Medicare Online (ELMO) Chatbot Assist Medicare caseworkers in navigating a fairly complex application More efficient caseworkers",map_to_existing,CMS ELMO Chatbot,,high,"'Peraton, Inc. ... Eligibility & Enrollment Medicare Online (ELMO) Chatbot' — catalog entry 'CMS ELMO Chatbot'."
HHS,FOIA REDACTION (FRED) TOOL,"Contractor teams Elsa FOIA REDACTION (FRED) TOOL FRED is designed to support FOIA staff in redacting records more efficiently and consistently. FOIA redaction can be a time-consuming process and experience large back-logs of requested documents. It aims to use AI to analyze, identify, and generate predictions of text for redaction, thereby improving the efficiency of FOIA response processing. More efficient releases of documents in response to FOIA requests, reduction in back-logs, helping ensur",map_to_existing,Elsa (FDA),,medium,'Contractor teams Elsa FOIA REDACTION (FRED) TOOL' — FRED is an internal FDA tool running on the Elsa platform; mapped to catalog product 'Elsa (FDA)'.
HHS,Federal IT Acquisition Reform Act (FITARA) Tool,"Deloitte FITARA Federal IT Acquisition Reform Act (FITARA) Tool Contracting officers use this tool to help identify whether a Statement of Work meets the criteria of Federal IT Acquisition Reform Act (FITARA). Contracting Officers can use this tool to indicate if Statements of Work are likely to be IT-related, which saves significant manual effort and time required to identify relevant contracts.",map_to_existing,HHS FITARA Tool,,high,'Deloitte FITARA Federal IT Acquisition Reform Act (FITARA) Tool' — catalog entry 'HHS FITARA Tool'.
HHS,Filer Evaluation prioritization using risk-based decision Machine Learning approach,"Precise Software Solutions, Inc. evaluation prediction ml Filer Evaluation prioritization using risk-based decision Machine Learning approach The FDA's Office of Information Operations (OIO) has an opportunity to enhance its evaluation capabilities across over 4,000 filers in the current FDA inventory by implementing a systematic, data-driven approach to risk assessment and prioritization. By developing standardized evaluation processes and integrated analytical tools, OIO can optimize resource ",agency_internal_system,,,medium,"'Precise Software Solutions, Inc. evaluation prediction ml' — contractor-built risk-based filer evaluation ML for FDA OIO; no commercial product named."
HHS,GenAIMeta: Generative AI CDC Metadata Query Application,"N/A EDAV (Enterprise Data Analytics and Visualization Platform) GenAIMeta: Generative AI CDC Metadata Query Application Metadata plays a crucial role in enhancing public understanding and usage of CDC data. Usable metadata are essential not only for making data easy to find, understand, and use on data.cdc.gov but also for synchronizing with other federal catalogs. Metadata on data.cdc.gov spans 1,056 datasets with ~20 fields each, syncing nightly with federal catalogs. Manual validation, normal",map_to_existing,EDAV (CDC),,medium,'GenAIMeta: Generative AI CDC Metadata Query Application' is CDC-built on the EDAV platform (named in text) — mapped to catalog product 'EDAV (CDC)'; the app itself is internal.
HHS,Grant award process efficiency,N/A  Grant award process efficiency Reducing time burden of repetitive tasks related to the grants award process Improvement of operational efficiency for making grant awards,false_positive,,,medium,Vendor 'N/A'; text is a generic goal ('Reducing time burden of repetitive tasks related to the grants award process') with no product named.
HHS,Grant management support: structuring information in applications,"Palantir, Credal ACF Upstream, ACF Credal Grant management support: structuring information in applications How can ACF staff more efficiently review grant applications that have non-standardized formats?

Grant applications for ACF-funded programs can come in different formats, even when a standard set of questions or template is provided. ACF staff evaluating applications look for explanation and details to assess against pre-established evaluation criteria. Going back-and-forth across an appl",map_to_existing,Palantir AIP ;; Credal,,medium,"Vendors 'Palantir, Credal' via systems 'ACF Upstream, ACF Credal' — 'Credal' is exact catalog match; Palantir AI document/grant review mapped to 'Palantir AIP' (no Palantir Foundry entry in catalog)."
HHS,GrantSolutions AI Writing Assistant,"Internal Federal Shared Service (GrantSolutions) GrantSolutions GrantSolutions AI Writing Assistant Program staff authoring NOFOs need capabilities to simplify language and ensure NOFOs remain compliant with the Plain Writing Act of 2010. Automates repetitive workflows, reduces manual effort, delivers actionable insights, and accelerates accurate, transparent decisions across the grant lifecycle.",map_to_existing,GrantSolutions AI Writing Assistant,,high,'GrantSolutions AI Writing Assistant' — exact catalog entry.
HHS,GrantSolutions Helpdesk Agent,"Internal Federal Shared Service (GrantSolutions) GrantSolutions GrantSolutions Helpdesk Agent GrantSolutions users need an efficient method to get answers to their login and access-related questions. Automates repetitive workflows, reduces manual effort, delivers actionable insights, and accelerates accurate, transparent decisions across the grant lifecycle.",map_to_existing,GrantSolutions Helpdesk Agent,,high,'GrantSolutions Helpdesk Agent' — exact catalog entry.
HHS,GrantSolutions Recipient Risk Tool,"Internal Federal Shared Service (GrantSolutions) GrantSolutions GrantSolutions Recipient Risk Tool Grant managers need an efficient method to conduct risk assessments before issuing financial assistance awards to prevent fraud, waste, and abuse. Automates repetitive workflows, reduces manual effort, delivers actionable insights, and accelerates accurate, transparent decisions across the grant lifecycle.",map_to_existing,GrantSolutions Recipient Risk Tool,,high,'GrantSolutions Recipient Risk Tool' — exact catalog entry.
HHS,GrantSolutions Text Analyzer Tool,"Internal Federal Shared Service (GrantSolutions) GrantSolutions GrantSolutions Text Analyzer Tool Program staff authoring NOFOs need capabilities to simplify language and ensure NOFOs remain compliant with the Plain Writing Act of 2010. Automates repetitive workflows, reduces manual effort, delivers actionable insights, and accelerates accurate, transparent decisions across the grant lifecycle.",map_to_existing,GrantSolutions Text Analyzer Tool,,high,'GrantSolutions Text Analyzer Tool' — exact catalog entry.
HHS,HIVE AI Pilot,"SAIC HIVE HIVE AI Pilot The AI is intended to assist in solving several problems related to the review process for INDs.  Specifically, it aims to address issues of inefficiency, delays in identifying deficiencies and information overload.  By providing recommendations for review disciplines, it helps reviewers to quickly identify potential review disciplines that are required.  By identifying grossly deficient submissions early on, it reduces the workload and highlighting key data helps reviewe",map_to_existing,FDA HIVE AI Pilot,,high,'SAIC HIVE HIVE AI Pilot ... review process for INDs' — catalog entry 'FDA HIVE AI Pilot'.
HHS,IDR Support Bot,"GDIT Integrated Data Repository (IDR) Cloud IDR Support Bot The IDR Support Bot is an AI-powered chatbot that makes it easier for CMS users to get the IDR information they need, when they need it. It answers questions about IDR terminology, tools and services, onboarding steps, available data, training content, key contacts, and morewithout the hassle of submitting a support request or digging through pages of documentation. Any CMS user with an active ID can use the IDR Support Bot to gain a f",map_to_existing,CMS IDR Support Bot,,high,'GDIT Integrated Data Repository (IDR) Cloud IDR Support Bot' — catalog entry 'CMS IDR Support Bot'.
HHS,Identify infrastructure supports for physical activity (e.g. sidewalks) in satellite and roadway images,"N/A  Identify infrastructure supports for physical activity (e.g. sidewalks) in satellite and roadway images To streamline and automate the surveillance of sidewalks and other infrastructure that support physical activity, reducing the labor and cost associated with manual inspection. The technology has the potential to significantly minimize the effort required for cataloging sidewalks and related infrastructure, which are important for promoting physical activity. This could lead to more effic",false_positive,,,medium,Vendor 'N/A'; describes a research method ('automate the surveillance of sidewalks ... in satellite and roadway images') with no product or vendor named.
HHS,Immunization Information Systems Guidance Documentation Navigation and Management (IDAB EDAV Azure OpenAI Technology Use),"Immunization Information Systems Guidance Documentation Navigation and Management (IDAB EDAV Azure OpenAI Technology Use) To provide a modernized, efficient, and user-friendly method for CDC staff to retrieve, interact with, and update Immunization Information Systems (IIS) guidance documentation, improving knowledge retrieval and supporting the creation and validation of new guidance documents. This AI solution enables faster, more actionable access to IIS guidance for subject matter experts, h",map_to_existing,EDAV (CDC) ;; Azure OpenAI,,high,Title names both: 'IDAB EDAV Azure OpenAI Technology Use' — catalog products 'EDAV (CDC)' and 'Azure OpenAI'.
HHS,Integrated Data Repository (IDR) Customer Analytic Environment (CAE),"GDIT Integrated Data Repository (IDR) Cloud Integrated Data Repository (IDR) Customer Analytic Environment (CAE) Provides an AI/ML environment connected to the IDR that enables CAE customers to focus on their AI use cases and business outcomes, without the burden of setting up or maintaining their own IT infrastructure or AI/ML labs or environments. The CAE provides CMS Centers and Offices with secure, fully managed AI/ML workspaces directly integrated with the IDR, eliminating the need to build",map_to_existing,CMS Integrated Data Repository Customer Analytic Environment,,high,'GDIT ... Integrated Data Repository (IDR) Customer Analytic Environment (CAE)' — catalog entry 'CMS Integrated Data Repository Customer Analytic Environment'.
HHS,Internal Referral Module (IRM),Leidos and Highrise eRA Internal Referral Module (IRM) Automated Assignment of Grants to Program Officers The original IRM application grew out of a desire to refer applications to the appropriate Program Officer to manage the scientific research that fit their portfolio.  This manual referral of grant applications still exists within IRM and has been complemented by use of AI/NLP capabilities.,map_to_existing,NIH eRA Internal Referral Module,,high,'Leidos and Highrise eRA Internal Referral Module (IRM)' — catalog entry 'NIH eRA Internal Referral Module'.
HHS,Knowledge Navigator,"Publicis Sapient BMISS Knowledge Navigator The objective is to develop an AI model that can answer detailed and complex questions about the key programmatic document, Application and Program Guidance (APG), that is issued annually before the application cycle opens. The PoC LLM has Applicant and Program Guidance (APG) documents for 10 loan repayments and scholarship programs. This will allow loan repayment and scholarship analysts and call center agents to  better respond to public inquiries fro",map_to_existing,HRSA Knowledge Navigator,,high,'Publicis Sapient BMISS Knowledge Navigator' answering APG questions for loan repayment/scholarship programs — catalog entry 'HRSA Knowledge Navigator'.
HHS,Leveraging AI for the Creation of Synthetic Datasets,"N/A  Leveraging AI for the Creation of Synthetic Datasets We aim to  generate synthetic datasets that will support training, testing, and software development improving the overall development process The use of an AI-assisted programming environment can significantly reduce the time required to write code for generating synthetic datasets. This efficiency allows us to quickly create the necessary variables and establish the relationships between them. The synthetic data produced through this pr",false_positive,,,medium,Vendor 'N/A'; 'use of an AI-assisted programming environment' is unnamed — no identifiable product in the text.
HHS,MFT UI Chatbot,"Data Services Hub MFT UI Chatbot Hub/MFT team manually supports operations related to onboarding, Q/A, file tracking and technical inquiries. ?

Monthly Average of inquiries:
 ?
 ~800 Email inquires ?
~40 Jira/SNOW Tickets?

The Communication is manual via emails, Zoom Meetings, and Slack. This Current process is time-consuming, adds and degrades stakeholder experience.?
?
Typical operational hours are Monday through Friday, 8 a.m. to 6 p.m. ET (this doesnt serve Mountain Time, West Coast, Hawa",agency_internal_system,,,medium,"'Data Services Hub MFT UI Chatbot' — internal CMS Hub support chatbot; Slack/Zoom/Jira mentions describe the current manual workflow, not the AI product."
HHS,Medicare AI Customer Insights,"commonFont and AWS Public Website Shared Services Medicare AI Customer Insights Improved customer insights Cost savings, improved efficiency and quality",map_to_existing,CMS Medicare AI Customer Insights,,high,'commonFont and AWS Public Website Shared Services Medicare AI Customer Insights' — catalog entry 'CMS Medicare AI Customer Insights'.
HHS,Merops,Shabash  Merops Automate and expedite copyediting of scientific manuscripts More efficient and cost-effective source of copy-editing manuscripts.,map_to_existing,Shabash Merops,,high,'Shabash Merops Automate and expedite copyediting of scientific manuscripts' — catalog entry 'Shabash Merops'.
HHS,NBS Virtual Assistant,"H2O.GPTe NIH Business System Cloud (NBSC) NBS Virtual Assistant Service Desk Operations A robust knowledge base supports the NBSC user community, significantly reducing service requests to the ONBS Service Desk. This allows Subject Matter Experts (SMEs) to concentrate on critical operational and maintenance activities.",map_to_existing,H2O GPTe,,high,Vendor field 'H2O.GPTe' powering the NBS Virtual Assistant — catalog entry 'H2O GPTe'.
HHS,"NCI-DOE Collaboration, MOSSAIC project (Modeling Outcomes using Surveillance Data and Scalable AI for Cancer)","development -- Oak Ridge National Lab; maintenance -- Information Management Services (IMS) SEER*Data Management System (SEER*DMS) NCI-DOE Collaboration, MOSSAIC project (Modeling Outcomes using Surveillance Data and Scalable AI for Cancer) MOSSAIC applies deep learning natural language processing (NLP) and foundation models to population-based cancer data collected by NCI's Surveillance, Epidemiology, and End Results (SEER) program. DOE's Oak Ridge National Lab (ORNL) has data use agreements (D",map_to_existing,NCI MOSSAIC SEER NLP,,high,'MOSSAIC applies deep learning natural language processing (NLP) ... to population-based cancer data collected by NCI's ... SEER program' — catalog entry 'NCI MOSSAIC SEER NLP'.
HHS,NHLBI Chat,NHLBI Chat NHLBI Chat This is a generic AI chat tool that provides a secure chat interface (similar to public tools like ChatGPT) for NHLBI Chat. This tool enables staff to safely and securely explore how generative AI can be used on their sensitive (but non-PII/PHI) workloads. NHLBI Chat is a secure LLM tooling providing access to the Azure OpenAI API so that all NHLBI staff can explore generative AI for their day-to-day need.,map_to_existing,Azure OpenAI,,medium,'NHLBI Chat is a secure LLM tooling providing access to the Azure OpenAI API' — internal wrapper around catalog product 'Azure OpenAI'.
HHS,NIAMS AI Chatbot Pilot,"Microsoft  NIAMS AI Chatbot Pilot To provide a secure, protected environment for NIAMS staff (OD, EP, IRP and IT) to explore, test, and understand how to use AI to be more efficient with a wide variety of administrative tasks such as general research, summarizing/querying documents, drafting emails, generating programming code, and creating presentation outlines?, etc. The Azure-hosted NIAMS GenAI Chatbot helps employees be more efficient with a wide variety of administrative tasks such as summa",map_to_existing,NIAMS GenAI Chatbot,,high,'The Azure-hosted NIAMS GenAI Chatbot helps employees be more efficient' — catalog entry 'NIAMS GenAI Chatbot'.
HHS,NIH Grants Virtual Assistant,Google NIH Grants Virtual Assistant NIH Grants Virtual Assistant Provides easy access to grants information and policies. Chat Bot to assist users in finding grant related information.,map_to_existing,NIH Grants Virtual Assistant,,high,'Google NIH Grants Virtual Assistant ... Chat Bot to assist users in finding grant related information' — catalog entry 'NIH Grants Virtual Assistant'.
HHS,NanCI: Connecting Scientists,"Google; Barnacle NanCI Connecting Scientists Mobile App NanCI: Connecting Scientists NanCI phone/web application to connect scientists. The app uses AI to match scientific content to users' interests. By collecting papers into a folder, a user can engage the tool to find similar articles in the scientific literature and can refine the recommendations by up or down voting recommendations. Users can also connect with others via their interests and receive and make recommendations via this social n",agency_internal_system,,,medium,"'NanCI phone/web application to connect scientists' — NCI's own mobile/web app; 'Google; Barnacle' are build vendors, no catalog commercial product."
HHS,NewsScape,"Palantir Technologies 1 CDC Data Platform (1CDP) NewsScape Development of early warning indicators. News articles can form an early warning indicator of public health events and other pieces of information which can be utilized across all major domains of public health. Because of the quantity of news articles, manual efforts are impossible to gather this information. There are a variety of endpoints that this AI output could help support. Various teams across the CDC have expressed interest in ",map_to_existing,Palantir AIP,,medium,'Palantir Technologies 1 CDC Data Platform (1CDP) NewsScape' — CDC tool on the Palantir-based 1CDP; mapped to 'Palantir AIP' as the closest catalog Palantir AI product (no Foundry entry).
HHS,Notebooks Hub,"Axle Informatics, Microsoft, OpenAI  Notebooks Hub Helping scientists and researchers code their applications, dashboards, and data analyses more quickly, have higher code standards, and gain more insight from their data More time can be spent on the subject matter exploration and understanding than on coding and analysis frameworks that help/support these goals. Current assessments indicate 40% speed increases to develop code and applications, with improvements increasing year-over-year",agency_internal_system,,,medium,'Notebooks Hub' is an NIH internal platform built by Axle Informatics 'Helping scientists and researchers code their applications'; Microsoft/OpenAI are generic platform mentions.
HHS,OFR Robotics and Process Automation (ORPA),UIPath UIPath OFR Robotics and Process Automation (ORPA) Reduction in human workload and increase in quality through automation of repetitive tasks. Multiple Robotics and Process Automation (RPA) bots are in use.  Most are simple automations of basic tasks (conversation of documents/file management). The two most significant bots focus on automating the sorting and distribution of thousands of invoices annually (Invoice Mailbox Management) and conducting government purchase card use validations ,map_to_existing,UiPath Enterprise RPA,,high,'UIPath ... Multiple Robotics and Process Automation (RPA) bots are in use' — catalog entry 'UiPath Enterprise RPA'.
HHS,OSPIDA RPAB Scientific Coding Assistance Tool (CAT),"Deloitte SCORS Coding Assistance Tool (CAT) OSPIDA RPAB Scientific Coding Assistance Tool (CAT) OSPIDA's Referral Program and Analysis Branch (RPAB) is responsible for scientific coding assignments of grant applications. They assign scientific codes to grants based on different objectives, selecting from a list of over 3,000 scientific codes related to NIAID's research areas. RPAB's Scientific CAT will significantly save time spent on the initial manual assignment of scientific codes and promote",map_to_existing,NIAID OSPIDA Scientific Coding Assistance Tool,,high,'Deloitte SCORS Coding Assistance Tool (CAT) OSPIDA RPAB Scientific Coding Assistance Tool' — catalog entry 'NIAID OSPIDA Scientific Coding Assistance Tool'.
HHS,PRF Program Chatbot,"GDIT Inc PRB PRF Program Chatbot Answer the inquiries related to GAO, FOIAs, and Litigation quickly and efficiently PRB leadership is equipped to manage the PRF program effectively, by responding to adhoc inquiries that enhances the customer experience while adapting to current reductions in staff",map_to_existing,HRSA PRF Program Chatbot,,high,'GDIT Inc PRB PRF Program Chatbot' — catalog entry 'HRSA PRF Program Chatbot'.
HHS,Packaging Materials and Suppliers,"Deloitte CDEROne Analytics: FISMA-high environment Packaging Materials and Suppliers FDA needs to efficiently identify which Drug Master Files (DMFs) contain specific packaging materials and understand how these materials connect to drug applications, but this information is currently difficult to locate across numerous documents. Objective of this use case is to extract data from unstructured sources to assist in building an inventory of drug packaging materials and their suppliers to support s",map_to_existing,FDA Packaging Materials and Suppliers Extraction,,high,'Packaging Materials and Suppliers ... extract data from unstructured sources ... inventory of drug packaging materials' by Deloitte on CDEROne — catalog entry 'FDA Packaging Materials and Suppliers Extraction'.
HHS,Portfolio analysis and grant summarizing program,Portfolio analysis and grant summarizing program Extracts specific information from hundreds of grant applications in a consistent reproducable way This AI program automates the process of analyzing text from a few to many hundreds of grants using a custom prompt and an Azure OpenAI models,map_to_existing,Azure OpenAI,,medium,'automates the process of analyzing text from ... grants using a custom prompt and an Azure OpenAI models' — internal program built on catalog product 'Azure OpenAI'.
HHS,Product Label and Text Extraction System (PLATES),"Trigent Solutions Inc, Digitrix LLC PLATES, FoodTrak Product Label and Text Extraction System (PLATES) Manual food label data extraction causes slow data accessibility and insights.

Manual data processing and standardization causes slow data accessibility and insights.

Decentralized food label data limits research and regulatory processing of industry compliance and health impacts. Reduced burden to HFP reviewers and data scientists reviewing and analyzing food product label data, including in",map_to_existing,PLATES/FoodTrak,,high,"'Trigent Solutions Inc, Digitrix LLC PLATES, FoodTrak Product Label and Text Extraction System (PLATES)' — catalog entry 'PLATES/FoodTrak'."
HHS,Protein Modeling with AlphaFold,Google  Protein Modeling with AlphaFold Protein modeling Enormous leap forward in speed and accuracy in predicting protein folds and complexes.,map_to_existing,AlphaFold,,high,'Protein Modeling with AlphaFold' (vendor Google) — catalog entry 'AlphaFold'.
HHS,Publication Portfolio Analytics,"EDAV (Enterprise Data Analytics and Visualization Platform) Publication Portfolio Analytics The Data Strategy and Analytics Team (DSAT) within OS employs natural language processing (NLP) topic modeling techniques to help programs identify common themes within their publication data. By combining these efforts with bibliometric analysis, we standardize the reporting of media attention, as well as policy and academic citations, by theme and/or CDC organization. Automating these efforts helps the ",map_to_existing,EDAV (CDC),,medium,CDC DSAT 'natural language processing (NLP) topic modeling' delivered on 'EDAV (Enterprise Data Analytics and Visualization Platform)' — mapped to catalog product 'EDAV (CDC)'.
HHS,Qualitative Analysis,"Lumivero, Qualtrics,  Credal, Ask Sage NVivo, Qualtrics, Credal, Ask Sage (decommissioned) Qualitative Analysis How can thematic coding and trend analysis across qualitative data be done more efficiently?

ACF staff often conduct surveys and interviews, which generate qualitative data that needs to be analyzed for themes and trends. The standard approach involves multiple human passes of labeling the data for analysis, which is very time-intensive. Faster initial labeling of qualitative data tha",map_to_existing,Lumivero NVivo ;; Qualtrics ;; Credal ;; Ask Sage,,high,"Compound 'NVivo, Qualtrics, Credal, Ask Sage (decommissioned)' — all four are catalog products: 'Lumivero NVivo', 'Qualtrics', 'Credal', 'Ask Sage'."
HHS,Real World Data/Evidence,"Deloitte CDEROne Analytics: FISMA-high environment Real World Data/Evidence FDA receives numerous submissions containing real-world data and evidence, but identifying and cataloging these studies across various submission types is time-intensive and critical for regulatory reporting requirements under PDUFA (Prescription Drug User Fee Act). Assist in identifying industry unstructured submissions containing Real World Data/Evidence (RWD/E) by analyzing parsed content for likely indicators to supp",map_to_existing,FDA Real World Data/Evidence Identification,,high,'Real World Data/Evidence ... identifying industry unstructured submissions containing Real World Data/Evidence (RWD/E)' by Deloitte — catalog entry 'FDA Real World Data/Evidence Identification'.
HHS,Regulatory Starting Material,"Deloitte CDEROne Analytics: FISMA-high environment Regulatory Starting Material FDA needs comprehensive visibility into the upstream supply chain for drug manufacturing, particularly tracking regulatory starting materials and their suppliers across approved and pending drug applications to better understand potential supply chain vulnerabilities. Assists in extracting Regulatory Starting Materials (RSMs) and their suppliers from unstructured module 3 industry submissions to help create an invent",map_to_existing,FDA Regulatory Starting Materials Extraction,,high,'Regulatory Starting Material ... extracting Regulatory Starting Materials (RSMs) and their suppliers' by Deloitte — catalog entry 'FDA Regulatory Starting Materials Extraction'.
HHS,"Renamed: 356H Machine Learning (ML) Facility Supply Chain Role Classification
Previously: 356H ML Facility Supply Chain Role Classification","Deloitte CDEROne Analytics: FISMA-high environment Renamed: 356H Machine Learning (ML) Facility Supply Chain Role Classification
Previously: 356H ML Facility Supply Chain Role Classification Manual classification of facility supply chain roles from FDA industry submissions (356h forms) is time-consuming and inefficient Improve the efficiency of evaluating 356H forms to assess a facility's supply chain role, thereby decreasing the time required for the processing of submissions and enabling faste",map_to_existing,FDA 356H ML Facility Supply Chain Role Classification,,high,'356H Machine Learning (ML) Facility Supply Chain Role Classification' by Deloitte — catalog entry 'FDA 356H ML Facility Supply Chain Role Classification'.
HHS,"Renamed: Application References
Previously: Application-DMF Reference","Deloitte CDEROne Analytics: FISMA-high environment Renamed: Application References
Previously: Application-DMF Reference FDA receives extensive drug application submissions that contain valuable references to related applications, but these relationships aren't always captured in existing regulatory databases. Extracts references to Drug Master Files (DMFs) from marketing application submissions including Abbreviated New Drug Applications (ANDA), New Drug Applications (NDA), and Biologics Licens",map_to_existing,FDA Application-DMF Reference Extraction,,high,'Application References / Application-DMF Reference ... Extracts references to Drug Master Files (DMFs)' by Deloitte — catalog entry 'FDA Application-DMF Reference Extraction'.
