agency_abbreviation,ai_classification_2025,ai_sophistication_2025,architecture_type_2025,bureau,commercial_ai,deployment_scope_2025,dev_method,dev_stage,entry_type_2025,expected_benefits_2025,is_coding_tool_2025,is_cots_commercial_2025,is_enterprise_wide_2025,is_general_llm_access_2025,is_generative_ai_2025,is_microsoft_copilot_2025,lineage_status,name_2025,outputs,problem_statement_2025,proposed_ai_sophistication,proposed_architecture_type,proposed_confidence,proposed_deployment_scope,proposed_entry_type,proposed_is_anthropic,proposed_is_aws_ai,proposed_is_coding_tool,proposed_is_cots_commercial,proposed_is_enterprise_wide,proposed_is_general_llm_access,proposed_is_generative_ai,proposed_is_github_copilot,proposed_is_google,proposed_is_microsoft_copilot,proposed_is_openai,proposed_is_public_facing,proposed_reasoning,proposed_scope_detail,proposed_tool_product_name,proposed_tool_vendor,proposed_use_type,purpose_benefits,system_name_2025,system_outputs_2025,tool_product_name_2025,tool_vendor_2025,uc_2024_id,uc_2025_id,use_case_id_2024,use_case_name,use_type_2025,vendor_name_2025,w2_flags_json,w2_reasoning,w2_tagged_by,wave1_ai_sophistication,wave1_architecture_type,wave1_confidence,wave1_deployment_scope,wave1_entry_type,wave1_is_anthropic,wave1_is_aws_ai,wave1_is_coding_tool,wave1_is_cots_commercial,wave1_is_enterprise_wide,wave1_is_general_llm_access,wave1_is_generative_ai,wave1_is_github_copilot,wave1_is_google,wave1_is_microsoft_copilot,wave1_is_openai,wave1_is_public_facing,wave1_reasoning,wave1_scope_detail,wave1_tool_product_name,wave1_tool_vendor,wave1_use_type
DOI,Classical/Predictive Machine Learning,agentic,unknown,USGS,None of the above.,bureau,Developed in-house.,Acquisition and/or Development,custom_system,"increasing the explainability, reproducibility, and accessibility of the assessment modeling process",0,0,0,0,1,0,continued,Predicting Sparse (Geothermal) Resources Availability by using Machine Learning [2024 INV#WO0000000109195],Outputs were not documented and DOI will update the use cases once additional data is collected from submitter,"developing new ML metrics for evaluating model performance that work with sparse natural resources, addressing the extreme mathematical sparsity of these resources at the regional scale, and engineering new evidence layers to inform modeling workflows",,,,,,,,,,,,,,,,,,,,,,,"This research is developing the machine learning (ML) tools (a subset of artificial intelligence) to predict the availability of sparse natural resources (e.g., geothermal, minerals) at regional levels by providing careful consideration to mathematical and geostatistical practices that adhere to geoscience processes. The associated challenges include developing new ML metrics for evaluating model performance that work with sparse natural resources, addressing the extreme mathematical sparsity of these resources at the regional scale, and engineering new evidence layers to inform modeling workflows. The goals of this work include increasing the explainability, reproducibility, and accessibility of the assessment modeling process.",,new ML metrics for evaluating model performance,,,34540,132944,34540,Predicting Sparse (Geothermal) Resources Availability by using Machine Learning,administrative,,"[""drift_legitimate"", ""material_divergence""]",is_generative_ai 2024=0 vs 2025=1; agency added generative AI between cycles,wave2a-continued,nlp_specific,custom_trained,high,bureau,custom_system,,,,0,0,,0,,,,,0,"""machine learning"" → text/NLP processing.; in-house build",USGS,,,research
DOI,Generative AI,general_llm,custom_trained,USGS,None of the above.,bureau,Developed in-house.,Implementation and Assessment,custom_system,time savings,0,0,0,1,0,0,continued,"Extracting robust, searchable data from narrative geologic descriptions [2024 INV#WO0000000109022]",Outputs were not documented and DOI will update the use cases once additional data is collected from submitter,"Extracting robust, searchable data from narrative geologic descriptions",,,,,,,,,,,,,,,,,,,,,,,"Geosciences and Environmental Change (GEC) Science Center (FEDMAP-funded): Geologic map units are often described in narrative text descriptions. These descriptions sometime contain useful data (e.g., about lithology, unit thickness), but it is hard for users to operationalize that information since is not codified in any standard way. We are using natural language processing and large language models to parse readily queryable information out of thousands of descriptions in a national database of geology.",,searchable geologic description data,,,34568,132958,34568,"Extracting robust, searchable data from narrative geologic descriptions",administrative,,"[""material_divergence"", ""tagging_error_2025""]",is_generative_ai 2024=1 vs 2025=0; narrative mentions genai marker; 2025 tag of 0 likely wrong,wave2a-continued,general_llm,inference_only,medium,bureau,custom_system,,,,0,0,,1,,,,,0,"""Extracting robust, searchable data from"" indicates generative-AI use.; in-house build",USGS,,,research
DOI,Generative AI,general_llm,unknown,USGS,None of the above.,bureau,Developed in-house.,Implementation and Assessment,custom_system,"These models, along with the resulting insights, will empower scientists and land user managers to achieve more while also advancing the broader field of AI and machine learning science.",0,0,0,1,0,0,continued,Foundation Models to Advance Earth Science [2024 INV#WO0000000107153],Outputs were not documented and DOI will update the use cases once additional data is collected from submitter,"Advance the understanding of Earth's conditions and processes by developing and deploying generalist AI models (Foundation Models) trained on Earth Observations from field, suborbital, and orbital sensors.",,,,,,,,,,,,,,,,,,,,,,,"Advance the understanding of Earth's conditions and processes by developing and deploying generalist AI models (Foundation Models) trained on Earth Observations from field, suborbital, and orbital sensors. These models, along with the resulting insights, will empower scientists and land user managers to achieve more while also advancing the broader field of AI and machine learning science.",,Information on Earth conditions and processes,,,34610,132983,34610,Foundation Models to Advance Earth Science,administrative,,"[""material_divergence"", ""tagging_error_2025""]",is_generative_ai 2024=1 vs 2025=0; narrative mentions genai marker; 2025 tag of 0 likely wrong,wave2a-continued,general_llm,inference_only,medium,bureau,custom_system,,,,0,0,,1,,,,,0,"""machine learning"" indicates generative-AI use.; in-house build",USGS,,,research
DOI,,,,OS - Office of the Secretary of the Interior,None of the above.,,,Initiated,,,,,,,,,retired_2024,,create online training courses for OEM staff.,,,,,bureau,,,,,,,,,,,,,,,,,,,The Office of Emergency Management's Interior Operations Center uses Articulate to create online training courses for OEM staff. Articulate has introduced an AI add on that will expedite course creation and editing. The AI is a realistic text to speech solution but in the future will also assist with course content creation.,,,,,,,34615,Articulate Training Develpment AI Add On,,,"[""misclassified_lifecycle""]",dev_stage='Initiated' (pre-deployment) but deployment_scope='department' — pre-deployment system can't be broadly rolled out,wave2b-retired,classical_ml,unknown,low,department,custom_system,,,,0,0,,0,,,,,0,"""Articulate Training Develpment AI Add"" → classical ML model.; department scope",OS - Office of the Secretary of the Interior,,,mission_critical
DOI,Other,agentic,unknown,BSEE,None of the above.,bureau,Developed with contracting resources.,Acquisition and/or Development,custom_system,Increase the inspection capabilities and efficiency of inspections through the use of small autonomous uncrewed aerial systems (sUAS).,0,0,0,0,1,0,continued,Autonomous Drone Inspections,"Multiple outputs for inspections, including decisions on corrosion levels, if a platform is boardable, does it have methane leaks.","The Bureau of Safety and Environmental Enforcement within the Department Of Interior, is requesting a trade study of the feasibility of autonomously inspecting off-shore facilities that are non-boardable due to various hazards. These inspections are currently performed by inspectors at a stand off distance from the non-boardable facility on board boats, helicopters, or from land. The distance between the personnel and the facility reduces the quality of inspections that are possible for non-boardable facilities.",,,,,,,,,,,,,,,,,,,,,,,"BSEE has entered into an Interagency Agreement with the Massachusetts Institute of Technology (MIT) Lincoln Laboratory (LL) to research autonomous unmanned aerial systems (UAS) and sensor technologies, with the goal of extending BSEE’s inspection capabilities to previously inaccessible environments on the Outer Continental Shelf (OSC). This research aims to build upon and leverage the work conducted by NASA's Advanced Supercomputer Division on corrosion models developed for the Level 1 Survey Report's Corrosion Level Classifications.",,"Multiple outputs for inspections, including decisions on corrosion levels, if a platform is boardable, does it have methane leaks.",,,34622,132900,34622,Autonomous Drone Inspections,mission_critical,,"[""drift_legitimate"", ""material_divergence""]",is_generative_ai 2024=0 vs 2025=1; agency added generative AI between cycles,wave2a-continued,computer_vision,custom_trained,high,bureau,custom_system,,,,0,0,,0,,,,,0,"""Autonomous Drone Inspections"" → imagery/CV model.; contracted build",BSEE,,,mission_critical
DOL,Generative AI,general_llm,unknown,Department Wide Initiative,None of the above.,bureau,,Initiated,custom_system,Quick translation to different languages  using natural language processing models.,0,0,0,1,0,0,continued,Language Translation,Language translation of published documents and websites using natural language processing models.,"Eliminates language barriers by translating documents and communications across multiple languages.
Improves access to services and information for non-English-speaking stakeholders",,,,,,,,,,,,,,,,,,,,,,,"To automatically translate unofficial documents into various languages quickly and easily, without the time and expense needed for human translation.",,Translation,,,34629,133437,34629,Language Translation,administrative,,"[""material_divergence""]",ai_sophistication crossed cluster nlp_specific->general_llm; entry_type also shifted generic_use_pattern->custom_system,wave2a-continued,nlp_specific,unknown,medium,department,generic_use_pattern,,,,0,,,0,,,,,1,'automatically translate unofficial documents' via NLP — dept-wide initiative.,DOL Department Wide,,,administrative
DOL,Generative AI,general_llm,unknown,OWCP||VETS||WHD,None of the above.,bureau,Developed with contracting resources.,Operation and Maintenance,product_deployment,Transcription of speech to text for records keeping using natural language processing models.,0,0,0,1,0,0,continued,Audio Transcription,Text transcription,"The AI is intended to ensure accurate records of voicemails for tracking and follow-up purposes on claims.  The transcription service allows more time for the claims examiner to focus on more critical tasks such as decisions on claims as opposed to spending time documenting the call themselves.  Having more time to focus on critical tasks, in turn, enables higher levels of customer service.",,,,,,,,,,,,,,,,,,,,,,,Transcription of speech to text for records keeping using natural language processing models.,Azure,Text transcription,,,34630,133438,34630,Audio Transcription,administrative,Azure PIID: NNG15SD60B,"[""material_divergence""]",ai_sophistication crossed cluster nlp_specific->general_llm; entry_type also shifted generic_use_pattern->product_deployment,wave2a-continued,nlp_specific,unknown,medium,department,generic_use_pattern,,,,0,,,0,,,,,0,'Transcription of speech to text' shared across OWCP/VETS/WHD.,DOL OWCP/VETS/WHD,,,administrative
DOL,,general_llm,unknown,OTAA,None of the above.,bureau,Developed with both contracting and in-house resources.,Operation and Maintenance,custom_system,,0,0,0,1,1,0,continued,Website Chatbot Assistant,"More than AI, it is question and answer bot based on the pre determine question and answers, there is no AI which would give any out put",,,,,,,,,,,,,,,,,,,,,,,,"The chatbot helps the end user with basic information about the program, information on who to contact, or seeking petition case status.",,,,,34633,133441,34633,Website Chatbot Assistant,administrative,,"[""drift_legitimate"", ""material_divergence""]",is_generative_ai 2024=0 vs 2025=1; agency added generative AI between cycles,wave2a-continued,nlp_specific,unknown,high,office,custom_system,,,,0,,,0,,,,,1,'chatbot helps the end user' for OTAA petition status — pre-determined Q&A.,DOL OTAA,,,mission_critical
DOL,Generative AI,general_llm,unknown,Department Wide Initiative,None of the above.,bureau,,Initiated,custom_system,Improved efficiency and mission effectiveness,0,0,0,1,0,0,continued,Electronic Records Management,The system output is decision based and summarization of documents.,"Meeting NARA metadata standards for (permanent) federal documents by using AI to identify data within the document, and also using NLP to classify and summarize documents.",,,,,,,,,,,,,,,,,,,,,,,"Meeting NARA metadata standards for (permanent) federal documents by using AI to identify data within the document, and also using NLP to classify and summarize documents.",,"NLP Generated Summaries, AI classfication of documents",,,34638,133444,34638,Electronic Records Management,administrative,,"[""material_divergence""]",ai_sophistication crossed cluster nlp_specific->general_llm; entry_type also shifted generic_use_pattern->custom_system,wave2a-continued,nlp_specific,unknown,medium,department,generic_use_pattern,,,,0,,,0,,,,,0,"'using AI to identify data within the document, and... NLP to classify' — dept-wide ERM.",DOL Department Wide,,,administrative
DOL,Generative AI,general_llm,custom_trained,OWCP,None of the above.,bureau,Developed with both contracting and in-house resources.,Operation and Maintenance,bespoke_application,Automatic processing of continuation of benefits form to extract pre-defined selection boxes. AI tool will extract data from the forms.,0,0,0,1,0,0,continued,Automatic Document Processing,AI tool will extract data from the forms for further processing,"The AI is intended to allow the claims examiner more time to focus on more critical adjudication tasks.  The CM-929 and CM-908 forms amount to tens of thousands of incoming correspondence on an annual basis.  Claims examiners were cumulatively spending an excess amount of time each year reviewing the forms only for indications of a change in circumstances (based on a check-the-box indicator) or similar notice.  This would then be followed by the entry of a code signifying receipt in the Automated Support Package.  Only a very small number of forms received each year require a modification of benefits.  AI is easily able to handle this task, and ensures that forms indicating a change in circumstances are reviewed by a human, while the remainder are processed by the AI, reducing wait times in other areas of the adjudication process for claimants.",,,,,,,,,,,,,,,,,,,,,,,Automatic processing of continuation of benefits form to extract pre-defined selection boxes. AI tool will extract data from the forms.,Azure,AI tool will extract data from the forms for further processing,,,34640,133446,34640,Automatic Document Processing,it_operations,"Synergy PIID: 1605DC19A0004
Azure PIID: NNG15SD60B","[""material_divergence""]",ai_sophistication crossed cluster computer_vision->general_llm,wave2a-continued,computer_vision,custom_trained,high,office,custom_system,,,,0,,,0,,,,,0,'Automatic processing of continuation of benefits form' for OWCP.,DOL OWCP,,,mission_critical
DOL,,agentic,unknown,ETA,None of the above.,bureau,Developed with both contracting and in-house resources.,Acquisition and/or Development,custom_system,,0,0,0,0,1,0,renamed,Automatic Data Processing Workflow with Form Recognizer (9130/9178 Reconciliation Project),The output of the AI system is a consolidated data for review. The GPT will extract the data and into a spreadsheet and gets reconciled.,,,,,,,,,,,,,,,,,,,,,,,,Automatic processing of current complex workflow to extract required data.,,,,,34641,133447,34641,Automatic Data Processing Workflow with Form Recognizer,administrative,,"[""drift_legitimate"", ""material_divergence""]",ai_sophistication general_llm→agentic (LLM→agentic uplift); general_llm→agentic = maturity uplift,wave2a-renamed-split,general_llm,inference_only,medium,office,bespoke_application,,,,1,,,1,,,,,0,'The GPT will extract the data and into a spreadsheet' — ETA Form Recognizer with GPT.,DOL ETA,,,mission_critical
DOL,,classical_ml,unknown,OSHA,None of the above.,bureau,,Retired,custom_system,,0,0,0,1,0,0,continued,Case Recording summarization,Summarized version of text,,,,,,,,,,,,,,,,,,,,,,,,Using an open source large language model to summarize publicly available case recording documents which are void of personal identifiable information (PII) or any other sensitive information. This is not hosted in the DOL technical environment and is reviewed by human note takers.,,,,,34642,133451,34642,Case Recording summarization,administrative,,"[""material_divergence"", ""tagging_error_2025""]",is_generative_ai 2024=1 vs 2025=0; narrative mentions genai marker; 2025 tag of 0 likely wrong,wave2a-continued,general_llm,inference_only,high,office,bespoke_application,,,,0,,,1,,,,,0,'open source large language model to summarize publicly available case recording'.,DOL OSHA,,,administrative
DOL,,,,OSHA,Improving the quality of written communications using AI tools.,,,Operation and Maintenance,,,,,,,,,retired_2024,,"Generated text and images for Course outlines, descriptions, tests/assessments.",,,,,,,,,,,,,,,,,,,,,,,,"AI tool to recommend the structure of a course, titles for modules, descriptions, and images. AI-powered algorithms analyze course content and quickly generate test questions and prompts for authentic assessments. (Blackboard/COTS Product, unmodified)",,,,,,,34652,AI Course Design Assistant,,,"[""internal_inconsistency""]",entry_type=product_deployment but tool_product_name is empty,wave2b-retired,general_llm,inference_only,medium,office,product_deployment,,,,1,,,1,,,,,0,'AI-powered algorithms analyze course content and quickly generate test questions'.,DOL OSHA,,,administrative
DOL,Generative AI,general_llm,unknown,OCIO,None of the above.,bureau,,Initiated,bespoke_application,"An AI bot that converts meeting transcripts into concise, searchable notes improves productivity and information sharing by reducing manual effort.",0,0,0,1,0,0,continued,Note Taking Bot,The output will be a transcript of the meeting and from the transcript summary and action items,The bot will take the transcript and summarize the meeting notes,,,,,,,,,,,,,,,,,,,,,,,The bot will take the transcript and summarize the meeting notes,AUNTEE BOT,The output will be a transcript of the meeting and from the transcript summary and action items,,,34662,133463,34662,Note taking bot,administrative,"Synergy PIID: 1605DC19A0004
Azure PIID: NNG15SD60B","[""material_divergence""]",is_generative_ai 2024=1 vs 2025=0; entry_type also shifted generic_use_pattern->bespoke_application,wave2a-continued,general_llm,inference_only,medium,office,generic_use_pattern,,,,1,,,1,,,,,0,'The bot will take the transcript and summarize the meeting notes'.,DOL OCIO,,,administrative
DOL,,,,OCIO,Creating visually appealing presentations using AI-driven design suggestions.,,,Operation and Maintenance,,,,,,,,,retired_2024,,"Various types of creative content such as graphics, videos, websites, and more. --- Adobe Creative Cloud leverages AI through Adobe Sensei to enhance various applications, making creative processes more efficient, accurate, and innovative.",,,,,,,,,,,,,0,,,,,,,,,,,"After Effects - Create cinematic movie titles, intros, and transitions. Remove an object from a clip. Start a fire or make it rain. Animate a logo or character. With After Effects, the industry-standard motion graphics and visual effects software, you can take any idea and make it move.

- > Audition is a comprehensive toolset that includes multitrack, waveform, and spectral display for creating, mixing, editing, and restoring audio content. This powerful audio workstation is designed to accelerate video production workflows and audio finishing — and deliver a polished mix with pristine sound.

- > Bridge is a powerful creative asset manager that lets you preview, organize, edit, and publish multiple creative assets quickly and easily.

- > Captivate is an authoring tool that is used for creating eLearning content such as software demonstrations, software simulations, branched scenarios, and randomized quizzes in HTML5 format.

- > Character Animator uses your expressions and movements to animate characters in real time.

- > Dimension - Create engaging content in 3D faster, with high-quality models, materials, and lighting. Dimension makes it easy to build brand visualizations, illustrations, product mockups, packaging designs, and other creative work.

- >Dreamweaver - Adobe Dreamweaver is a proprietary web development tool from Adobe Inc.

- >  Fuse CC Beta is part of Creative Cloud and comes with Adobe CreativeSync, so your assets are always at your fingertips right when you need them. Save the characters you create in Fuse to your Creative Cloud Libraries and then access them directly within Photoshop to take them further.

- > Illustrator - Edit, composite, and create beautiful images, graphics, and art on desktop and iPad.

- > InCopy - lets copywriters and editors style text, track changes, and make simple layout modifications to a document.

- > InDesign - Design and publish elegant layouts for print and digital.

- > LightRoom - The cloud-based photo service

- > PhotoShop - Edit, composite, and create beautiful images, graphics, and art on desktop and iPad.

- > Premiere Pro is a video editing software for film, TV, the web, creative tools, and integration with other apps and services.

- > XD is a vector-based user experience design tool for web apps and mobile apps.",,,,,,,34680,Adobe Creative Cloud and Adobe Product Suite,,,"[""internal_inconsistency""]",is_generative_ai=1 but ai_sophistication='classical_ml' (non-generative class),wave2b-retired,classical_ml,inference_only,high,office,product_deployment,,,,1,,,1,,,,,0,'Adobe Creative Cloud leverages AI' for design generation.,DOL OCIO,Creative Cloud,Adobe,administrative
DOL,,,,OCIO,Improving the quality of written communications using AI tools.,,,Operation and Maintenance,,,,,,,,,retired_2024,,"Generated text and images for Course outlines, descriptions, tests/assessments.",,,,,,,,,,,,,,,,,,,,,,,,"AI tool to recommend the structure of a course, titles for modules, descriptions, and images. AI-powered algorithms analyze course content and quickly generate test questions and prompts for authentic assessments. (Blackboard/COTS Product, unmodified)",,,,,,,34682,AI Course Design Assistant,,,"[""internal_inconsistency""]",entry_type=product_deployment but tool_product_name is empty,wave2b-retired,general_llm,inference_only,medium,office,product_deployment,,,,1,,,1,,,,,0,'AI tool to recommend the structure of a course' — course-design GenAI.,DOL OCIO,,,administrative
DOL,,,,OCIO,Improving the quality of written communications using AI tools.,,,Operation and Maintenance,,,,,,,,,retired_2024,,"Grammatically correct, well-structured, and contextually appropriate text.",,,,,,,,,,,,,0,,,,,,,,,,,"Improve writing by correcting grammar, punctuation, and style errors while suggesting tone adjustments. NLP
Grammar Correction
Tone Detection",,,,,,,34688,Grammarly 14,,,"[""internal_inconsistency""]",is_generative_ai=1 but ai_sophistication='nlp_specific' (non-generative class),wave2b-retired,nlp_specific,inference_only,high,office,product_deployment,,,,1,,,1,,,,,0,"'Grammarly 14... grammar, punctuation, and style errors' COTS NLP.",DOL OCIO,Grammarly,Grammarly,administrative
DOL,,,,OCIO,Creating visual representations of data sets for reports and presentations using AI.,,,Operation and Maintenance,,,,,,,,,retired_2024,,"Images, Videos, Content",,,,,,,,,,,,,0,,,,,,,,,,,"Intended for enhancing creative workflows by automating repetitive tasks, improving accuracy of search functions, and enabling more advanced image manipulation and video editing. Object recognition
Image Generation
NLP",,,,,,,34689,Adobe Creative Cloud with Acrobat Pro Latest Version,,,"[""internal_inconsistency""]",is_generative_ai=1 but ai_sophistication='classical_ml' (non-generative class),wave2b-retired,classical_ml,inference_only,high,office,product_deployment,,,,1,,,1,,,,,0,'automating repetitive tasks' in Adobe CC + Acrobat.,DOL OCIO,Creative Cloud,Adobe,administrative
EPA,,classical_ml,unknown,Office of Air and Radiation,Summarizing the key points of a lengthy report using AI.,bureau,,Initiated,custom_system,,0,0,0,0,0,0,continued,Transitioning historical help desk knowledge to new help desk software,"Knowledge base to populate the new help desk system:
- Common questions
- Categories of questions
- Responses",,,,,,,,,,,,,,,,,,,,,,,,The program has 20 years of help requests and responses in a customized open source help desk tool. We are mapping out a transition to Jira Service Desk but are not able to easily import 20 years of knowledge and answers to common questions. The project team plans to use generative AI to categorize questions and summarize responses. These outputs would serve as the knowledge base for the new help desk.,,,,,34699,133597,34699,Transitioning historical help desk knowledge to new help desk software,it_operations,,"[""material_divergence"", ""tagging_error_2025""]",is_generative_ai 2024=1 vs 2025=0; narrative mentions genai marker; 2025 tag of 0 likely wrong,wave2a-continued,general_llm,rag_pipeline,medium,office,bespoke_application,,,,0,,,1,,,,,0,'20 years of help requests... transition to Jira Service Desk' via LLM.,EPA OAR helpdesk,,,it_operations
EPA,,classical_ml,inference_only,Office of Air and Radiation,Searching for information using AI.,bureau,,Acquisition and/or Development,product_deployment,,0,1,0,0,0,0,continued,Emission monitoring program knowledge management system search and summary,"Using preambles and regulatory text, respond to questions such as:
- What is the grace period for performing a relative accuracy quality assurance test?
- In what year were the monitoring performance criteria last updated and what was the justification?
- What monitoring options are available for an oil-fired power plant?",,,,,,,,,,,,,,,,,,,,,,,,"Provide a chatbot to respond to EPA monitoring system analyst questions about the emission monitoring programs, including historical regulatory changes and the reasons for those changes.",,,Aretec SEARCH,Aretec,34700,133598,34700,Emission monitoring program knowledge management system search and summary,it_operations,,"[""material_divergence""]",is_generative_ai 2024=1 vs 2025=0; entry_type also shifted bespoke_application->product_deployment,wave2a-continued,general_llm,rag_pipeline,high,office,bespoke_application,,,,0,,,1,,,,,0,'Provide a chatbot to respond to EPA monitoring system analyst questions'.,EPA OAR emissions,,,mission_critical
EPA,,classical_ml,unknown,Office of Air and Radiation,None of the above.,bureau,,Acquisition and/or Development,custom_system,,0,0,0,0,0,0,continued,Natural Gas Star Videos,The AI tool did not make any of the decisions or predictions.  It only sounded out text that we created and supplied the tool.,,,,,,,,,,,,,,,,,,,,,,,,"This is a commercial product that is not reflected in the list in the previous column. The purpose of using this AI tool was to simply create realistic audio narration files, without having to go through the lengthy and more expensive process of hiring a voice actor to read our scripts. The tool turns text into speech.",,,,,34703,133596,34703,Natural Gas STAR Videos,administrative,,"[""material_divergence""]",is_generative_ai 2024=1 vs 2025=0; entry_type also shifted product_deployment->custom_system,wave2a-continued,general_llm,inference_only,medium,office,product_deployment,,,,1,,,1,,,,,1,'create realistic audio narration files' — TTS COTS for Natural Gas STAR videos.,EPA OAR,,,administrative
EPA,,,,Office of Mission Support,None of the above.,,,Initiated,,,,,,,,,retired_2024,,"a.	Security and infrastructure analysts will be able to use CoPilot to better understand and report on existing security vulnerabilities on Microsoft Windows devices. Purview currently delivers canned reports in our dashboard which shows existing vulnerabilities.  CoPilot can be queried to ask specific questions about the vulnerabilities, such as which computers are impacted and the potential mitigation strategy for specific vulnerabilities.
b.	CoPilot can be used to analyze and report on installed software, reporting on potential vulnerabilities and versions for each package.
c.	CoPilot can describe and summarize Data Loss Prevention (DLP) alerts that require Agency attention and help analysts to understand which types of sensitive data are triggering alerts and to improve our models.
d.	CoPilot can quickly respond to common questions about the environment without writing custom reports:  how many Windows 22H2 computers are in the environment?  How many systems are missing the latest Microsoft System Center Configuration Manager (SCCM) client?  How many computers are still unpatched for the Log4J vulnerability?  What is the last login for the workstation name: R07Smith123?",,,,,bureau,,,,,,,,,,,,,,,,,,,"Purview is one of the Agency’s tools to protect our Microsoft cloud data and endpoint devices.  Several potential use cases are possible with the addition of CoPilot into the product which is anticipated in upcoming releases within our GCC tenant.  Our proposed use of AI tools is limited in scope the Agency’s existing security boundary, data and Authority to Operate (ATO).

The expected benefits are faster answers to common questions about the nature of EPA's security and IT infrastructure environment.  We will be able to more effectively leverage the voluminous amount of data currently collected by Purview, Microsoft Security Center, and Defender agents to make decision in a more expedited fashion.  We will be able to act on results more quickly to help reduce security vulnerabilities and weaknesses.",,,,,,,34705,Use of Microsoft CoPilot within the M365 Purview Security Suite,,,"[""misclassified_lifecycle""]",dev_stage='Initiated' (pre-deployment) but deployment_scope='department' — pre-deployment system can't be broadly rolled out,wave2b-retired,general_llm,inference_only,high,department,product_deployment,,,,1,,0,1,,,1,,0,'Microsoft CoPilot within the M365 Purview Security' suite.,EPA Office of Mission Support,Copilot for Security,Microsoft,cybersecurity
EPA,,,,Office of Mission Support,None of the above.,,,Initiated,,,,,,,,,retired_2024,,"Several use cases have emerged to leverage ServiceNow's upcoming AI tools for employees to engage with an AI agent to ask technical questions to solve specific technical issues.  

For example:
b.	An employee may ask, how do I reset my password; the answer will provide a written response with steps based on our existing internal knowledge articles and a link to the Agency’s self-service password management page at pss.epa.gov.  This could divert thousands of calls away from service desk agents each year.
c.	A service desk agent may ask, how do I troubleshoot a problem a customer reports with the error message at Windows login, “domain not found.”  The response would be a list of steps both the technician and employee will need to preform to resolve the error.  This will save the technician a significant amount of time to search the ServiceNow knowledge articles, read the contents and relay instructions to the customer.
d.	A manager may ask the AI agent, how many computers in Region 10 require updates to the latest version of Windows 11 23H2?  How many installations of Adobe Acrobat (pro) are installed in HQ?  How many Dell Latitude 5340 computer have expired warranties agency-wide, provide a detailed list including service tags?",,,,,bureau,,,,,,,,,,,,,,,,,,,"ServiceNow is used as the Agency’s primary service desk management system for resolving incidents, problems, change controls, knowledge management, inventory of systems and software including the central Configuration Management Datbase (CMDB).  Employees and IT professionals rely on this platform to obtain service, submit incidents, obtain reports and trends, and plan workloads and priorities to solve problems.  Our proposed use of AI tools is limited in scope the Agency’s existing security boundary, data and ATO.  The expected benefits are reduced numbers of service tickets and calls which will have a direct cost reduction.  Help desk and IT professionals throughout the agency will be able to leverage the vast trove of knowledge articles, asset inventory and history of hundreds of thousands of service tickets to find answers to challenging (and common) IT issues facing our workforce.",,,,,,,34706,Use of AI tools within the Agency’s instance of ServiceNow,,,"[""misclassified_lifecycle""]",dev_stage='Initiated' (pre-deployment) but deployment_scope='department' — pre-deployment system can't be broadly rolled out,wave2b-retired,general_llm,inference_only,medium,department,product_feature,,,,1,,,1,,,,,0,'ServiceNow's upcoming AI tools for employees to engage with'.,EPA Office of Mission Support,Now Assist,ServiceNow,it_operations
EPA,,,,Office of Mission Support,None of the above.,,,Initiated,,,,,,,,,retired_2024,,"Proposed use of AI and ML to enhance DMAP mission needs and operational excellence in the following areas:

Automated Data Quality Assessment
•	AI-augmented data profiling
•	Auto-detect data anomalies, missing values, outliers
•	Generate comprehensive data quality reports
•	Recommend data cleaning and transformation strategies
•	Provide statistical insights about dataset characteristics
AI-Augmented Data Documentation Generation
•	AI to aid in creating human-readable data dictionaries
•	Generate insights into semantic relationships between data elements
•	AI-augmented data lineage and provenance tracking documentation
AI-Driven Data Enrichment Recommendations
•	Suggest potential external data sources for enrichment
•	Recommend feature engineering techniques
•	Identify potential data joins and correlations
•	Flag opportunities for data augmentation
Workflow and Pipeline Automation
•	AI to aid in Extract Transform Load/Extract Load Transform (ETL/ELT) pipeline configurations
•	Create reproducible data transformation scripts
•	Develop dynamic data routing and processing workflows
•	Implement intelligent error handling and recovery mechanisms
Intelligent Onboarding Assistant
•	Guide users through data and project onboarding processes and workflows
•	Provide contextual recommendations during onboarding process
•	Validate/audit project requirements and compliance needs
•	Offer interactive tutorials and best practices
Predictive Data Governance
•	Recommend data access controls
•	Detect potential compliance risks
•	Augment analysis/validation/auditing and recommendations for data sensitivity levels
•	Suggest data anonymization and masking strategies
Feature Engineering for ML and Analysis
•	Auto-generate initial machine learning features
•	Identify potential model training datasets
•	Recommend preprocessing techniques
•	Highlight dataset suitability for specific ML tasks
Semantic Data Discovery
•	Create semantic knowledge graphs
•	Enable natural language querying of datasets
•	Aid in identifying and recommending data relationships across disparate sources
•	Support data catalogue generation",,,,,bureau,,,,,,,,,,,,,,,,,,,"Improve data quality, operational efficiency, and improved use of data to support mission outcomes",,,,,,,34708,Data Management and Analytics Platform (DMAP) Operations and Governance AI Use Cases,,,"[""misclassified_lifecycle""]",dev_stage='Initiated' (pre-deployment) but deployment_scope='department' — pre-deployment system can't be broadly rolled out,wave2b-retired,classical_ml,unknown,low,department,bespoke_application,,,,0,,,0,,,,,0,'DMAP... Proposed use of AI and ML to enhance' — planning stage platform.,EPA Office of Mission Support,,,it_operations
